,name,poster_link,director,description
0, 건즈 아킴보,https://www.kobis.or.kr/common/mast/movie/2020/04/d81bdbd8cf4f4049a4c1bf97b55f566a.jpg,['제이슨 레이 하우덴'],"낮엔 평범한 직장인, 밤엔 키보드 워리어 ‘마일즈’손가락 한번 잘못 놀렸다가 살인 미션을 받아버렸다?!레알 목숨을 걸고 싸우는 신개념 게임 ‘스키즘’자고 일어나니 양손에는 권총이 박히고 게임에 강제 접속이 되어버리면서 전 세계인들의 관람이 시작된다.설상가상 그의 상대는 오억전오억승을 자랑하는 이 구역의 미친X 킬링 플레이어 ‘닉스’“파리도 못 죽이는 내가 저 여자를 어떻게 죽여!”“그럼 네가 죽을래?”누구 하나 죽을 때까지 끝나지 않는 이 지독한 게임과연 ‘마일즈’는 살아남을 수 있을까..?모두를 압도할 SO CRAZ~Y 익스트림 킬링배틀이 시작된다!"
1, 피노키오,https://www.kobis.or.kr/common/mast/movie/2021/03/619ec6420e4e4fdeb6554e0357690404.jpg,['마테오 가로네'],"140년 간 전세계 사람들을 꿈꾸게 만들었던 명작 동화 ‘피노키오’가 되살아난다!가난하게 살아가던 목공 제페토 할아버지는 멋진 꼭두각시를 만들어 돈을 벌 계획을 세운다. 나무를 구해 꼭두각시를 만들던 할아버지는 깜짝 놀란다. 나무 인형에게서 심장이 뛰는 소리가 들리고, 움직이기 시작한 것이다. 제페토 할아버지는 ‘피노키오’라는 이름을 지어주고, 아들로 삼기로 한다.하지만 호기심이 많은 피노키오는 말썽만 부리며 할아버지를 걱정만 하게 만들고, 심지어 학교 책을 팔아 인형극 구경을 가게 되는데…!"
2, 비올레타,https://www.kobis.or.kr/common/mast/movie/2021/12/046a11367c06447cbbdefd13c5ffe82d.jpg,['에바 이오네스코'],"이자벨 위페르 주연의 최신작. 한나와 비올레타는 특이한 사이다. 좀체 찾아보기 힘든 어머니와 애정결핍의 딸 관계이자 공상을 좋아하는 예술가와 그런 엄마를 위해 마지못해 모델이 되어주는 딸 관계이다. 한나는 딸 비올레타에게 모델이 되어주기를 부탁하고, 이 일을 계기로 그간 함께 살아왔던 사랑하는 할머니와의 삶은 완전히 뒤바뀌게 된다."
3, 알 요리법,,['김수진'],"사냥에 능숙한 도도한 여우가 살고있었다. 어느날 여우는 너구리 앞에서 새 사냥에 실패하고, 이 것을 만회하고자 그 새의 알을 부화시켜 먹으려는 자신만의 알 요리를 시작한다. 드디어 알은 부화하고 여우는 아기새를 먹으려고 한다. 그러나 자신도 모르는 사이 아기새와 정이 들었음을 깨닫게 되고 서로 친구가 된다."
4, 간 큰 가족,https://www.kobis.or.kr/upload/up_img/cleansing/x00/01/99/mov_20050064_41405.jpg,['조명남'],"아버지에게 50억 유산이 있었다는 사실을 알게 된 가족들! 하지만 이 유산은 ‘통일이 되었을 경우에만 상속받을 수 있다’는 기이한 조항을 달고 있다. 자칫 통일부로 전액 기부돼 버릴 뻔한 50억 유산을 사수하기 위해 가족들은 '통일이 되었다'는 담화문을 담은 가짜 뉴스 프로그램을 제작해 임종 전 아버지께 보여드리고 감쪽같이 가짜 통일 상황을 믿게 만드는 데 성공하는데...하지만 이게 웬 일? 오늘 내일 하던 김노인은 통일이 됐다는 거짓말에 기적같이 건강을 회복해가는 게 아닌가! 이에 남북단일팀 탁구대회, 평양 교예단 서커스 재연 등 눈덩이처럼 커져가는 통일연극을 지켜내기 위한 가족들의 눈물겨운 사투가 계속되는 가운데 어느 날 한통의 전화가 걸려오면서 상황은 역반전 되고..."
5, 바람피기 좋은 날,https://www.kobis.or.kr/upload/up_img/cleansing/x00/03/97/mov_20060421_44251.jpg,['장문일'],"언제나 무슨 일이 있어도 당황하지 않는 에브리데이 대담 명랑 유부녀 ‘이슬’(김혜수). 하늘이 두 쪽 나도 몸매의 라인과 본심은 절대 내보이지 않는 내숭 100단의 유부녀 ‘작은새’(윤진서)는 은밀한 대화(?)가 그리워 남편 몰래 바람을 피우기 시작한다. 그런 그녀들은 남성미 넘치고 저돌적인 증권맨 '여우두마리(이종혁)'와 개념무탑재 훈남 대딩 '대학생(이민기)'를 '비밀 애인'으로 만나고 있다. 밤이나 낮이나 꽁꽁 숨겨야 할 연애지만 금지된 만큼 더욱 뜨겁고, 알 거 다 아는 선수들인 만큼 예측불허(?)의 밀고 당기기도 몹시 즐겁기만 하다~. 푹 퍼진 일상에 통통 튀는 활력을 찾은 그녀들. 그러나 그녀들의 ‘제대로 바람 든 연애’는 세상 모든 태풍과 허리케인이 합쳐도 못 당할 소동을 몰고 오는데..."
6, 주문진,,['하명중'],"작고 평화로운 강원도 주문진, 깊은 숲 속의 아름다운 펜션. 사랑하던 연인을 잃은 슬픔에 모든 것을 포기하고 존재감을 상실한 채 '고스트'(김기범)는 그 곳을 떠나지 못한다. 어느 날 유령이 나온다는 소문으로 문을 닫게 된 펜션을 운영하게 된 순수하고 호기심 많은 강원도 소녀 지니(황보라). 그곳에서 고스트를 만나게 된 그녀는 그가 유령이 아닌 살아있는 사람이란 걸 알게 되고 점점 피할 수 없는 운명적인 사랑을 느끼게 된다. 지니는 죽은 첫사랑을 떠나 보내지 못하는 그를 도와주려고 노력하지만, 고스트는 혼란스러워하며 그녀를 강하게 밀어내는데..."
7, 그녀의 비밀애,https://www.kobis.or.kr/common/mast/movie/2012/02/3b90f89c9c7649dab8fe53ff85f6f1a1.jpg,['이세일'],결혼을 약속했던 승훈에게 원치않는 이별을 당한 정인은 처음 승훈과 함께 만났던 공원을 매일 배회한다. 헤어진 이후 도무지 삶의 의욕을 찾을 수가 없는 그녀. 그런 그녀를 유심히 지켜보는 또 다른남자 지석은 우연히 공원에서 그녀를 마주친 후부터 그녀에게 빠져 버린다. 우연한 기회에 대화를 나누게 된 그들은 드라이브를 함께 즐기다 자연스럽게 서로를 탐닉하게 되는데…
8, 설국열차,https://www.kobis.or.kr/common/mast/movie/2013/07/dd36523775a04c759066bc22811cad45.jpg,['봉준호'],"새로운 빙하기, 그리고 설국 17년인류 마지막 생존지역  설국열차 기상 이변으로 모든 것이 꽁꽁 얼어붙은 지구. 살아남은 사람들을 태운 기차 한 대가 끝없이 궤도를 달리고 있다. 춥고 배고픈 사람들이 바글대는 빈민굴 같은 맨 뒤쪽의 꼬리칸, 그리고 선택된 사람들이 술과 마약까지 즐기며 호화로운 객실을 뒹굴고 있는 앞쪽칸. 열차 안의 세상은 결코 평등하지 않다. 기차가 달리기 시작한 17년 째, 꼬리칸의 젊은 지도자 커티스는 긴 세월 준비해 온 폭동을 일으킨다. 기차의 심장인 엔진을 장악, 꼬리칸을 해방시키고 마침내 기차 전체를 해방 시키기 위해 절대권력자 윌포드가 도사리고 있는 맨 앞쪽 엔진칸을 향해 질주하는 커티스와 꼬리칸 사람들. 그들 앞에 예기치 못한 상황들이 기다리고 있는데…"
9, 꿈보다 해몽,https://www.kobis.or.kr/common/mast/movie/2015/01/cc01d36a351645bc8cb47d1809d8e66d.jpg,['이광국'],이광국 감독은 데뷔작  로맨스 조 (2011)에서 이야기가 이야기를 낳는 독특한 화술로 주목 받았는데 두 번째 영화  꿈보다 해몽  역시 이야기의 구조가 눈길을 끈다. 이번에도 현실과 비현실이 이음매 없이 부드럽게 연결되면서 영화의 긴장감을 자아낸다. 연극 공연을 하는 날 관객이 한 명도 없자 여배우는 단원들에게 화를 내고 극장을 나선다. 근처 공원에 간 그녀는 남자친구를 불러내서 최근 영화 출연이 성사될 뻔 했다가 무산된 얘기를 한다. 남자친구는 여배우를 달래려 하지만 잘 되지 않고 그녀에게 이제 그만 헤어지자는 말을 듣는다. 같은 공원에서 여배우는 행동이 수상한 형사도 만난다. 담배를 피우는 여배우에게 공원은 금연구역이라며 시비를 걸던 형사는 조금 전 근처에서 자살한 여인을 보고 왔다고 말한다. 형사는 자동차에서 질식사한 여자 이야기를 하는데 뒤이어 형사의 이야기처럼 여배우가 자동차에서 자살을 기도하는 장면이 이어진다. 자살하려던 여배우는 차 트렁크에 갇혀 있던 형사를 만나고 이야기는 종잡을 수 없는 방향으로 향한다. 과연 여배우를 둘러싼 상황은 어떻게 변해갈 것인가?
10, 아줌마...줌마들의반란,https://www.kobis.or.kr/common/mast/movie/2016/01/2cfb68aa25cc426b81dc2dc83858c5d3.jpg,['김문옥'],"외곽의 한 마을을 중심으로 비일비재하게 일어나는 각종 사회악(성폭력,가정폭력,학교폭력등)과 맞서 싸우는 부녀회원들이 악의 무리들을 근절 해 나가는 우여곡절한 과정을 르포르타지 형식으로 그린 권선징악의 영화이다."
11, 어린여자: 맛있는 관음,https://www.kobis.or.kr/common/mast/movie/2016/06/2e76afb7b30349ea8c7860ea7b0e478f.jpg,['이민환'],작은 카페를 오픈하고 열심히 살고 있는 민석. 단골손님 미선을 짝사랑하게 된다. 그리고 점점 미선에게 집착과 환상을 갖으며 그의 사랑은 변질된다. 미선의 집 앞으로 이사가 미선이 한동안 카페를 찾지 않자 민석의 불안감은 극도에 달하고 미선의 회사 앞을 찾아가게 된다. 미선이 집에 승훈과 함께 들어가는 것을 목격한다. 질투에 승훈을 처리하고 미선의 집앞에 선 민석. 민석은 미선을 납치한다.
