,name,poster_link,director,description
15, 마다가스카,https://www.kobis.or.kr/common/mast/movie/2013/03/cedeb39123e84af3aecee9e0f645bbe3.jpg,"['에릭 다넬', '탐 맥그라스']","뉴욕 센트럴 파크 동물원의 최고 인기 스타인 사자 알렉스(벤 스틸러), 얼룩말 마티(크리스 록), 기린 멜먼(데이비드 쉬머), 하마 글로리아(제이다 핀켓 스미스)는 인간들의 보살핌이 익숙한 온실(?) 속 동물들. 어느 날, 우연찮은 사고로 미지의 정글(섬) 마다가스카로 보내지게 되고, 고향 아닌 고향, ‘마다가스카’에서 벗어나기 위한 필사의 노력, 눈물 나게 웃긴 모험이 펼쳐진다!"
16, 써로게이트,https://www.kobis.or.kr/upload/up_img/cleansing/54/mov_20090554_1.jpg,['조나단 모스토우'],"'대리, 대행자'라는 사전적 의미를 가진  써로게이트 는 한 과학자가 인간의 존엄성과 기계의 무한한 능력을 결합하여 발명한 대리 로봇, 즉 써로게이트를 통해 100  안전한 삶을 영위하는 근 미래를 배경으로 한다.그러나 써로게이트가 공격을 당해 그 사용자가 죽음을 당하는 전대미문의 살인사건이 일어나면서 이야기는 달라진다. 미궁에 빠진 살인사건을 조사하던 그리어는 피해자가 다름 아닌 써로게이트를 발명한 과학자의 아들임을 알게 되고, 전인류를 절멸의 상태로 빠뜨릴 치명적 무기가 존재함을 깨닫는다. 이제 인류의 운명을 뒤바꿀 그리어의 절체절명의 미션이 시작된다."
17, 심도,https://www.kobis.or.kr/upload/up_img/2011/02/mov_60FH56_20110224140835_1.jpg,['하마구치 류스케'],"대학동기 ‘ㅇ수’의 결혼식을 축하해주러 온 유명한 사진작가 ‘배환’. 그러나 도망 간 신부 덕분에 결혼식은 엉망이 되고 배환은 길수를 위로하기 위해 며칠 더 일본에 머물기 로 한다. 길수의 아내를 대신해 스튜디오에서 촬영을 대신해주던 어느 날, 배환은 프로필 사진을 찍어달라고 찾아온 콜보이 소년 ‘류’에게 매료된다. 훌륭한 모델이 될 수 있다며 한국으로 함께 가자고 제안하는 배환. 본의 아니게 살인사건에 휘말려 탈출구가 필요했던 류는 배환과의 동행을 선택한다."
18, 리얼 스틸,,['숀 레비'],"치열한 로봇복싱의 세계를 그려낸 SF 리얼 블록버스터 로봇 파이터의 불가능한 도전이 시작된다!  2020년. 관중들의 뜨거운 열기로 가득 찬 복싱 경기장. 링 위에서 숨막히는 승부를 펼치는 이들은… 인간이 아닌 로봇 복서들이다! 찰리 켄튼 (휴 잭맨 분)은 챔피언 타이틀 도전에 실패한 전직 복서로, 무려 900kg에 2m 50cm가 넘는 거대한 로봇들이 사각의 링을 지배하는 시대를 살아가고 있다. 이제 삼류 프로모터가 되어버린 찰리는 겨우 번 돈으로 구입한 고철덩이리를 로봇 복서로 만들어, 지하의 복싱세계에서 벗어나 재기하려 한다. 나락으로 떨어진 찰리는 그동안 거리가 멀어졌던 자신의 아들 맥스 (다코다 고요)와 함께 팀을 이루어 대회에 출전시킬 도전자를 만들고 훈련시킨다. 잔인하고 무자비한 사각의 링을 배경으로, 찰리와 맥스는 모든 역경에도 불구하고 재기를 위한 마지막 도전에 나선다. 이 영화는  박물관이 살아 있다  시리즈와  브로큰 데이트 를 연출한 숀 레비가 감독을 맡았다."
19, 데드 앤 곤,,['요시 새슨'],"사십 년 전, 가렛과 부인  어느 산 속 외딴 오두막집에 살던 가렛이란 남자가 외도한 부인을 죽이고, 자신도 목숨을 끊는다.  사십 년 후, 잭과 프랭키  젊고 잘생긴 잭은 혼수 상태에 빠진 부인과 드라이웰즈의 외딴 오두막집으로 이사를 온다. 유명한 영화감독이었던 부인 프랭키는 무명 배우였던 잭과 사랑에 빠져 결혼했지만, 잭이 주연한 마지막 영화가 망하고 지방흡입수술을 받던 중 깨어나지 못해 혼수상태가 된 상태. 이제껏 프랭키의 돈과 권력에 의지해 살던 잭은 파산 직전의 생활과 누워있는 프랭키가 버겁기만 하고… 그러던 중 집에서 죽은 사람이 보이는가 하면, 혼수상태인 프랭키가 눈앞에 불쑥불쑥 나타나 말을 거는 등 이상한 일들이 발생한다. 프랭키가 나타나는 횟수가 늘어나자 잭은 프랭키가 혼수상태인 척 연기를 하고 있다고 생각이 들며 점점 광기에 사로잡혀 가는데…  봉인된 원혼이 깨어나 당신을 노린다!"
20, 세이프 헤이븐,https://www.kobis.or.kr/common/mast/movie/2013/10/2fa9a266f1de4977bb647feb58b103eb.jpg,['라세 할스트롬'],"사랑만이 유일한 안식처…다시 사랑할 수 있을까?비밀스런 과거를 가진 케이티(줄리안 허프)가 작은 해안마을 사우스포트에 발길을 멈춘다.정체를 숨기고 마음을 닫는 케이티.상처가 있는 알렉스(조쉬 더하멜)의 따뜻한 배려와 자상함에 서서히 이끌린다.솔직한 성격의 이웃 조(코비 스멀더스)는 머뭇거리는 케이티와 알렉스가 다가설 수 있게 용기를 준다.다시 없을 것 같았던 가슴 두근거리는 감정이 조금씩 스며들고 깊어지는 순간,케이티의 감춰진 과거의 그림자가 모습을 드러낸다.위협받는 사랑… 부서지는 행복… 그들을 기다리는 또 다른 비밀…다시 사랑할 수 있을까?"
21, 메콩호텔,https://www.kobis.or.kr/common/mast/movie/2014/01/a04a8c7fe0804002bb7cfb3554a474fa.jpg,['아핏차퐁 위라세타쿤'],"수많은 귀신들이 떠돌고 있는 메콩강에 살고 있는 딸과, 전설 속에서만 존재한다고 생각했던 인간의 내장을 먹으며 살아가는 귀신 '폽(Pob)'이 되어버린 엄마의 충격적인 이야기를 그린 웰메이드 호러 드라마"
22, 플러쉬,https://www.kobis.or.kr/common/mast/movie/2014/04/0bb655aa641e47f7b8164db46a6eb132.jpg,['캐서린 하드윅'],"음악을 향한 비틀린 만남,광기 어린 사랑을 낳다! 인기 록밴드 '플러쉬'의 보컬 헤일리, 그녀는 오빠 잭의 죽음 이후 그를 대신할 기타리스트 엔조를 영입한다. 그 후, 새 앨범을 내지만 대중의 반응은 냉정하기만 하고 깊은 상심에 빠진 그녀는 엔조와 하룻밤을 보내게 되는데… 그에게서 신곡에 대한 새로운 영감을 받은 헤일리는 점점 그와의 만남에 빠져들게 된다. 그러나 그녀의 외도 사실을 알게 된 남편 카터는 참을 수 없는 고통에 화를 내고, 이에 도움을 요청하러 간 헤일리는 뜻밖에도 그 곳에서 엔조를 만나게 되는데! 사랑과 욕망 사이, 위험한 유혹이 다가온다!"
23, 파이어스톰,https://www.kobis.or.kr/common/mast/movie/2014/06/6feba87907e148a39002264b28956eb5.jpg,['원금린'],"홍콩 도심을 달리던 현금수송차량이 통째로 납치됐다! 그러나 이것은 시작에 불과하다!대낮에 현금수송차량이 도로 위에서 납치되는 사건이 발생한다.  현장에 도착한 엘리트 경찰 '루'는 교통사고로 인해 눈 앞에서 범인들을 놓치고, 도시 곳곳에서 테러를 저지르는 무장 강도의 리더인 '카오'는 증거불충분으로 수사망을 피해간다. '카오'를 잡기 위해 '루'가 증거를 조작하기로 결심하고 혼자만의 수사를 진행하던 그 때,같은 무장강도의 멤버이자 '루'의 옛 친구인 '봉'이 찾아와 언더커버를 자처하며 은밀한 거래를 제안하는데…"
24, 벨라 키스,https://www.kobis.or.kr/common/mast/movie/2014/07/2524f9a38545499d80967e8b65411f19.jpg,['루시앙 포스트너'],모든 전설은 희생자가 필요하다! 호프만 호텔에 오신 것을 환영합니다! 1916년 7월 29일 부다페스트. 세 명의 병사가 전쟁에 쓸 물자로 연료를 찾기 위해 벨라 키스의 주택을 방문했다. 하지만 그들은 기름통에서 연료가 아닌 끔찍한 것을 발견했다. 은행을 털고 몸을 숨길 곳으로 정한 산 속의 호텔로 향하는 다섯 명의 친구들. 알 수 없는 분위기로 가득한 호프만 호텔에 묵게 된 그들에게 이상한 일들이 벌어지기 시작하는데…   이 영화는 20세기 초에 일어난 사건을 바탕으로 제작되었다 
25, 시험에 들지 말게 하옵시며,https://www.kobis.or.kr/common/mast/movie/2014/07/08163a9fb3424ee994f5b45e7f4786c4.jpg,['챠옌느 캐론'],"행복한 결혼 생활을 하는 평범한 중년 가장 트리스탄이 스위스로 출장 가는 부인 라셸을 공항으로 데려다 주고 오는 길에 스쿠터가 고장 나 곤경에 처한 한 아름다운 10대 소녀 안나를 만나 도와주게 된다. 그는 자신이 어떤 함정에 빠질지 전혀 예측하지 못한 채 안나를 자신의 집으로 이끌고, 그녀는 서서히 트리스탄의 몸과 마음을 잠식해간다. 사랑하는 아내 라셸과 전화를 할 때면 죄책감에 물들어가던 트리스탄은 한차례 안나를 집 밖으로 내몰지만 결국 다시 그녀와 함께한다. 결국, 출장에서 돌아온 아내 라셸에게 안나를 조카라고 소개하는 거짓말을 하고 마는데…"
26, 지옥이 뭐가 나빠,,['소노 시온'],영원히 남을 일생의 영화를 찍기 위해 뭉친 야쿠자와 아마추어 감독의 리얼 영화 제작은 이렇게 시작된다!야쿠자 보스 무토는 인맥을 동원해 아내의 소원인 배우 지망생 딸을 영화에 데뷔 시키려 하지만 딸의 말썽으로 촬영이 무산된다. 어떻게든 영화를 완성시키기 위해 무토는 직접 제작자로 나서 야쿠자 조직원들을 스탭으로 동원한다. 얼떨결에 무토의 딸과 엮여 영화 감독으로 소개 된 코지는 강제로 이 영화의 연출 의뢰를 받게 된다. 목숨의 위협을 느낀 코지는 일생의 영화를 찍는 게 소원인 영화광 히라타와 3인방 '퍽 바머스'에게 구원의 손길을 내민다. 영화는 리얼리티가 생명이라고 생각하는 그들에게 마침 앙숙인 두 야쿠자 '무토파'와 '이케가미파'의 결전을 실시간으로 찍을 수 있는 일생일대의 기회가 찾아오게 되는데…
27, 노바디 원츠 더 나이트,,['이자벨 코이셋'],는 한 여인이 모험가 남편을 찾아 세상의 끝으로 떠난 기나긴 여정
28, 아메리칸 드림 인 차이나,https://www.kobis.or.kr/common/mast/movie/2015/08/e6e4041a49644f5fb42cfe7b5de54b5a.jpg,['진가신'],"중국의 경제개혁기에 아메리칸 드림을 이루기 위해 노력하던 3명의 대학 동창생 쳉(황효명), 맹(덩차오) 그리고 왕(통따웨이).함께 미국으로 가려던 이들은 ‘맹’만이 비자를 받고 미국으로 떠나면서 각자의 삶을 살아간다. 시간이 지난 후 이들이 다시 모여 함께 시작한 영어수업이 학생들 사이에서 인기를 끌게 되자, 이들의 포부는 점점 커져 유학원 사업을 확대해감과 동시에 경제적 성공을 거머쥐게 된다.그러나 사업이 커져가면서 이들은 각자의 가치관과 현실의 벽에 부딪히면서 갈등을 빚게 되는데…"
