,name,poster_link,director,description
10, 숨쉬는 상어 쥴리의 육지 대모험,,['Aun Hoe Gou'],귀요미 상어 ‘쥴리’(이영아)와 엉뚱 먹보상어 ‘빅’(김병만)은 둘도 없는 절친! 어느 날 사람들이 나타나 ‘쥴리’의 어린 동생들을 잡아가 버린다. 우연히 자신이 육지에서도 숨쉴 수 있는 특별한 능력이 있다는 사실을 알게 된 ‘쥴리’! ‘쥴리’는 바다 친구들의 걱정을 뿌리치고 동생들을 구하러 육지로 떠난다! 이 소식을 들은 먹보상어 ‘빅’은 ‘옥토 아저씨’(류담)가 발명한 로봇을 타고 ‘쥴리’를 돕기 위해 육지로 향하는데… 과연 ‘쥴리’와 ‘빅’은 동생들을 구출하고 무사히 바다로 돌아올 수 있을까?!  육지를 발칵 뒤집을 ‘쥴리’와 ‘빅’의 대모험이 시작된다!
11, 워 호스,https://www.kobis.or.kr/common/mast/movie/2012/01/63b53b4cd13d41b98b127a691463e0f9.jpg,['스티븐 스필버그'],"전쟁에 굴하지 않는 뜨거운 우정 희망은 죽지 않는다!  아버지가 사온 ‘조이’를 만난 순간부터 운명처럼 함께 했던 소년 알버트. 그는 ‘조이’에게 각별한 애정을 보이며 피를 나눈 형제처럼 모든 시간을 함께한다. 그러던 어느 날, 세계 1차 대전이 벌어지고 ‘조이’는 기마대의 군마로 차출되어 알버트 곁을 떠나게 된다. 혼돈으로 가득한 전장의 한 복판에서도 ‘조이’는 알버트에게 돌아가야 한다는 희망의 끈을 놓지 않는다. 그리고 이 희망은 ‘조이’가 전쟁 속에서 만나게 되는 많은 사람들에게 또 다른 희망과 웃음을 가져다 준다. 한편, 알버트는 ‘조이’를 찾기 위해 입대를 감행하게 되는데..."
12, 미래는 고양이처럼,https://www.kobis.or.kr/common/mast/movie/2012/04/b041bbac62f341709d83d578f540f6a5.jpg,['미란다 줄라이'],"LA의 작은 아파트에서 4년 째 동거 중인 제이슨과 소피.그들은 보다 책임감 있는 삶을 살기 위해 수명이 6개월 남은 병든 고양이를 입양하기로 한다.하지만 잘 키우면 길게는 5년 정도 더 살 수도 있다는 수의사의 말에 제이슨과 소피는 갑자기 고양이를 책임져야 한다는 두려움에 사로잡히고, 고양이의 치료를 기다리는 한 달의 시간 동안 ‘마지막 자유’를 만끽하기로 결심한다.직장을 그만두고, 인터넷도 끊어버린 채 평소 꿈꿔온 일들에 과감히 도전하는 두 사람. 하지만 그들의 새로운 일상은 점점 전혀 예기치 못한 방향으로 흘러가기 시작하는데…  오래된 연인들의 예측불허 30일이 시작된다!"
13, 아기기린 자라파,,"['레미 베잔송', '장-크리스토프']","프랑스로 건너간 최초의 기린 자라파!나일강과 지중해를 건너 6,000km를 여행한 아기 기린의 실화!바오밥 나무 아래에서 할아버지가 들려주는 마키와 자라파의 모험과 우정에 관한 이야기. 이곳은 아프리카 수단! 노예 판매상으로부터 가까스로 탈출한 어린 소년 마키는 우연히 아기 기린 자라파를 만나 친구가 된다.마키는 자라파를 집에 데려다 주기로 약속하지만, 이집트의 왕은 프랑스 국왕에게 자라파를 선물로 보내기로 하는데..."
14, 극장판: 타이거 앤 버니 -더 비기닝-,,['요네타니 요시모토'],"평범한 인간과 NEXT(초능력자)가 더불어 살아가는 거대 미래도시 슈테른비빌트.NEXT 중에서도 최고의 기량을 뽐내는 8명의 슈퍼 히어로가 스폰서 기업에 속하여 도시의 안전을 지키고 있다.그들의 액션 활약상은 최고의 인기프로그램 HERO TV를 통해 생중계되고, 매 시즌 최고의 성과를 보여준 히로키가 킹 오브 히어로로 선출된다. 그러던 어느 날, 평화의 상징인 '정의의 조각상'이 초능력을 악용하는 정체불명의 NEXT에 의해 도난 당하게 되는데..."
15, 해피니스 네버 컴즈 얼론,https://www.kobis.or.kr/common/mast/movie/2013/09/a9121d3304124839ae7469c7699c88fb.jpg,['제임스 허스'],"너무 늦게 만난 우리, 계속 사랑할 수 있을까?  광고음악을 만들어 브로드웨이로의 입성을 꿈꾸는 피아노 작곡가 사챠. 파티와 자유분방한 생활에 만족하며 지내던 어느 날 우연히 미모의 여성 샬롯을 만나 첫 눈에 반한다. 그러나 알고 보니 그녀, 유명한 기업가와 별거중인 아내에다가 아버지가 다른 아이 셋의 엄마이기까지 하다. 전혀 어울리지 않을 것 같던 두 사람이지만 점차 서로의 매력에 강하게 이끌린다. 사챠는 그녀를 사랑하게 되면서 그녀의 아이들과도 조금씩 정이 들어가고, 샬롯 역시 진지하게 둘의 관계를 고민하게 된다. 그러나 여자 때문에 브로드웨이 진출에 방해를 받는다고 생각한 사챠의 친구는 둘 사이를 방해하려 하고, 설상가상으로 샬롯의 남편마저 사업적으로 압박을 가하며 두 사람을 가로막는데…이제야 진정한 사랑을 찾은 두 사람, 사챠의 연주처럼 아름다운 결말이 그들에게도 기다리고 있을까?"
16, 쇼를 사랑한 남자,https://www.kobis.or.kr/common/mast/movie/2013/09/5c88cfcd5bec436783b9b3301a4ba29e.jpg,['스티븐 소더버그'],"엘비스 프레슬리, 엘튼 존, 마돈나, 레이디 가가… 그들이 등장하기 전에 리버라치가 있었다!뛰어난 피아니스트이자 최고의 엔터테이너로 한 시대를 풍미한 리버라치. 화려한 무대와 현란한 쇼맨십으로 40여년에 걸쳐 미국 엔터테인먼트의 아이콘으로 군림한 그는 막대한 부와 명성으로 무대 뒤에서도 화려한 삶을 누린다. 1977년 여름, 그는 젊고 매력적인 청년 스콧 토슨을 만나게 되고, 이내 연인, 친구, 가족으로서 모든 것을 함께하는 특별한 관계가 된다. 그 누구보다 가깝지만 세상에 드러낼 수는 없는 그들의 관계에 예상치 못한 갈등이 싹트기 시작하는데…"
17, 크래쉬 랜딩,https://www.kobis.or.kr/common/mast/movie/2014/07/71fac71f5505427b994ebfb193c06ae6.jpg,['짐 위노스키'],"테러범으로 돌변한 승무원들! 추락 위기의 비행기!인질로 잡힌 백만장자의 딸을 구출하라!비행 중 기체 파손으로 불시착하여 징계를 받아 쉬고 있던 마스터스 소령에게 맥클로렌 장군은 백만장자 데이비스 가의 딸 로셸과 친구들을 호주까지 잘 도착할 수 있도록 경호하는 업무를 내린다. 천상 군인인 마스터스는 이 일을 썩 내켜 하지 않지만 호주로 가는 비행기를 타게 되고 로셸과 친구들을 보호하게 된다. 한편 운항 중, 이상하리만큼 친절했던 승무원들이 테러범으로 돌변하여 총을 들고 로셸과 친구들을 위협한다. 엎친 데 덮친 격으로 비행기의 연료가 부족한 상황에서 테러범에게 총을 맞은 부기장은 죽게 되고 기장은 목숨이 위태롭게 되자 마스터스가 운항을 하게 된다. 마스터스는 위험천만 한 비행기 안에서 로셸과 친구들을 지켜내고 무사히 착륙을 할 수 있을까.."
18, 토카레브,https://www.kobis.or.kr/common/mast/movie/2014/10/f692754034fd418fa1b9ff142c388438.jpg,['파코 카베자스'],"누구도 그를 건드리지 말아야 했다!전직 마피아의 거침없는 추격이 시작된다!성공한 사업가이자 딸바보인 폴. 멋진 남편이자 아버지로 살아가고 있던 그에게 어느 날 갑자기 날벼락 같은 일이 벌어진다. 바로 친구들과 놀고 있던 딸 케이틀린이 무장괴한들에게 납치를 당한 것. 아무런 단서도 용의자도 없는 가운데, 폴은 전직 마피아였던 자신의 과거와 사건이 연결되어 있음을 짐작한다. 이에 파트너였던 친구들을 모아 사건을 추적하게 되는데… 범인들을 향한 잠들어있던 그의 살인본능이 깨어난다!"
19, 위자,https://www.kobis.or.kr/common/mast/movie/2015/03/a4609a2d4f9248c491f67bb2b3000fd0.jpg,['스틸즈 화이트'],"“무서울 것 없어. 게임일 뿐이야”보드를 움직이는 순간, 어둠 속 친구가 나를 부른다둘도 없는 친구 ‘데비’의 갑작스런 죽음에 혼란스러워하던 ‘레인’(올리비아 쿡)은 그녀의 카메라에서 혼자 해서는 안 된다는 룰을 어기고 ‘위자게임’을 홀로 시작하는 ‘데비’의 모습을 발견한다. 그녀의 죽음에 위자게임이 관련되어 있음을 직감한 ‘레인’은 진실을 밝혀내기 위해 친구들과 함께 위자게임을 시작하고, 곧 돌이킬 수 없는 위험과 맞닥뜨리게 되는데…"
20, 더티 파티,https://www.kobis.or.kr/common/mast/movie/2015/10/fca324adddb34c6eb285de8e4c6a42c9.jpg,['스캇 암스트롱'],"내 친구는 우리가 지킨다! 내 친구의 아내도 우리가 지킨다!??멕시코로 떠난 얼간이들의 기상천외한 신혼여행!언제나 도움이 안 되는 친구 ‘제이슨’의 갑작스러운 횡포로 결혼식을 망치게 된 ‘나르도’는 혼자 떠나버린 신부를 되찾기 위해 쫒아 간 멕시코에서 강도를 만난다. 돈과 차, 입고 있던 옷까지 빼앗기고 나체 신세가 된 ‘나르도’를 구하기 위해 ‘제이슨’은 중요한 회사미팅을 앞두고 잠들어 있던 ‘에반’을 차에 몰래 태우고 한밤중에 멕시코로 떠난다. 코카인을 뒤집어 쓰고 제정신이 아닌 ‘나르도’ 와 잠옷으로 끌려 온 ‘에반’ 그리고 역시 도움이 안 되는 ‘제이슨’. 세 사람은 세상에서 가장 극적인 하루를 멕시코에서 맞이하게 되는데…그들은 친구의 아내를 찾아 무사히 돌아갈 수 있을 것인가?"
21, 감바의 대모험,https://www.kobis.or.kr/common/mast/movie/2016/10/206f80d1f4694d1984fbf5540ed55e88.jpg,"['카와무라 토모히로', '코모리 요시히로']","“함께라면… 해낼 수 있어!”바다를 보기 위해 항구로 떠난 ‘감바’와 ‘만푸쿠’는  그 곳에서 하얀 악마 ‘노로이’에게 위협받고 있는 ‘추타’를 만나게 된다.  가족을 구하기 위해 항구로 달려온 ‘추타’는 모두에게 도움을 요청하지만  ‘노로이’의 무서움을 알고 있는 이들은 모두 그를 외면한다.  오직 ‘감바’만이 용기를 내어 ‘추타’를 돕겠다고 나서고,  이윽고 ‘요이쇼’, ‘가쿠샤’, ‘보보’ 등 친구들도 용기를 내기 시작하는데…    꼬마 히어로 ‘감바’와 친구들의 위대한 모험이 시작된다!"
22, 좋아하게 되는 그 순간을,https://www.kobis.or.kr/common/mast/movie/2017/05/bbc0b1d76e1d4f2ba2907a2c62ffd4b2.jpg,['야나기사와 테츠야'],"자꾸만 신경 쓰여, 마주치면 기뻐! 첫 만남은 최악이었지만 알 수 있었다. 좋아하게 돼! 모두가 첫사랑 진행 중! 친오빠 '세토구치 유우'처럼 남자다운 스타일이 이상형이었던 '세토구치 히나'는 복도에서 우연히 마주쳐 싸움까지 갈뻔한 이상형과 정 반대인 선배 '아야세 코유키'와의 만남 이후, 설레는 마음을 멈출 수가 없다. 결국 '코유키'가 중학교 졸업을 할 때까지 속으로 울고 웃으며 마음앓이를 하던 '히나'는 ‘코유키’가 진학한 사쿠라가오카 고등학교에 입학하기 위해 열공을 시작한다. 이런 모습을 지켜보며 마음을 숨긴 채 주변을 맴돌던 옆집 이웃이자 소꿉친구인 '에노모토 나츠키'의 남동생 '에노모토 코타로' 역시 고백의 순간이 찾아오기만을 기다린다. 그리고 2년 후, ‘히나’와 ‘코타로’ 모두 사쿠라가오카 고등학교에 입학한다. ‘코유키’를 좋아하는 ‘히나’, 그리고 ‘히나’를 좋아하는 ‘코타로’. 그렇다면 ‘코유키’가 좋아하는 사람은? 모두가 첫사랑 진행 중! ‘히나’는 좋아하게 되는 그 순간을 떠올리며 고백을 결심하는데!"
23, 바니걸과 동거남,,['코가와 카즈히사'],매춘 조직에 팔려온 외국인 여성과 그녀를 지키려는 한 남자의 사랑을 보여주는 성애 영화
24, 돈 킬 잇: 악마사냥꾼,,['마이크 멘데즈'],"미시시피 주 외딴 시골 마을 치커리 크리크에서 연이은 살인 사건이 일어난다. 공통점은 범인이 앞선 사건의 범인을 죽였다는 것. FBI는 자국 내 테러 가능성을 염두에 두고 요원 에블린 피어스를 파견하는데, 곧 그녀 앞에 악마 사냥꾼 제베다이아 우들리가 나타나 이것이 악마의 짓임을 밝힌다. 자신의 빙의체를 죽인 대상에게로 옮겨가는 독특한 악마를 잡아 가두기 위해 FBI 요원 에블린과 악마 사냥꾼 제베다이아가 힘을 합치게 되는데! 과연 그들은 치커리 크리크에 평화를 가져 올 수 있을 것인가?"
