,name,poster_link,director,description
20, 가을로,https://www.kobis.or.kr/upload/up_img/cleansing/x00/03/23/mov_20060288_42825.jpg,['김대승'],"사법고시에 합격, 마침내 고대하던 검사가 된 현우(유지태), 사랑하는 여인 민주(김지수)를 낯선 아파트로 초대한다. 장미꽃 한 다발과 함꼐하는 수줍은 고백... 사랑한다... 영원히 지켜줄께. 나랑.. 결혼해줄래? 1995년 6월 29일. 결혼준비를 위해 함께 쇼핑을 하기로 약속을 하지만 현우는 급한 일로 인해 혼자 가기 싫다는 그녀를 억지로 백화점으로 보낸다.급하게 일을 마친 후, 그녀가 있는 백화점으로 달려가지만, 그 순간 도저히 믿을 수 없는 광경이 그의 눈앞에 펼쳐진다. 민주가 지금 현우를 기다리고 있는, 그 백화점이 처절한 굉음과 함게 그의 눈앞에서 무너져 내린 것이다.현우에게 있어서 유일한 사랑이었던 그녀를 지켜주지 못한 아픔과 죽음으로 내몬 것이 자신이라는 자책감은 지울 수 없는 깊은 상처로 남았다. 항상 웃는 얼굴의 해맑은 청년이었던 현우는, 이젠 그 웃음을 잃어버린 차가운 살기만이 가득한 냉정한 검사가 되어버렸다.위의 압력으로 마지 못해 무마하게 된 사건이 여론의 집중비난을 받으면서 검찰 측에서는 여론을 막기 위해 현우에게 책임을 씌워 휴직처분을 내린다. 더 이상 버틸 힘이 없을 만큼 힘들고 어려운 시기, 한 권의 노트가 그에게 배달된다.  민주와 현우의 신혼여행 이라는 제목과 함께, 그 노트는 바로 10년전 민주가 사고를 당하기 직전에 현우를 위해 준비했던 아주 특별하고도 소중한 선물이었다.이제, 현우는 만날 수 없는 사랑과 함께 여행을 떠난다. 그녀를 향한 지울 수 없는 그리움으로... 그런데, 그가 가는 곳마다 마주치는 한 여인 세진(엄지원)이 있다. 노트에 적힌 민주의 이야기들을 똑같이 그에게 들려주는..."
21, 그림자 살인,https://www.kobis.or.kr/upload/up_img/cleansing/56/mov_20090156_10.jpg,['박대민'],"한적한 뒤뜰에 위치한 방안은 온통 피로 흥건하고 그 방의 주인인 '민수현'은 감쪽같이 사라졌다. 그의 아버지는 아들을 찾기 위해 고액의 현상금을 내걸고, 출세에 급급한 종로서 순사부장인 영달(오달수)은 민수현을 찾는데 혈안이 된다. 한편 그 시각, 의학도 광수(류덕환)는 해부실습을 위해 우연히 주워온 시체가 알고 보니 민수현이었던 것을 알게 된다. 살인 누명을 쓸 위기에 처한 그는 사설 탐정 진호(황정민)를 찾아가 사건을 의뢰하고 거액의 현상금에 혹한 진호는 뛰어난 의학지식을 가진 광수를 조수 삼아 사건을 맡기로 한다.살해된 민수현의 방에서 발견된 것은 백색가루, 그리고 기묘한 형상의 '카라쿠리' 인형. 진호와 광수는 신분을 감춘 채 여류발명가로 활동하고 있는 순덕(엄지원)을 찾아가 수사에 필요한 만시경과 은청기('은밀히 듣는 기계')를 받아 본격적인 수사를 시작한다. 그리고 정체불명의 백색가루가 '모루히네'라는 것을 알고는 이것이 비밀리에 유통되고 있는 주사옥에 잠입하여 민수현의 죽기 직전 마지막 행적지가 바로 곡예단이라는 사실을 파악하게 된다.그러던 중 두 번째 살인사건이 발생한다. 피해자는 다름아닌 최고의 권력을 자랑하는 경무국장. 더군다나 민수현이 유기된 장소와 같은 곳에 버려진 것. 연속된 살인으로 수사에 심한 압력을 받은 영달은 가짜 범인을 만들어 수사를 종결시키려 하고, 동일범에 의한 연쇄 살인임을 깨달은 진호와 광수는 경무국장의 시신에서 새로운 단서인 피 묻은 천조각을 발견하게 되는데... 남겨진 단서들을 가지고 곡예단으로 향한 진호와 광수. 불길한 기운이 느껴지는 그곳에서 이제 더 이상의 살인을 막기 위해 사건의 비밀을 풀어야만 하는데…전대미문의 살인 사건과 곡예단, 모루히네와 카라쿠리 인형, 피 묻은 천 조각과 두 구의 시체! 도대체 이들의 관계는 무엇이며 범인은 누구인가! 진실에 접근해갈수록 그 누구도 상상치 못했던 엄청난 비밀과 음모가 기다리고 있는데…"
22, 관상,https://www.kobis.or.kr/common/mast/movie/2013/08/825a43e2055d4fc8bdfc5ddd0d15afd8.jpg,['한재림'],"사람의 얼굴에는 세상 삼라만상이 모두 다 들어있소이다!얼굴을 보면 그 사람의 모든 것을 꿰뚫어보는 천재 관상가 내경. 처남 '팽헌', 아들 '진형'과 산속에 칩거하고 있던 그는 관상 보는 기생 '연홍'의 제안으로 한양으로 향하고, 연홍의 기방에서 사람들의 관상을 봐주는 일을 하게 된다. 용한 관상쟁이로 한양 바닥에 소문이 돌던 무렵, '내경'은 '김종서'로부터 사헌부를 도와 인재를 등용하라는 명을 받아 궁으로 들어가게 되고, '수양대군'이 역모를 꾀하고 있음을 알게 된 그는 위태로운 조선의 운명을 바꾸려 한다."
23, 네버다이 버터플라이,https://www.kobis.or.kr/common/mast/movie/2013/09/a00ce5db79e045c69fa4ea7f871614f8.jpg,['장현상'],"소문난 찐따 하늘, 싸이코 전학생 명호와 뭉쳤다! 학교 짱 '치우'의 샌드백이자 빵셔틀인 '하늘'.고3 시작과 동시에 구세주 같은 전학생 친구'명호' 덕분에 모든 삶이 바뀐다.새로운 친구들부터 당당해진 학교생활까지 '하늘'의 인생은 하루가 다르게 변해간다.한편 '명호'의 럭셔리한 생일파티에 초대받은 '하늘'은 섹시한 여자친구 '세진'을 만나게 되고 '세진'의 돌발적인 애정공세에 애인으로 발전하게 되는 영광마저 누린다. 대~박~우량 소년들, 야동사이트 오픈. 앗! 데이터가 사라졌다! 그림을 잘 그리는 '하늘', 전교 1등으로 두뇌회전이 남다른 전교 1등 '재열''명호'는 이들을 주축으로 성인사이트를 오픈한다. 정말 환상의 조합이다. 와우~한편 명호의 여자친구 '아름'을 짝사랑하는 스토커짱 '민식'이 만만한 하늘에게 계속해서 접근하고이를 피해 도망치던 하늘은 하필 야동사이트 중요 정보가 담긴 USB를 잃어버리고 마는데…'민식'으로 인해 학교에서 성인사이트를 알게 되고 이에 자존심이 망가진 '하늘''치우' 또한 '명호'의 등장으로 구겨진 자존심을 되찾기 위해 복수를 꿈꾸는데…이들의 마지막 비행(?)기는 지금부터 시작된다."
24, 신의 선물,,['문시현'],김기덕의 시나리오로 김기덕의 연출부 출신 신인감독이 연출한 영화. 간절히 아이를 원하는 여자가 아이를 지우려는 소녀에게 아이를 낳아 자신에게 달라고 한다. 아이를 낳을 때까지 남몰래 지낼 별장에 함께 도착한 여자와 소녀. 둘은 그곳에서 정체를 알 수 없는 젊은 화가와 범죄의 냄새를 풍기는 사냥꾼들을 만난다. 아이를 낳는다는 건 험난한 모험이다. 적어도  신의 선물 에선 그렇다. 여자와 소녀는 아이를 낳기 위해 온갖 위험을 무릎 써야 한다. 아이를 주고 외제차를 받으면 되는 간단한 거래인줄 알았던 대리모 되기는 별장에서 일어난 사건들로 인해 위기에 봉착한다. 여자는 남편과 헤어질지 모르는 상황이 되자 아이를 포기하려 하고 소녀는 혼자 아이를 키우겠다고 결심한다. 제목 그대로 ‘신의 선물’인 아이가 인간들의 거래 대상이 될 때 아이를 지킬 수 있는 것은 아직 어리지만 이제 어머니가 된 소녀이다.[제18회 부산국제영화제]
25, 바리공주,,"['박재동', '장선우']",버려진 아이가 천신만고 끝에 생명수를 구해 병든 부모와 나라를 살린다는 '바리데기' 설화를 바탕으로 만들어진 애니메이션
26, 경관의 피,,['이규만'],"경찰의 기준이 뒤집어진다!출처불명의 막대한 후원금을 받고 고급 빌라, 명품 수트, 외제차를 타며 범죄자들을 수사해온 광역수사대 반장 강윤(조진웅)의 팀에 어느 날 뼛속까지 원칙주의자인 신입경찰 민재(최우식)가 투입된다.강윤이 특별한 수사 방식을 오픈하며 점차 가까워진 두 사람이 함께 신종 마약 사건을 수사하던 중 강윤은 민재가 자신의 뒤를 파는 두더지, 즉 언더커버 경찰임을 알게 되고 민재는 강윤을 둘러싼 숨겨진 경찰 조직의 비밀을 마주하게 되는데…"
27, 오! 마이 고스트,,['홍태선'],귀신 보는 능력이 스펙의 전부인 만년 취준생 '태민'이 밤마다 미스터리한 사건이 벌어지는 한 촬영 스튜디오에 취업하게 되면서 벌어지는 좌충우돌 코믹 호러
28, 에스엠타운 더스테이지,https://www.kobis.or.kr/common/mast/movie/2015/08/702bb78e8dc34cd59e34d75551a66554.jpg,['배성상'],"SM엔터테인먼트의 글로벌 공연 SM타운라이브 무대의 감동과 실황, 가수들의 비하인드 스토리를 담은 다큐멘터리 영화"
29," 무현, 두 도시 이야기",https://www.kobis.or.kr/common/mast/movie/2016/10/92fba9d133fd4f55b8e24556d6a80bdf.jpg,['전인환'],"이제 우리가 당신을 만나러 갑니다.최선의 시간이었고, 최악의 시간이었다. 지혜의 시대였으며, 어리석음의 시대였다. 믿음의 시절이었고, 불신의 시절이었다. 빛의 계절이었고, 어둠의 계절이었다. 희망의 봄이었으며, 절망의 겨울이었다. 우리에게 모든 것이 있었고, 우리에겐 아무것도 없었다. 우리 모두 천국으로 가고 있었으며, 우리 모두 반대 방향으로 가고 있었다.- 찰스 디킨스 [두 도시 이야기] 중노무현은 찰스 디킨스의 소설 [두 도시 이야기] 속 변호사 카튼을 닮았다. 소설 속에서 대니를 대신 해 죽었던 카튼처럼, 우린 노무현을 잃었다. 노무현 대통령 서거 7년. 오늘을 사는 우리는 그를 어떤 모습으로 기억하는가?  무현, 두 도시 이야기 는 故 노무현 전 대통령을 다룬 최초의 다큐멘터리 영화로 ‘사람 사는 세상’을 꿈꾸던 그의 진심이 오늘날 우리에게 어떤 점을 시사하는지 조명한다.김원명 작가는 사회 곳곳에서 일어나는 부조리한 현상에 고민하던 중, 어린 시절 아버지의 동지인 노무현과의 만남을 떠올린다. 어느덧 그가 우리 곁을 홀연히 떠난 지 일곱 번째 오월을 맞아 원명은 무현과 인연이 있는 사람들을 찾아 나서는데… 영화는 영남과 호남에 위치한 두 도시를 배경으로 지역주의 해소와 권위주의 타파에 온 열정을 쏟았던 노무현의 발자취를 따르며, 그를 기억하는 사람들의 진실한 이야기를 통해 그의 가치와 의미를 되새기게 만든다."
