,name,poster_link,director,description
0, 핑크 클라우드,https://www.kobis.or.kr/common/mast/movie/2021/09/ef1bd1d617374ecdbffb2614965bc46a.png,['이울리 제르바지'],"원인을 알 수 없는 분홍색 구름이 전 지구의 맑은 하늘을 서서히 뒤덮고, 모든 사람들은 집 안에 갇혀 바깥 출입을 금지당한다. 우연히 하룻밤을 같이 보내게 된 지오바나와 야고도 마찬가지다. 서로를 거의 알지 못하는 상태에서 갇혀버린 두 사람은 몇해 동안 계속되는 격리 상태를 겪으며 커플이 되고, 부부가 되고, 아이도 낳고, 화상통화를 통해 바람까지 피운다. 이들의 관계는 제대로 지속될 수 있을까. 아니, 끝을 알 수 없는 격리 상태에서 과연 인간은 온전하게 살아갈 수 있을까."
1, 살인자들의 나라,https://www.kobis.or.kr/common/mast/movie/2022/05/b8a5d717ef414ecc88e62aa7a5185b21.jpg,['나빈 차타푸람'],인류학 교수인 수잔 부부는 사막에 있는 유적을 조사하면서 여행 중이다. 우연히 들른 마을에서 제이크가 이끄는 갱단의 살인 현장을 목격하고 쫓기게 된다. 보안관 히키는 제이크 갱단의 살인 흔적을 뒤 쫓기 시작한다. 무수한 살인과 숨막히는 추격전이 얽히면서 수잔은 살인자들에 대항하는 무자비한 대결을 벌이게 된다.
2, 그녀에게 잠들다,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/27/mov_20010041_33678.jpg,['박성일'],"세상을 피해 한 바닷가 마을의 폐선에서 혼자 살아가는 재모. 그 조용한 일상에 어디서 왔는지 모르는 수빈이 찾아온다. 육체적으로 시작된 사랑은 서로의 눈을 통해 같은 깊이의 아픔을 바라보게 되면서 점점 짙어진다. 어느날, 수빈은 재모의 집에서 습작된 악보뭉치를 발견하게 되고, 그의 꿈이 작곡자 였음을 알게 된다. 그의 꿈을 이루어주기 위해 서울로 다시 돌아갈 결심을 하는 수빈은 자신이 그토록 싫어하던 곳이건만, 이제 재모와 함께 한다는 생각에 즐겁기만 하다. 수빈은 친구 영희의 집에서 머물며 재모의 음악을 데모테입으로 만들어 음반사에 돌리기 시작한다. 그러나 냉담한 거절과 차가운 비난이 계속 되자 점점 불안해지고... 수빈은 재모의 음악성을 인정하지 않는 대상들에게 거침없는 행동을 한다. 수빈의 광기는 쉽게 가시지 않고 이를 바라보는 재모는 안타깝기만 하다. 어렸을 때부터 수빈과 영희의 친구였던 태석은 수빈이 좋아하던 자신의 제주도 농장집을 생각해내고 수빈과 재모에게 농장집으로 내려가 안정을 취할 것을 제의한다. 흔쾌히 받아들이는 두 사람. 수빈과 함께 행복한 일상에 젖어든 재모는 더 이상 작곡을 하지 않는다. 자신을 떠나버리는 것들에 대한 강박관념을 가진 수빈은 재모와 오래도록 함께 하기 위해 사랑을 확인 시켜줄 아이를 갖고 싶어한다. 그러나 임신은 뜻대로 되지 않고 수빈의 임신에 대한 집착은 강해진다. 재모는 그런 수빈의 모습에서 무언가 위태로움을 느끼지만 자신이 할 수 있는 일은 암것도 없다는 것에 가슴아파한다. 드디어 임신을 한 수빈. 하지만 곧 상상임신이라는 것이 밝혀지고 심한 충격을 받은 수빈은 자해도 서슴치 않게 된다. 수빈의 증세는 갈수록 심각해 지고... 어느 날 재모가 집을 비운사이 수빈은 자신의 가슴을 도려내는 끔찍한 자해소동을 벌이고 병원으로 실려간다. 뒤늦게 이 사실을 안 재모는 병원으로 향하고 침대에 온 몸이 묶인 채 누워있는 수빈을 발견하는데..."
3, 레슨,,['신은영'],"중학교 1학년 소녀 소연은 엄마 몰래 레슨비를 빼돌려 짝사랑하는 ‘기타 오빠’에게 기타를 선물하려 한다. 고등학교 3학년인 그가 자신을 어리게만 여긴다고 생각한 소녀는 어느 날 또래의 한 소년에게 ‘생물 실험실에서의 성적 실험’을 제안한다. 레슨 은 사랑과 성에 대한 호기심과 혼란에 가득한 사춘기 소녀가 그 상상과 실재의 간극을 경험하는 짧은 일화를 정적이면서도 재치 있는 이야기와 화면 구성으로 담아 내고 있다. 백오십만 원의 기타를 십오만 원으로 알았던 소녀의 오인은 사랑과 성에 대한 욕망에 기본적으로 내재해 있는 미끄러짐과 중첩된다.  레슨 은 10대 소녀의 성적 호기심과 환상, 그리고 성적 자기 결정권에 대해 말을 거는 단편 영화이다. (권은선)"
4, 선택,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/66/mov_20030335_36788.jpg,['홍기선'],"1951년 국방경비법에 의거해15년형을 선고받은 김선명은 2년 후 간첩 혐의가 추가되어 사형을 선고받은 후 결국 무기로 감형된다. 서울구치소에서 마포형무소, 대구에서 대전, 목포, 다시 대전..1970년, 대전교도소에 모이게 된 비전향수들, 김선명, 이영운, 안학섭, 남영만, 종달이.. 오직 통일에만 희망을 걸고 살아가는 이들이지만, 그 날이 언제 올지는 그 누구도 기약할 수 없다. 하지만 죽음보다 더한 감옥에서의 고통을 이겨내는 것은 오직 그 실낱같은 희망 때문이다. 인민군에 의해 가족을 잃고 다리마저 절뚝거리는 비전향수 전담반장 오태식은 갖은 방법을 동원해 김선명을 포함한 비전향수들을 전향시키려 하지만 성과가 미미하다. 결국 오태식은 고상구 등 교도소 내의 깡패 잡범들을 이용해 이들에게 무자비한 고문을 가하기 시작한다. 통일이 온다는 보장만 있으면 견뎌내겠는데..."
5, 투 가이즈,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/86/mov_20040567_38421.jpg,['박헌수'],"할 줄 아는 건 운전과 여자 꼬시기, 카드깡이 전부인 훈(차태현)은 온갖 빚독촉에 시달리지만 갚을 의지라곤 눈꼽 만큼도 없는 철면피 같은 놈이다. 그러던 어느 날 그런 훈 앞에 무서운 적수가 나타났으니, 그는 바로 불량 채무자들을 손봐주며 살아가는 사채업계의 전설적인(?) 존재 중태(박중훈). 스스로를 저승사자라 소개하며 첫 만남부터 훈을 사정없이 물어뜯고 개패듯이 팬 중태는 14시간 이내에 빚을 갚지 못하면 돈 대신 훈의 콩팥을 가져가겠다고 협박한다.급기야 중태는 훈의 일터까지 쫓아가 만취한 외국인의 대리운전에 동행하게 되고 목적지에 도착해서야 차가 뒤바뀐 사실을 알게 된다. 바뀐 차 안에 있는 가방을 찾아오라며 불같이 화를 내는 외국인을 겨우 진정시킨 두 사람은 실랑이 끝에 중태가 남고 훈이 가방을 찾으러 가는데 합의한다.한편, 가방을 찾아오는 동안 불모로 잡힌 중태는 바로 눈앞에서 정체불명의 킬러에 의해 외국인이 살해당하는 장면을 목격하게 되고, 주인을 잃은 가방은 자연스레 두 사람 손에 들어오게 된다.얼떨결에 주운 가방의 정체는 우리나라에서 개발한 최첨단 반도체. 덕분에 두 녀석들은 반도체를 가로채려는 국제 스파이 조직과 되찾으려는 국가안전정보국 모두에게 쫓기는 신세가 된다. 그리하여 중태와 훈은 어쩔 수 없이(?) 한편이 되고, 그 와중에도 직감적으로 돈 냄새를 맡은 그들은 국제스파이조직을 상대로 가방과 20억의 맞교환을 제시하는 승부수를 던진다!과연 두 나쁜 녀석들의 인생최대 프로젝트는 성공 할 것인가?"
6, 다섯은 너무 많아,https://www.kobis.or.kr/upload/up_img/cleansing/x00/03/24/mov_20050316_42861.jpg,['안슬기'],"집을 나온 열일곱 동규는 학교 안 다니는 친구 철민의 방에 얹혀 산다. 주유소 아르바이트도 짤린 동규는 우연히 1회 용품 신고포상 포스터를 보게 되고, 포상금을 타기 위해 시내의 도시락 전문점을 사진 찍고 도망치다가 시내가 던진 돌에 맞아 정신을 잃는데... 이 작품의 주인공들은 가족이 없거나 가족이 있어도 가족이라는 “당연함”의 굴레를 견디지 못해 힘겨워하는 이들이다. 그러나, 영화는 흔히 가족의 문제를 다루는 영화들이 가족 트라우마의 무게에 짓눌려 어두운 논조로 일관하는 것과는 달리, 하나 둘 모여 새로운 형태의 가족을 형성해 나가는 과정을 경쾌하고 가벼운 터치로 그려나가고 있다. 금지된 1회용품 사용 업체를 신고하여 포상금을 받으려는 가출소년 동규. 어느 날 시내가 일하는 도시락전문점의 사진을 찍고 도망치던 동규는 시내가 던진 돌맹이에 머리를 맞고 쓰러진다. 정신을 차린 동규는 아무 것도 기억이 나지 않는다며 무작정 시내의 방에 얹혀 살기 시작하는데…"
7, 아이들...,,['이규만'],"1991년 3월 26일, 개구리를 잡으러 집을 나선 다섯 명의 아이들이 돌연 실종되어 대한민국을 떠들썩하게 했던 일명 개구리소년 실종 사건을 영화화하는 작품. 이 사건은 발생 11년 만인 지난 2002년 대구시 달서구에 위치한 와룡산 중턱에서 아이들의 유골이 발견되었고, 이후 2006년 3월 공소시효가 만료되면서 끝내 미해결 상태로 종결되었다."
8, 티끌모아 로맨스,https://www.kobis.or.kr/upload/up_img/2011/10/mov_47471H_20111031163945_1.jpg,['김정환'],"매번 취업에 실패하고, 엄마에게 나오던 용돈도 떨어지고, 50원이 없어서 연애사업도 못하는 청년백수 천지웅(송중기)은 설상가상 월세 옥탑방에서도 쫓겨날 상황. 하지만, 때마침 나타난 ‘병 줍는 구세주’ 구홍실(한예슬)을 만나게 된다. 연애, 종교, 병은 돈 아까워 못한다는 슬로건을 가진 국보급 짠순이 홍실은 지웅에게 돈벌기 노하우를 전수하겠다는 매혹적인 제안을 하지만, 세상에 공짜는 없는 법! 홍실은 무조건 두 달간, 자기 말에 따라야 한다는 조건을 건다. 지웅을 반 머슴 부리듯 부려먹는 홍실과 그녀를 따라 울며 겨자먹기로 생업전선에 뛰어든 지웅. 사사건건 부딪히지만 빡센 그들의 동업은 통장 잔고를 조금씩 불려나가기 시작하는데... 서로 다른 꿍꿍이를 가지고 시작된 백수와 짠순이의 동업, 과연 성공할 수 있을까?"
9, 푸른 소금,https://www.kobis.or.kr/upload/up_img/2011/08/mov_3G2E75_20110830100301_1.jpg,['이현승'],"일부러 접근한 거예요. 아저씨 감시하려고…  전설로 불리던 조직 세계를 떠나 식당 하나 차려서 평범하게 살고 싶은 남자, 두헌. 그를 감시하라는 의뢰를 받고 그에게 접근하기 위해 요리학원에 나타난 여자, 세빈. 과거를 숨기고 싶은 두헌과 정체를 숨겨야만 하는 세빈은 서로를 속인 채 조금씩 가까워진다.  아저씨 나 좋아하지? 니가 나 좋아하는 거 아니야?  요리학원에서 함께 요리를 하며 서로에게 마음을 열어가는 두헌과 세빈. 세빈의 요리 실력에 극찬을 아끼지 않던 두헌은 농담 반 진담 반 같이 식당 동업을 하자고 제안한다. 세빈은 전설적인 조직 보스였다는 사실이 믿기지 않을 정도로 따뜻한 인간미를 가진 두헌이 편해져 간다.  이제 내가 아저씨 죽일 거예요.  그러던 어느 날, 두헌을 총애하던 연합 조직의 보스가 갑자기 세상을 떠나고, 이미 조직을 은퇴한 두헌이후계자로 거론되자 조직 내 분열이 일기 시작한다. 그리고 전직 사격 선수였던 세빈은 감시를 중단하고 그를 죽이라는 새로운 의뢰를 받는다. 이를 거절하려던 세빈은 가족과 같은 친구 은정이 혼자 두헌을 죽이려고 시도하다 사고를 당한 것으로 알고 복수를 위해 두헌을 죽이기로 결심한다. 두헌의 일거수일투족을 감시하면서 저격할 기회를 노리는 세빈. 하지만 자신도 모르는 사이에 알 수 없는 감정에 휩싸여 마음이 흔들린다.  가까워질수록 위험해진다!  두헌이 은정의 죽음과 관련이 없다는 사실을 알게 된 세빈은 두헌을 구하려고 하지만 배후에 감춰진 의뢰의 압박은 점점 더 세빈을 조여온다. 한편 조직의 음모를 파헤치던 두헌은 자신을 따르는 조직원 애꾸를 통해 마침내 세빈의 정체를 알게 된다. 하지만 자신을 죽일 리 없다고 생각한 두헌은 모든 위험을 감수하고 그녀를 지켜주려 하는데…  그를 죽여야 하는 세빈, 그녀를 믿고 싶은 두헌 이들의 운명은 어떻게 될까?"
