,name,poster_link,director,description
0," 1975 킬링필드, 푸난",https://www.kobis.or.kr/common/mast/movie/2022/01/cc8a058033b04206b5d2cfdad8d738a6.jpg,['드니 도'],"캄보디아의 프놈펜에서 남편과 네 살짜리 아들과 함께 평화로운 나날을 보내던 슈는, 크메르 루즈의 광기가 캄보디아를 휩쓸던 1975년의 어느 날, 가족과 함께 피난길에 오른다. 그러다 흥분한 군중 속에서 그만 아들의 손을 놓치고 만다. 아들을 잃은 채 수용소 생활을 하게 된 슈. 그것은 악몽 그 자체였지만 슈는 오로지 아들을 찾겠다는 희망을 품고 안간힘을 쓰며 수용소 생활을 버텨낸다. 2018년 안시국제애니메이션영화제 장편부문 대상을 받은  푸난 은 가족의 재회에 대한 희망을 잃지 않으며 야만의 시절을 견뎌내는 한 젊은 어머니의 강인함을 그린 작품으로, 캄보디아-중국계 프랑스인 드니 도의 첫 장편 연출작이다. 그의 이러한 문화적, 혈통적 배경은 단편 시절부터 그의 작품 안에 고스란히 녹아 있으며,  푸난  역시 자신의 어머니가 들려준 실제 경험담에서 출발한 이야기이다. (2018년 23회 부산국제영화제/허경)"
1, 몬스터 랜드,https://www.kobis.or.kr/common/mast/movie/2019/04/e6a8e298dfbb45549aab55f7e9992c25.jpg,"['아르튀르 드 팽', '알렉시스 두코드']","온갖 괴물이 등장하는 신나는 애니메이션. 좀빌레니엄은 실제 좀비와 괴물들을 고용하는 독특한 놀이공원이다. 안전 담당 공무원 엑토르가 경영난을 겪고 있는 이곳을 폐쇄하겠다고 하자, 뱀파이어 경영인 프란시스는 그를 좀비로 만들어 고용한다. 파산 직전의 놀이공원은 회생할 수 있을까?"
2, 로켓맨,https://www.kobis.or.kr/common/mast/movie/2019/05/66c0aa97d0504f23ae39aa9438e45de6.jpg,['덱스터 플레처'],"천재적인 음악성과 독보적인 노래로 세상을 뒤흔들며 대중을 사로잡은 ‘엘튼 존’(태런 에저튼).연이은 히트곡 발매와 환상적인 무대 퍼포먼스, 화려한 패션으로 가장 빛나는 시대의 아이콘으로 자리잡는다. 그러나 인생 최고의 순간, 어린 시절부터 자신의 진가를 알아봐주지 못한 부모에 대한 상처와 사랑했던 친구의 배신에 무대 뒤에 숨겨진 또 다른 자신과 마주하게 되는데…"
3, 303 전투비행단,,['데니스 델릭'],"2차 세계대전의 감격 실화! 사상 최대의 공중전!  1940년, 독일 공군에 전패를 당한 영국은  폴란드군으로 구성된 일개 총알 받이 역할을 맡을 '303 전투 비행단'을 만든다.  하지만, 독일 공중전에 참전한 '303 전투 비행단'은 손실 없이 백전백승을 거두게 된다.  이후 독일은 모든 전투기와 공습기를 총동원한 공격을 감행하고,  목숨을 건 2차 세계 대전의 사상 최대 공중전이 시작되는데..."
4, 신과 나: 100일간의 거래,https://www.kobis.or.kr/common/mast/movie/2020/04/0d8e96cbf972408caae5c6546975bc39.jpg,['팍품 웡품'],죽음에서 깨어난 ‘나’는 병원에 누워있는 이유조차 기억하지 못한다.그때 ‘나’의 앞에 나타난 미스터리한 ‘신’은 두 번째 삶을 얻는 대가로 100일 안에 자신이 깨어난 몸의 주인인 정체불명의 고등학생 ‘민’을 죽음으로 몰고 간 사람을 찾아내야만 한다는 미션을 남긴 채 사라진다.지극히 평범해 보이는 ‘민’의 주변 모든 사람들평온한 일상에 점차 빠져들 때쯤 ‘나’는 충격적인 진실과 마주하게 되는데…모두의 상상력을 뒤흔들 미스터리한 100일간의 거래! 배드 지니어스  제작진이 선보이는 웰메이드 판타지 스릴러의 탄생!
5, 오버커머,,['알렉스 켄드릭'],"고등학교 역사 교사이자 농구팀 코치인 ‘존 해리슨’은 갑작스럽게 자신이 맡고 있는 농구팀이 해체되면서 원치 않게 크로스컨트리 육상 코치직을 맡게 된다.학생 중 누구도 크로스컨트리에 관심을 갖지 않는 가운데, 유일하게 지원서를 낸 학생은 천식을 앓고 있는 ‘해나 스콧’뿐.마지못해 ‘해나 스콧’과 연습을 이어가게 된 ‘존 해리슨’은 그녀가 육상 선수로서 기량을 발휘할 수 있도록 진심을 다해 가르치게 되고, 그러던 중 병원에서 우연히 알게 된 남자가 ‘해나 스콧’의 아버지라는 사실을 알게 된다.죽은 줄로만 알았던 아버지의 등장에 혼란스러워 하는 ‘해나 스콧’.이러한 가운데 크로스컨트리 주 챔피언십 대회에 참가하게 되는데…"
6, 더 나이트 클럭,https://www.kobis.or.kr/common/mast/movie/2020/04/121152cb6bde4959af695b6967cacdd9.png,['마이클 크리스토퍼'],"누군가 당신을 항상 지켜보고 있다!사회 적응의 발달이 지연되는 아스퍼거 장애가 있는 청년 바트. 호텔 프런트에서 야근 근무자로 일하는 그는 호텔 방에 카메라를 설치해 다른 사람들의 말과 행동을 보고 따라 하며 어떻게 행동해야 할지 연습한다. 그러던 어느 날, 바트의 카메라가 설치된 호텔 방에서 살인 사건이 벌어진다. 이를 보고 있던 바트는 당장 사건 현장으로 달려가고, 이 때문에 살인범으로 의심을 받게 된다. 이후 다른 지점 호텔로 옮기게 된 바트는 투숙객으로 온 안드레아와 사랑에 빠진다. 하지만 안드레아는 살인범과 내연 관계에 있었고, 바트는 안드레아를 구하려 애쓰다가 위험에 빠지게 되는데..."
7, 꽃다발 같은 사랑을 했다,,['도이 노부히로'],"“시작은 막차였다” 집으로 가는 막차를 놓친 스물한 살 대학생 ’무기’와 ‘키누’는 첫차를 기다리며 함께 시간을 보내게 된다.좋아하는 책부터 영화, 신고 있는 신발까지 모든 게 꼭 닮은 두 사람은 수줍은 고백과 함께 연애를 시작하고 매일매일 행복한 시간을 쌓아간다. “내 인생의 목표는 너와의 현상 유지야!” 하지만 대학 졸업과 함께 취업 준비에 나선 두 사람은 점점 서로에게 소원해지고 꿈과 현실 사이의 거리 만큼 마음의 거리도 멀어지기 시작하는데..."
8, 미스터 앤 미세스 아델만,https://www.kobis.or.kr/common/mast/movie/2021/12/4341648327bb47bc9a13991e045d86a2.jpg,['니콜라스 베도스'],"“인생의 가장 찬란한 챕터는 뜨거운 사랑이다”Chapter 1: 사라, 전략적 기회1971년, 파리의 낡은 클럽을 환히 밝히는 무명작가 빅터에게 한눈에 반해버렸다.우연을 가장한 적극적인 전략으로 그의 주변을 맴돌며 나를 사랑하게 만들었다.우리의 특별한 사랑으로 그는 '아델만'이라는 필명으로 성공적인 작가 데뷔를 했다.그러나 그의 인기가 높아질수록 나는 외로웠고, 이제 우리의 관계를 다시 쓰려 한다.Chapter 2: 빅터, 사랑의 반전 곡선1995년, 사라는 나에게 영감을 불어넣는 인생의 뮤즈이자 1호 팬이 되었다.이제는 내 소설의 전부인 사라의 미소 없이는 글을 쓸 수도 숨을 쉴 수도 없다.마침내 공쿠르상을 수상한 성공적인 작가가 되었지만,세월이 흐를수록 아름다워지는 사라가 영영 내 곁을 떠날 것만 같아 두렵다.Chapter 3: 미스터 앤 미세스 아델만2016년, 사라 아델만과 빅터 아델만의 45년간의 드라마틱한 러브 스토리그리고 필명 '아델만'에 숨겨놓은 두 사람의 영원한 비밀 이야기"
9, 도어맨,https://www.kobis.or.kr/common/mast/movie/2022/02/827b48e96b9f486a8f59db1413178bff.jpg,['기타무라 류헤이'],"해병대 복무 중 테러집단의 공격으로 대사와 가족을 잃은 알리(루비 로즈)는 제대 후 고급 아파트 도어맨으로 새로운 삶을 시작한다.우연히 그곳에 거주하고 있던 형부와 조카들을 만나 부활절 저녁을 함께 하던 그 시각, 빅터(장 르노)는 수십 년 전 동료 버나드가 빼돌린 고가의 미술품을 노리고 무장 괴한들과 함께 아파트에 침입하는데….한편, 리모델링을 위해 대부분의 입주자들이 이주해 텅 비어있는 아파트를 장악하고 미술품들을 찾던 빅터 일당은 버나드가 원래 지내던 곳이 알리의 형부 가족들의 집이라는 사실을 알고 10층으로 향한다!위기에 처한 형부와 조카들을 구하기 위해 고군분투하는 알리는 과연 무장 괴한들을 제압할 수 있을 것인가?!"
