,name,poster_link,director,description
10, 4등,https://www.kobis.or.kr/common/mast/movie/2016/04/50fd330cc4f841cc916b210cae93552a.jpg,['정지우'],"1등만 기억하는 잔인한 세상, 당신에게 들려주고 싶은 이야기!“4등이 뭐, 나쁜 건가요?” 천재적인 재능을 가졌지만 대회만 나갔다 하면 4등을 벗어나지 못하는 수영 선수 '준호'  하지만 1등에 대한 집착을 버리지 못하는 ‘엄마’의 닦달에 새로운 수영 코치 ‘광수’를 만난다.심드렁한 표정으로 '대회 1등은 물론, 대학까지 골라 가게 해주겠다'고 호언장담한 광수는 ‘엄마’에게 연습 기간 동안 수영장 출입금지 명령까지 내린다.대회를 코앞에 두고도 연습은 커녕 항상 PC방 마우스나 소주잔을 손에 쥔 못 미더운 모습의 광수.이래봬도 16년 전 아시아 신기록까지 달성한 국가대표 출신이다.의심 반, 기대 반의 시간이 지나고, 드디어 수영 대회에 출전한 ‘준호’의 기록은 '거의' 1등! 1등과 0.02초 차이로 생에 첫 은메달을 목에 건다.오랜만에 웃음소리가 떠나지 않는 ‘준호’네 집.그런데 그때, 신이 난 동생 ‘기호’가 해맑게 질문을 던지는데...!“정말 맞고 하니까 잘 한 거야? 예전에는 안 맞아서 맨날 4등 했던 거야, 형?”동생의 말에 시퍼렇게 질린 얼굴처럼 멍투성이인 열두 살 ‘준호’의 몸.‘준호’는 좋아하는 수영을 계속할 수 있을까…? 2016년 4월, 작은 변화가 시작됩니다!"
11, 함정,,['권형진'],"SNS의 확인되지 않은 그 곳, 어디까지 믿으십니까? 5년째 아이가 없는 부부, 준식과 소연. 소연은 기분 전환을 위해 준식과 휴대폰도 터지지 않는 외딴 섬으로 여행을 떠나고, 그 곳에서 인터넷을 통해 우연히 알게 된 한 맛집에 가게 된다. 그곳의 허름하고 험악한 분위기의 불안한 기운이 감돌지만 이들이 온 것을 눈치챈 주인 성철은 보자마자 너무나도 친절하게 대하고 준식과 소연은 점점 경계를 풀게 된다. 화기애애한 분위기 속에 해가 지고 성철의 환대에 준식과 소연은 하룻밤만 묵고 가기로 하는데, 이때부터 의문의 묘한 분위기가 이들을 덮쳐오기 시작한다. 그 때 성철은 소연을 알아보는 듯 하며 알 수 없는 말을 건네는데... 함정에 빠뜨리려는 자와 빠져 나가려는 자의 목숨을 건 대결이 시작된다!"
12, 그놈이다,https://www.kobis.or.kr/common/mast/movie/2015/10/df2ab7ebec7f442f920fd52583ec0543.jpg,['윤준형'],"“하루 24시간, 365일, 매일매일 내가 당신 지켜 볼 거야”세상에 단 둘뿐인 가족 장우와 은지. 부둣가 마을의 재개발로 장우는 은지를 위해 서울로 이사를 결심하지만, 은지가 홀연히 사라지고 3일 만에 시체가 되어 돌아온다. 목격자도 단서도 증거도 없이 홀로 범인 찾기에 혈안이 된 장우는 동생의 영혼을 위로하는 천도재에서 넋건지기굿(저승 가는 길 배불리 먹고 가라고 붉은 천에 밥이 한가득 담긴 놋그릇을 바다를 향해 던지는 의식)의 그릇이 흘러간 곳에 우연히 서 있는 한 남자를 발견한다. 장우를 피해 달아나는 그를 죽은 동생이 범인으로 지목한 거라 생각한 장우는 그놈의 흔적을 찾기 시작한다.타인의 죽음을 볼 수 있는 예지력으로 마을에서 외톨이처럼 지내는 시은은 자신에게 가장 먼저 말을 걸어준 유일한 친구 은지의 죽음을 보지만 외면하고, 그 죄책감에 장우에게 다가선다. 또 다른 죽음을 예견한 시은. 장우는 시은이 예견한 장소에 나타난 그놈의 흔적을 쫓아가다 평소 사람 좋기로 소문난 동네 약국의 약사에게 이른다. 그를 범인으로 믿는 장우. 경찰은 장우의 얘기를 무시하고 장우의 먼 친척 형을 용의자로 검거한다. 그 누구도 자신의 말을 믿어주지 않자 장우는 무작정 약사를 쫓기 시작하는데…"
13, 정사: 불륜의 맛,,['이민'],"부유한 작가인 정상현은 계속되는 슬럼프에 오늘도 술을 마신다. 술을 마시고, 귀가하던 길에 동내 양아치들에게 변을 당할 뻔한 여자 한 명을 도와주고, 그녀가 떨어뜨리고 간 펜던트 목걸이 하나를 줍게 된다. 그 목걸이에 괜히 애착이 가는 상현 목걸이를 컴퓨터 옆에 걸어놓고 작업을 하는데 무슨 일인지 그 동안 막혔던 글들이 잘 써지기 시작한다. 목걸이에 집착하게 되는 상현 그런 모습을 보다 못한 상현의 여자 친구... 불길한 목걸이라며 목걸이를 버려버린다. 목걸이를 찾던 도중 다친 손 때문에 타자를 칠 수 없게 된 상현은 자신의 소설을 타이핑해 줄 오퍼레이터를 구하는데.. 상현의 구인공고를 보고 상현의 집으로 찾아온 전예나... 당돌하고 명랑하며 유쾌한 그녀는 상현의 수족이 되어 열심히 일을 한다. 덜렁거리는 예나의 성격이 맘에 들진 않지만 그녀의 긍정적인 마인드가 점점 자신에게 영향을 끼치고 있다는 것을 알게 되는 상현... 상현의 이야기를 타이핑하는 예나는 상현에게 점점 관심을 가지게 된다. 그리고 또 다른 주인공 상현의 이야기 속 주인공 류시아.... 다양한 이미지로 변신하는 류시아.. .그리고 그녀의 모습을 유쾌하게 상상하는 예나... 상현의 손은 점점 회복이 되어가고, 예나와 상현의 관계를 의심하기 시작하는 영미로 인해 예나는 마음에 상처를 입게 된다. 결국 편지 한장 만을 남기고 상현의 집을 떠나는 예나.예나가 떠난 뒤 상현은 자신이 의지했던 그 목걸이의 주인이 바로 예나라는 것을 알게 된다. 그리고 자신의 작품이 완성되기까지 자신이 정작 의지했던 것은 바로 예나 였다는 사실 또한 알게 된다. "
14, 필동,https://www.kobis.or.kr/common/mast/movie/2018/02/fe32d80d6f8143c28caee0e5a44cfd1a.jpg,['필동'],"필동. 충무로 역에서 남산 까지. 그 길에서 일어나는 세 가지 자아의 이야기. 마치, 동네 가요 새처럼 남산에 둘러싸여 조용하기만하다. 도시 속의 조용한 마을. 자신을 돌아보기에 좋았던 장소로 기억한다. 믿음 소망 사랑의 이야기는  타인과의 소통에 관한 이야기가 아닌 자신과의 소통을 제대로 하기 위한 도구. 도시에 살면서, 타인에 대한 믿음과 소망과 사랑에 애태우는 젊은 세대들을 만난다.한 번쯤, 자신의 믿음과 소망과 사랑에 대한 걸 생각해보고 싶었다. 필동은 나 자신의 고향이기도 하지만, 한 번 오면 숨겨진 안식처 같이 느껴지는 도시 속의 친환경 마을 이 영화를 보고 난 다음 필동을 방문한다면, 어쩌면, 잊고 있었던 자신을 발견하지 않을까?"
15, 공작,https://www.kobis.or.kr/common/mast/movie/2018/07/d4dcdf6011a744c39470df852641fb67.jpg,['윤종빈'],"북으로 간 스파이, 암호명 흑금성1993년, 북한 핵 개발을 둘러싸고 한반도의 위기가 고조된다.  정보사 소령 출신으로 안기부에 스카우트된 박석영(황정민)은 ‘흑금성’이라는 암호명으로  북핵의 실체를 캐기 위해 북의 고위층 내부로 잠입하라는 지령을 받는다.  안기부 해외실장 최학성(조진웅)과 대통령 외에는 가족조차도 그의 실체를 모르는 가운데  대북사업가로 위장해 베이징 주재 북 고위간부 리명운(이성민)에게 접근한 흑금성.  그는 수 년에 걸친 공작 끝에, 리명운과 두터운 신의를 쌓고  그를 통해서, 북한 권력층의 신뢰를 얻는데 성공한다.  그러나, 1997년. 남의 대선 직전에 흑금성은 남과 북의 수뇌부 사이 은밀한 거래를 감지한다.  조국을 위해 굳은 신념으로 모든 것을 걸고 공작을 수행했던 그는 걷잡을 수 없는 갈등에 휩싸이는데…"
16, 방관자들,https://www.kobis.or.kr/common/mast/movie/2022/02/f8ccaf9b2ad34e1fba6826c03a27f16d.jpg,['이종석'],"2002년 월드컵에 가려졌던 최악의 국회 청문회를 그린다. 국회의원 ‘김낙수’(이희준)는 태이고 부지 불법 매매, 주민 불법 퇴거 등의 혐의를 받고 있는 태이고 전(前) 부시장 ‘정익제’(고수)가 왜 그런 일들을 벌였는지 추적한다."
17, 투란도트: 어둠의 왕국,https://www.kobis.or.kr/common/mast/movie/2022/06/8f59bca4f83c4f1e9fc8bbcd025dc7e5.jpg,['김시우'],"해가 뜨지 않는 어둠의 저주가 세상에 내리고 차가운 심장을 가진 투란도트는 아름다운 미모로 수많은 남자들의 청혼을 받는다.그녀는 청혼을 받아들이는 조건으로 세 가지 수수께끼를 내고 이를 풀지 못한 자는 돌로 변해 죽고 만다.바르칸 왕국의 왕자, 칼라프도 수수께끼를 풀고 청혼하는데…진정한 사랑을 믿지 않는 여인, 투란도트.그녀의 심장을 움직일 단 한 사람, 칼라프.둘의 운명은 과연 어떻게 될 것인가.."
18," 안녕, 사요나라",https://www.kobis.or.kr/upload/up_img/cleansing/x00/03/84/mov_20050328_43879.jpg,"['김태일', '카토 쿠미코']","이희자씨는 야스쿠니 신사와 일본정부를 상대로 아버지의 합사 취하 소송을 하고 있다. 한국인의 피해에 대한 보상을 위해 재판 지원회를 조직하여 활동하고 있는 일본인 후루카와씨. 야스쿠니 신사 관련 싸움을 함께 벌이는 두 사람의 이야기를 축으로 한일 양국의 문제를 넘어 동아시아의 대립과 갈등을 풀고 평화를 만들어 보자고 조용히 외치고 있다. 야스쿠니신사 합사 취하소송을 하고 있는 한국인 유족 이희자씨. 일제 강점하 한국인의 피해보상을 위해 활동하는 일본인 후루카와씨. 두 사람은 1995년, 대지진으로 수천명이 죽었던 일본 고베에서 처음 만났다. 그리고 지난 6월, 두 사람은 중국의 광서성을 찾는데… 연출의도. 2005년. 일본은 전쟁의 가해자로 종전 60주년을, 한국은 전쟁의 피해자로 해방 60주년을 맞는 해이다. 하지만 60년이 지났음에도 한.일 양국 간에는 아직도 청산되지 않은 과거가 존재한다. 한국은 일본제국주의 침탈의 역사인 36년의 피와 고통의 역사를 청산하지 못하고 있고, 일본은 과거 동아시아에서 자행한 침략범죄행위를 청산하지 못하고 교과서 왜곡을 비롯한 일련의 군국주의화의 우려를 불식시켜야 할 상황이다. 따라서 60주년은 일본에게는 전쟁 책임을 물음과 동시에 우리에겐 과거극복과 자기반성을 해 왔는지 돌이켜 보면서 역사의 한 매듭을 지어야 할 시점이라고 할 수 있다. 이러한 과정을 통해 양국이 과거의 아픔을 치유하고 평화로운 미래를 향한 새로운 출발이 어디서부터 시작되어야하는지를 작품을 통해 담아보고자 한다."
19, 시간의 종말,https://www.kobis.or.kr/common/mast/movie/2016/10/55b14cd9218549e686e8ddd18ebfa42d.jpg,['김대현'],"시간의 신비 속에 피어난 사랑 푸른 눈의 신부들은 왜 조선으로 떠나오게 되었을까?아시아 지역 선교를 목적으로 결성된 프랑스 최초의 외방선교회인 ‘파리외방전교회’에서 1830년대, 처음으로 조선에 선교사를 파견한다. 하지만 모방, 샤스탕, 앵베르 세 명의 신부는 모두 새남터에서 순교하고 이후 조선에 입국한 신부 중 9명의 신부가 더 순교하는데… 우리가 몰랐던 시간의 기록이 공개된다!"
20, 올드마린보이,https://www.kobis.or.kr/common/mast/movie/2017/10/034074704f3a4885af46cac5837f9c06.jpg,['진모영'],"가족에게 바치는 ‘머구리’ 아버지의 단짠 로맨스 “오늘 일하지 않으면 내일 가족들이 먹을 쌀이 없다고 생각해요”10명 중 5명은 포기하고, 3명은 죽고, 1명은 아프고, 단 1명만이 살아남는다는 극한 직업 머구리 ‘명호씨’.사선을 넘어 대한민국 최북단 강원도 고성에 자리잡은 그에게 가장 두려운 것은 바다도, 잠수병도 아닌, 당장 내일 가족들이 먹을 쌀이 없어지는 것이다. 자신이 가진 것은 몸 하나뿐이기에 몸에 좋다는 것은 모조리 섭취하고 매일매일 운동으로 몸을 단련하며 오늘도 그는 바다 속으로 몸을 던진다. 두 아들의 든든한 아버지이자 아내 ‘순희씨’의 다정한 남편인 ‘명호씨’,가족을 위해서라면 60KG의 잠수복을 입고 수심 30M의 바다로 거침없이 뛰어드는 아버지의 단짠 로맨스가 시작된다."
21, 5.18 힌츠페터 스토리,https://www.kobis.or.kr/common/mast/movie/2018/05/732b0f52b91c409b883fe5d15f3d63d8.jpg,['장영주'],"“1980년 5월 어느 날, 핏빛으로 물든 광주. 탈출해야 한다, 그리고 알려야 한다!”80년 5월, 민주화를 촉구하는 시위와 항쟁으로 도시는 봉쇄되고 모든 전화선은 차단되었다. 언론 통제로 인해 광주의 참상이 철저히 외면당하고 있었던 그때! 위험을 무릅쓰고 잠입한 독일 특파원 ‘위르겐 힌츠페터’! 당시 대한민국 안에 철저히 고립된 도시였던 광주의 실상을 전 세계에 알린 ‘위르겐 힌츠페터’가 직접 촬영한 국내외에 한번도 공개되지 않았던 광주의 참혹한 현장과 그가 극비리에 시도한 세 번의 광주 잠행까지! 지금까지 알려지지 않았던 80년 5월 광주의 처절했던 민주항쟁의 모습을 최초로 확인한다."
22, 집의 시간들,https://www.kobis.or.kr/common/mast/movie/2018/10/c3d26aeea9d24c74bc3813bf5d9dd70d.jpg,['라야'],"“당신에게 집은 어떤 의미인가요?”서울 끝자락의 둔촌주공아파트. 이곳에서 길거나 짧은 시간을 보낸 주민들이 서로 다른 형태의 애정에 대해 이야기한다.오랫동안 미뤄진 재건축이 현실로 다가오기 전, 평소와 같은 아파트 단지와 집 안의 풍경이 조용히 지나간다."
23, 카르멘,https://www.kobis.or.kr/common/mast/movie/2021/03/3931192c655a46a0a5fed5feec1df146.jpg,['엠마 단테'],"스페인 나바라 출신의 부사관 돈 호세는 자유분방하고 관능적인 집시 여인 카르멘을 보고 한눈에 반한다. 카르멘은 동료와의 다툼으로 인해 감옥으로 끌려가게 되지만 돈 호세는 도중에 그녀를 탈출시키고 카르멘과의 인연으로 감옥 생활에 이어 결국은 탈영까지 하며 카르멘 일행과 집시 생활을 하게 된다. 그러던 어느 날 돈 호세는 그의 약혼녀 미카엘라로부터 어머니가 위독하다는 소식을 듣고 고향으로 내려간다. 그 사이 카르멘은 투우사 에스카미요에게 마음을 빼앗기고, 이를 알게 된 돈 호세는 이성을 잃게 되는데…최고의 ‘돈 호세’로 평가를 받는 요나스 카우프만과 원작의 ‘카르멘’ 이미지를 계속 상상하게 만드는 아니타 라흐벨리쉬빌리, ‘에스카미요’의 매력과 카리스마를 물씬 풍기는 어윈 슈로트 등 가창력과 연기력을 고루 갖춘 세계 정상급 성악가들의 캐스팅이 돋보이는 2009~2010 라 스칼라 극장 시즌 개막 공연이다. 다니엘 바렌보임이 이끄는 라 스칼라 극장 오케스트라의 열정적이고 안정적인 ‘비제’ 연주와 여성 영화 감독 엠마 단테의 창의적이고 세련된 연출과 의상이 공연 내내 관객을 몰입하게 만든다."
24, 버스데이 걸,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/67/mov_20072164_36914.jpg,['제즈 버터워스'],"여자와 관계를 맺는데 항상 실패하는데 지친 존은 러시아 인터넷을 통해 신부를 주문하기로 한다. 약간은 반신반의 했지만 도착한 주문 상품 - 부인(나디아)은 멋진 여자였고, 영어를 잘 못하긴 했지만 침대에서의 기술은 모든 언어 문제를 상쇄할 만큼 완벽했다. 하지만 나디아의 생일 날 친척이라며 찾아온 남자의 방문으로 완벽한 것 같았던 존의 결혼생활은 흔들리게 된다."
25, 와사비 레옹파트 2,,['제라르 크라브지크'],"파리의 강력계 형사 위베르(장 르노)는 유능하지만 상사도 말릴 수 없는 다혈질 트러블 메이커. 어느날, 은행강도를 잡기 위해 사건을 해결하던 중 경찰서장 아들의 얼굴에 펀치를 날린 이유로 2개월의 정직을 선고 받는다. 이 일로 강제휴가를 명령받게 된 위베르에게 일본에서부터 한 통의 전화가 걸려온다. 지난 날, 함께 사랑을 나눠왔던 여인 미코가 사라진지 꼭 19년만에 심장마비로 죽었다는 사실과 함께 그녀가 남긴 유품을 찾아가라는 것.. 곧바로 도쿄행 비행기에 몸을 실은 위베르는 그 곳에서 미코가 남긴 거액의 유산과 자신을 기다리고 있는 한명의 낯선 소녀 유미(히로스에 료코)를 만난다. 미코의 죽음을 조사하던 위베르는 그녀가 야쿠자와 경찰 정보원을 드나드는 이중 스파이였음을 알고 당황해 하지만, 그보다도 그녀가 남긴 또다른 유산에 충격을 받는다. 그것은 다름 아닌 폭탄보다 무시 무시한 좌충우돌 막무가내 유미가 자신의 딸이라는 사실. 유미에게 자신이 아버지라는 사실을 채 알리기도 전에, 야쿠자가 그들의 뒤를 쫓게 되는데..."
26, 사무라이,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/86/mov_20040477_38431.jpg,['지오다노 게데리니'],"만삭의 몸으로 기모노를 입은 채 대나무 숲을 헤치고 도망가는 한 여인. 그리고 뒤를 쫓는 일본의 정통 사무라이. 그가 산통을 느끼고 쓰러진 여인을 냉정하게 죽이려는 순간 그녀의 호위병들이 나타나 대결을 펼친다. 여인을 죽이지 못한 사무라이는 안타까운 눈빛으로 죽어가고, 그 순간 여인의 몸에서는 고치에 휩싸인듯한 아이가 태어난다. 태어나자 마자 순식간에 눈앞에서 건장한 남자로 자라나는 아이를 보며 모두들 경악을 금치 못하는데…  그로부터 500년 후. 21세기 일본에서는 폭력적인 게임을 팔아 자금을 만드는 범죄 집단의 살인이 이어지고, 한 컴퓨터 프로그래머의 죽음을 통해 본격적인 수사가 진행된다. 수사를 맡은 형사 모리 후지와라는 조직의 우두머리가 악마일 것이라는 예감에 사로잡히고 심문과정에서 느낌이 맞았음을 확인하게 된다. 쇠약해진 육신을 버리고 새 몸으로 다시 부활하겠다는 의문의 말을 남긴 채 악마는 죽어가고. 모리 앞에는 후지와라 가문의 선조가 나타나 500년 전에 있었던 사건을 들려주기 시작한다.  일본 사무라이 시대 후지와라 가문의 쇼군이었던 모리의 선조는 적을 막기 위해 전쟁의 악마를 불러오지만 다시 지옥으로 보내는데 실패하게 된다. 악마가 육신을 얻기 위해 딸의 몸에 잉태된 것을 안 쇼군은 그녀를 죽이려 하지만, 그녀의 호위병들에 의해 죽임을 당했던 것. 그리고 몇 백 년이 지난 현재, 쇠약해진 몸을 버리고 새 육신이 필요한 악마는 후지와라의 후손 모리의 딸을 두 번째 숙주로 삼고자 하고 있음을 알게 된다. 그녀를 죽이지 않고서는 악마의 부활을 막을 길이 없음을 알게된 모리는 그 길로 유학중인 딸 아케미(마이 안 르)를 직접 죽이기 위해 프랑스로 출발한다.  한편 프랑스에 유학중인 매력적인 여성 어느 날 밤 악마에게 강간 당하는 끔찍한 꿈을 꾸게 된다. 자신을 죽이려는 아빠와 악마가 동시에 찾아오고 있음을 모르는 아케미는 알 수 없는 불안함에 시달리기 시작하는데..."
27, 클리어링,https://www.kobis.or.kr/upload/up_img/2011/04/mov_47J8J3_20110419152825_1.jpg,['피에터 얀 브루게'],"웨인 헤인즈(로버트 레드포드)는 전형적인 중산층 가장으로서, 장성한 남매를 독립시키고 부인 에일린(헬렌 미렌)과 넓은 저택에서 살고 있는 성공한 중년의 남성이다. 하지만 어느날 평소와 다름없이 출근하는 순간, 그는 한 남자에게 납치를 당한다. 납치범은 웨인과 같은 회사에 근무했던 아놀드 맥(윌렘 데포). 승승장구하는 웨인을 바라보며 동경과 동시에 그를 질투했던 아놀드는 회사에서 해고된 후 실업자로 전전하다 납치사건에 가담한 것이다.아놀드는 웨인을 납치 사건의 주모자에게 넘기기 위해 숲 속으로 향한다. 이 사실을 모르는 에일린은 웨인이 돌아오지 않자 FBI에 실종신고를 하고, 그 와중에 웨인의 정부에 대한 믿기 힘든 사실도 알게 된다. 한편 웨인은 아놀드와 대화를 나누면서 그가 위험한 존재가 아님을 느낀다. 하지만 아놀드는 쉽사리 놓아줄 기미를 보이지 않고, 목숨마저 위협하는데..."
