,name,poster_link,director,description
0, 나의 촛불,https://www.kobis.or.kr/common/mast/movie/2022/02/a3ff83119a82464c903d88ecf028531a.jpg,"['김의성', '주진우']","2016년 전세계가 주목한 그 시작의 날 진보와 보수를 넘나드는 정치인들이 그날의 비화를 증언한다! 부정부패와 국정농단으로 국민들을 우롱했던 날들. 대한민국의 1,600만명이 한 목소리로 세상을 바꿨던 그때를 기억합니다. 전세계가 주목한 가장 위대했던 그때의 뒷 이야기들을 김의성, 주진우가 고영태, 김성태 박영석 손석희 심상정 유시민 윤석열 추미애, 그리고 촛불 시민들과 함께 모두 풀어냅니다.  모두가 불가능 할 것이라 했던 변화를 이끈 건 광화문에서 밝힌 국민들의 촛불이었다 촛불혁명 후 5년. 차가워진 당신의 심장을 다시 뛰게 할 영화, 아직 꺼지지 않은  나의 촛불 "
1, 내언니전지현과 나,https://www.kobis.or.kr/common/mast/movie/2021/10/7ffae02770a54299a5dea889b78ba638.jpeg,['박윤진'],"1999년 출시된 넥슨 게임 ‘일랜시아’는 올해로 20주년을 맞았다. 운영진이 없어 각종 매크로와 핵이 난무하지만, 아직 꽤 많은 유저들이 게임에 남겨져 있다. 그들은 왜 일랜시아를 떠나지 못하는 걸까?"
2, 엑시트 운즈,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/32/mov_20010185_34178.jpg,['안드레이 바르코비악'],"디트로이트에서 가장 사건사고가 많은 15구역. 그 곳의 한 화학공장에서 500만 달러에 이르는 헤로인 50㎏이 도난 당하는 사건이 발생한다. 이 엄청난 마약을 손에 넣은 일당은 다름 아닌 15구역 부패한 형사들. 이들이 경찰 신분을 이용, 조직적인 마약 절취 및 밀매를 자행해온 것이다. 21구역 경찰서에서 명령불복종으로 서장의 미움을 사 15구역에 보내진 미운 오리새끼 오린 보이드. 그는 동료들에게서 마약과 연루된 비리의 흔적을 감지하고 혼자서 이들을 조사하던 중, 마약 밀매업자 라트렐 워커와 이들이 연관되어 있음을 알게 된다. 라트렐을 조사하던 오린은 그에게서 뜻밖의 사실을 알게 된다. 비리경찰들 때문에 동생이 억울한 감옥살이를 하고있다는 것, 그래서 그들을 옭아매기 위해 그들의 비리사실을 입증할 증거자료를 수집하고 있다는 것이다. 시간이 지나면서 서로를 다시 인식하게 된 오린과 라트렐은 경찰 수뇌부가 개입되어 있는 거대한 음모를 파헤치기 위해 힘을 모은다. 부패 경찰들이 라트렐에게 헤로인을 넘겨주는 현장을 덮치기 위해 파트너 조지와 함께 잠복하던 보이드는 예전 21구역에서 근무할 당시 자신의 상관이었던 다니엘스 반장에게 지원을 요청한다. 하지만 사건 해결을 방해하는 보이지 않는 세력에 의해 보이드와 조지는 오히려 궁지에 몰리게 되는데..."
3, 트랜스포터,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/70/mov_20020014_37113.jpg,['원규'],"과거 특수부대 출신인 프랭크. 현재 그는 범죄조직이 의뢰한 물건을 비밀리에 운반해주는 트랜스포터 일을 하고 있다. 비밀스럽고도 위험한 이 일을 하는 그에겐 확고한 룰(rule)이 있는데, '첫째, 계약조건을 변경하지 말 것', '둘째, 거래는 익명으로 할 것', '셋째, 절대 포장을 열지 말 것'이다. 그러던 어느 날, 프랭크는 가칭 월 스트리트라는 사람에게서 새로운 거래를 의뢰받는다. 그러나 운반 도중 가방이 움직인다는 사실을 알게 되고, 가방을 열자"
4, 피아니스트,https://www.kobis.or.kr/common/mast/movie/2016/05/8f54b40c344540a0b10c9a643981a716.jpg,['미하엘 하네케'],"오스트리아 음악학교의 피아노 교수이자 냉정하고 완벽함을 추구하는 독신녀 에리카(이자벨 위페르 분). 그녀 앞에 강렬한 턱 선과 눈부신 금발의 공대생 클레메(브누아 마지멜 분)가 나타난다. 하지만 마흔 살인 그녀에게 그는 너무 어린 학생일 뿐이었다. 그의 슈베르트 연주를 듣기 전까지는... 클레메의 완벽하고 독창적인 슈베르트 연주를 듣는 순간, 그녀는 흔들린다. 그리고 선생님과 제자간의 불온한 사랑이 시작된다.그러나 이 사랑은 처음부터 정상궤도를 이탈한다. 음표 하나 틀리는 걸 용납하지 않는 엄격한 피아니스트인 그녀는 레슨이 끝나면 남들이 체육관이나 극장에 가듯, 홀로 섹스샵에 들러 포르노쇼를 보고 자동차 극장에서 연인들의 섹스를 훔쳐보며 오르가즘을 느껴왔던 것. 이 우아하고 완벽한 그녀의 외롭고 쓸쓸한 사랑.다른 여학생에게 다정하게 대하는 클레메를 보고 질투를 참지 못해 화장실로 달려가는 에리카. 그녀의 미묘한 떨림을 놓치지 않는 클레메가 그녀를 따라가고, 그들은 화장실에서 격렬하게 키스한다. 이제 연인이 되었다고 생각한 클레메에게 에리카가 냉정하게 말한다. '날 사랑한다면 내가 시키는 대로 해' 그리고.. '날 강간해 줘'그는 그녀의 규칙을, 그녀가 제안한 이 게임을 받아들일까? 클래식과 애절한 사랑, 충격적 성묘사가 공존하며 충돌하는 영화. 예상을 뒤엎는 인물과 내러티브. 그 잔혹한 반전적 진행 속에 결국 그들은 사랑...하게 될까? 관객은 눈물을 흘리거나 혹은 충격을 받을 것이다. 또는 할 말을 잊게 될지도 모른다. 과연 당신이라면...?"
5, 착신아리,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/87/mov_20040605_38574.jpg,['미이케 다카시'],"여대생과 친구들의 핸드폰에 이상한 현상이 일어나면서 그 전화의 주인이 차례로 죽는다는 현대적 기괴한 현상을 그린 공포영화.여대생인 유미(中村由美, 시바사키 코우 分)는 어느 날 친구가 주선한 미팅에 나갔다가 서로 휴대폰 번호를 교환한다. 미팅이 끝나고 친구인 요코와 파트너에 대한 이야기를 하던 중 한번도 들어보지 못했던 벨소리가 울린다. 발신번호는 요코 자신의 번호, 더군다나 발신자는 3일 후의 요코 자신! 누가 장난치는 건가? 내 번호로 어떻게 전화가 왔지? 대수롭지 않게 여기던 요코는 메세지가 온 그 시각 전화 속에서와 똑같은 말을 남긴 채 전차에 치어 죽고 만다.죽음은 희생자의 휴대폰에 저장된 사람에게로 바이러스처럼 퍼져간다. 미팅에 나갔던 사람들에게 한 통씩 죽음 직전의 자신으로부터 메세지가 도착한다. 같은 미팅 자리에 있었던 켄지도 자신에게서 온 메세지에서와 똑같은 말을 남기고 죽음에 이르렀고, 유미의 가장 친한 친구인 나쯔미는 휴대폰의 해지신청을 했음에도 메세지가 수신된다. 죽음의 전화에 대한 공포가 확산되자 한 방송국에서는 나쯔미에게 메세지가 도착한 시각에 생방송에 출연할 것을 제안하는데....유미의 만류에도 불구하고 죽음이 예고된 그 시간에 TV 생방송 프로그램에 출연하기로 결정한 나쯔미는 퇴마사와 심리학자들의 노력에도 불구하고 죽음을 피하지 못하고.... 드디어 유미의 휴대폰에도 메세지가 도착한다. 메세지가 도착한 시각으로부터 하루 전, 그녀는 이 전화를 거는 공포의 실체를 찾게 된다. 주어진 시간은 24시간, 과연 그녀는 이 의문의 죽음에 종지부를 찍을 것인가?"
6, 오션스 트웰브,https://www.kobis.or.kr/upload/up_img/2011/04/mov_4JE04G_20110419141816_1.jpg,['스티븐 소더버그'],"라스베가스 카지노 거물 베네딕트의 금고를 털어 1억 6천만 달러의 거액을 나눠가진 후, 3년이 지나서의 이야기. 어두운 과거를 청산하고 조용히 살려고 노력해왔던 오션 일당. 그러나 멤버 중 누군가가 약속을 깨고 베네딕트와 내통하면서, 원금에 이자까지 붙여서 갚아야 하는 상황이 되는데…."
7, 이터널 선샤인,https://www.kobis.or.kr/common/mast/movie/2015/10/3b4b26226ee4484e8db9c3755dfb14f0.jpg,['미셸 공드리'],"사랑은 그렇게 다시 기억된다..조엘은 아픈 기억만을 지워준다는 라쿠나사를 찾아가 헤어진 연인 클레멘타인의 기억을 지우기로 결심한다. 기억이 사라져 갈수록 조엘은 사랑이 시작되던 순간, 행복한 기억들, 가슴 속에 각인된 추억들을 지우기 싫어지기만 하는데... 당신을 지우면 이 아픔도 사라질까요? 사랑은 그렇게 다시 기억된다."
8, 시리아나,https://www.kobis.or.kr/upload/up_img/cleansing/x00/03/34/mov_20060067_43043.jpg,['스티븐 개건'],"각기 다른 네 명의 이야기를 통해 석유이권을 둘러싼 정치적 음모와 배신, 권력의 부패를 파헤치는 음모 스릴러. 전직 CIA요원 로버트 베이어의 '악마는 없다(See No Evil)'를 원작으로  트래픽 으로 아카데미 각본상을 수상한 스티븐 개건이 각본과 감독을 맡았다. 또한 세계적인 감독 스티븐 소더버그가 제작하고 조지 클루니, 맷 데이먼, 제프리 라이트, 크리스 쿠퍼, 윌리엄 허트, 팀 블레이크 넬슨, 아만다 피트, 크리스토퍼 플머 등 열거만으로도 기대가 되는 연기파 배우들이 참여했다. 세계 12여 국에서 선발한 배우 외에도 워싱턴, 볼티모어, 아나폴리스 등 미국 전역과 모로코 카사블랑카, 스위스 제네바, 아랍에미리트 연방 7개국 중 하나인 두바이 등 세계 전역을 로케이션한 장대한 스케일이 '세계는 음모로 움직인다'는 경고를 내 비추고 있다."
9, 13구역,https://www.kobis.or.kr/upload/up_img/cleansing/x00/02/49/mov_20060240_42292.jpg,['삐에르 모렐'],"정부도 손을 쓸 수 없는 부패의 도시 13구역. 그 곳의 독재자 타하와 그로부터 도시를 구하려는 레이토는 서로를 제거하기 위해 호시탐탐 기회를 노리고 있다. 타하가 거래하던 엄청난 양의 마약을 훔쳐 달아난 레이토를 생포하기 위해 타하 일당은 레이토의 여동생인 로라를 납치하지만, 이를 눈치챈 레이토는 본거지에 먼저 잠입해 타하를 인질로 잡고 동생 로라를 구출, 구사일생으로 탈출한다. 레이토는 악명 높은 타하를 13구역 경계 부근에 위치한 경찰서에 넘기려 하지만 안정된 은퇴를 꿈꾸는 경찰 서장은 도리어 레이토를 감옥에 가두고 마약과 로라를 타하에게 넘겨준다. 6개월 후, 핵미사일을 호송 중이던 군용 트럭이 13구역 부근에서 탈취당하는 사건이 발생하고 국방부는 13구역의 타하를 배후인물로 지목하게 된다. 48시간 안에 핵미사일을 해체하지 않으면 파리 전역이 불바다가 될지도 모르는 초유의 사태에 직면한 국방부는 최정예 특수요원 다미앙에게 핵미사일 해체라는 특명을 부여하고 위험지역인 13구역으로의 안전한 잠입을 도와 줄 유일한 인물로 감옥에 수감 중인 레이토를 선택한다. 동생 로라를 타하로부터 구해야 하는 레이토와 미사일 해체 임무를 완수해야 하는 다미앙은 서로를 믿지 못하지만 각자의 목적을 위해 둘은 일단 손을 잡기로 한다. 드디어 타하의 본거지에 찾아 들어간 두 사람. 핵미사일 해체까지 남은 시간은 60여분. 하지만 뭔가가 이상하다. 미사일만 찾아 해체하면 될 줄 알았던 임무는 또 다른 보이지 않는 음모로 인해 다미앙과 레이토를 점점 위기에 빠져들게 하는데..."
