,name,poster_link,director,description
0, 스피드,https://www.kobis.or.kr/common/mast/movie/2015/08/9912d5fe6bf14647957812f756ae49a2.jpg,['이상우'],"우사인볼트 런닝맨 ‘추원’인기초절정 한류스타 ‘구림’영화감독 지망생 ‘대성’서울대 로맨틱가이 ‘서원’고등학교 때 만나 뜨거운 우정을 함께 나누었던 추원, 구림, 대성, 그리고 서원은 이제 21살이 되었다. 죽이고 싶도록 미웠던 담임과의 갈등에 못 이겨 학교를 자퇴한 네 청춘들은 각각 자신 만에 삶의 방식으로 살아가고 있다. 우사인볼트 같은 육상선수가 꿈인 추원, 인기 가수가 됐지만 스캔들로 각종 포털사이트의 실시간 검색 1위에 올라 끊임없는 구설수에 휘말리는 구림, 스티븐 스필버그 같은 영화감독을 꿈꾸는 자유로운 영혼의 대성과 서울대 의대를 다니고 있는 순수남 서원. 추원은 늘상 달리고, 구림은 사랑을 갈구하고, 대성은 헤어나올 수 없는 욕망에 빠져있고, 서원은 공부에 매달리며 청춘의 보내고 있다. 추원과 구림 그리고 대성은 서원의 생일날 아주 특별한 선물을 준비한다. 술이 취해 쓰러진 서원은 자신의 몸을 더듬는 은애와 운명적으로 만나고, 사건사고가 끊임없는 이들에게 이제 얼마 남지 않은 운명의 시간이 다가 오는데..."
1, 타부:금지된사랑,,['고구마'],"아이돌 연습생이던 은지는 자신을 스폰 해주던 진태에게 버림받고 친 언니인 선영의 집으로 향한다. 이젠 형부가 되어버린 첫사랑인 준환은 그런 은지를 따뜻하게 받아주지만 선영은 오랜만에 찾아온 은지를 어린애 취급하며 과거 아이돌 연습생을 포기했던 자신의 길을 걸을까 걱정한다.그 후로도 은지와 선영의 사소한 다툼들이 이어지고 그때마다 준환은 은지를 보듬어주고 위로한다. 준환의 그런 모습에 은지는 준환에게 점점 의지하게 된다. 준환도 회사를 그만둔 사실은 은지에게 고백하며 그들은 그렇게 서로의 마음으로 조금씩 빠르게 스며들기 시작한다. 얼마 후, 선영은 일주일 간 집을 비우고 출장길에 오르고, 출장길에 오르는 날, 은지에게 그간의 다툼에 미안한 마음을 전한다. 쌍둥이 목각인형을 통해 서로의 추억을 공유한 두 사람.그렇게 단둘만이 남게 된 집안. 과거 준환을 짝사랑했던 은지는 준환의 기사 등을 스크랩한 노트를 준환에게 보여주며 준환의 아픈 상처를 보듬어 주려 한다. 준환도 그런 은지에게 고마움을 느끼며 감추고 숨겨두었던 자신의 마음을 열기 시작한다. 결국 둘은 넘어선 안 될 선을 넘게 되고 일 주간의 뜨거운 여름날을 보내기로 한다. 시간이 지날수록 점점 서로에게 빠져드는 두 사람.하지만 약속한 일주일이 시간이 다 되어가고 은지는 준환을 갖고 싶은 욕망에 언니를 향한 질투심까지 느끼게 된다..."
2, 착한처제,https://www.kobis.or.kr/common/mast/movie/2015/11/0a3ac7173acb4cffa9ec8f77120b8094.jpg,['강훈'],처제를 사랑한 형부의 멈출 수 없는 욕망의 판타지!성공한 심리치료사로 승승장구 하고 있는 여의사 하영(비키)은 어느날 언니 하주(이승채)에게서 비밀스런 부탁을 받는다. 형부 우성(강성필)이 예전과 달리 잠자리에서 자신을 거부한다는 것. 심리치료로 부부관계를 치료할 수 있다고 언니의 부탁을 받아들인 하영은 형부의 최면치료 도중 형부가 언니가 아닌 하영 자신에게 욕망을 품고 있다는 사실을 알게 되는데...
3, 설행_눈길을 걷다,https://www.kobis.or.kr/common/mast/movie/2016/03/32cc3b56e4594d3591bb8cfdf38d597e.jpg,['김희정'],정우는 알코올중독 치료를 위해 산중의 요양원을 찾는다. 그곳에서 만난 수녀 마리아와 미묘한 감정을 교류하며 회복의 싹을 찾지만 결국 술에 대한 유혹을 떨치지 못한다. 정우는 술을 훔쳐 마실 요량으로 포수의 사냥에 동참했다가 폭설 속에 고립된다.
4, 연애담,https://www.kobis.or.kr/common/mast/movie/2016/10/cdc153e3cfe34278a261d61dec5afa03.jpg,['이현주'],미술을 공부하는 윤주는 졸업 전시를 준비하고 있다. 작품의 재료를 구하러 간 고물상에서 지수와 마주치게 된 윤주는 어울리지 않는 공간에 있는 지수의 모습에 호감이 간다. 담담한 시선으로 두 여성의 사랑을 온기 있게 다룬 드라마.
5, 젊은장모,,['김경훈'],딸의 남자친구와 사랑에 빠진 젊은장모! 그들의 위험한 동거의 끝은 어떻게될까?소설 작가로 활동하던 준모. 평소 시력이 좋아 병원을 찾아간 준모는 믿기 어려운 진단을 받게 된다. ‘원추각막’이란 질병이 급속도로 진행 되어서 조만간 시력을 잃는 다는 것. 그러던 중 여자친구로부터 갑작스러운 청혼을 받게 되는데 그녀와의 사랑이 깨어질 까봐 병을 감춘 채 청혼을 승낙하고 결혼 승낙을 얻기 위해 현아의 엄마와 저녁을 식사를 하게 되지만 변변한 직업이 없는 그를 탐탁지 못해 하는 장모는 준모를 지켜본다는 명분으로 함께 살 것을 제안하게 되고 일찍 남편을 잃은 젊은 장모와 위험한 동거를 하게 된다. 젊은 장모는 성실한 준모가 점점 맘에 드는데. 한편 현아는 능력 좋은 직장 상사의 고백에 흔들리게 되는데...
6, 마녀,,['박훈정'],"10년 전 의문의 사고가 일어난 시설에서 홀로 탈출한 후 모든 기억을 잃은 ‘자윤’. 나이도, 이름도 모르는 자신을 거두고 키워준 노부부의 보살핌으로 씩씩하고 밝은 여고생으로 자라났다. 어려운 집안사정을 돕기 위해 상금이 걸린 오디션 프로그램에 출연한 자윤, 방송이 나간 직후부터 의문의 인물들이 그녀 앞에 나타난다.  자윤의 주변을 맴돌며 날카롭게 지켜보는 남자 ‘귀공자’, 그리고 과거 사고가 일어난 시점부터 사라진 아이를 찾던 ‘닥터 백’과 ‘미스터 최’까지 자신은 전혀 기억하지 못하는 그들의 등장으로, 자윤은 혼란에 휩싸이게 되는데...!그들이 나타난 후 모든 것이 바뀌었다."
7, 돈,,['박누리'],"“부자가 되고 싶었다”오직 부자가 되고 싶은 꿈을 품고 여의도 증권가에 입성한 신입 주식 브로커 조일현(류준열). 빽도 줄도 없는 지방대 출신, 수수료 O원의 그는 곧 해고 직전의 처지로 몰린다. 위기의 순간, 베일에 싸인 신화적인 작전 설계자 번호표(유지태)를 만나게 되고, 막대한 이익을 챙길 수 있는 거래 참여를 제안 받는다. 위험한 제안을 받아들인 후 순식간에 큰 돈을 벌게 되는 일현. 승승장구하는 일현 앞에 번호표의 뒤를 쫓던 금융감독원의 사냥개 한지철(조우진)이 나타나 그를 조여 오기 시작하는데…"
8, 좋은 여자,https://www.kobis.or.kr/common/mast/movie/2020/05/f7c8792ebf7e4f5f9a9b1cec0da24cc1.jpg,['전규환'],"갱년기를 겪으며 갑상선 암에 걸려 힘들게 살아가는 퇴폐마사지업소의 경숙. 보고 싶었던 딸의 결혼 소식을 들은 경숙은, 도박으로 자신의 인생을 망치고 가정을 파탄시킨, 다시는 보고 싶지 않은 남편 유병호를 찾으러 강원도 태백으로 간다. 거친 눈보라를 헤치며 찾아다니지만 그 어디에도 남편은 없는데... 갑자기 복받쳐 오는 서러움과 분노가 그녀의 가슴과 머리를 어지럽힌다."
9, 뜨거운 피,,['천명관'],"부산 변두리 작은 포구 '구암'의 절대적인 주인 '손영감’(김갑수), 그의 밑에서 수년간 수족으로 일해온 '희수'(정우)는 무엇 하나 이뤄낸 것 없이, 큰돈 한번 만져보지 못한 채 반복되는 건달 짓이 지긋지긋하다.1993년, 범죄와의 전쟁 이후 새로운 구역을 집어삼키기 위해 물색중인 영도파 건달들은 아무도 관심 갖지 않는 ‘구암’에 눈독을 들이고, 영도파 에이스이자 ‘희수’의 오랜 친구 '철진'(지승현)이 '희수'에게 은밀히 접근한다. 새로운 삶을 시작하려는 ‘희수’는 갈등하고, 조용하던 ‘구암’을 차지하려는 밑바닥 건달들의 치열한 생존 싸움이 시작되는데...더 이상 물러날 곳도 도망칠 곳도 없다.누구든 망설이는 놈이 진다!"
