,name,poster_link,director,description
10, 스타드 업,https://www.kobis.or.kr/common/mast/movie/2015/10/d473f5fd834d436191652acedb7cc9f0.jpg,['데이빗 맥켄지'],"14년간 그리워했던 아버지를 만나기 위한 한 소년의 거친 여정19세 소년 에릭은 폭력적인 성향과 과격한 행동으로 인해 고위험군으로 분류되어 소년원에서 일반교도소로 조기 이감된다. 교도소에 이감된 후에도 여전히 폭력적인 언행으로 죄수들은 물론 교도관들과도 마찰을 일으키는 에릭. 그의 행동을 지켜보던 교도소 내 교화 프로그램 담당자 올리버는시급한 치료가 필요하다는 것을 직감하고 교도소장에게 자신의 교화 프로그램에 에릭의 참여를 제안한다.한편, 아무도 이해할 수 없는 이러한 에릭의 폭력적인 행동은 에릭이 5살 되던 해 교도소에 수감된 후 14년간 그토록 그리워했던 아버지를 만나기 위한 눈물겨운 몸부림이었음이 드러나기 시작하는데..."
11, 해커,https://www.kobis.or.kr/common/mast/movie/2016/10/e3ab096748a74a39928d4bd71310b0b5.jpg,['아칸 사타예브'],"개인정보 유출과 해킹, 연간 피해액 23조원!지금 바로 당신에게도 일어날 수 있는 일! 어느 천재 해커의 실화!캐나다로 이민 온 어린 알렉스에게는 생계를 위해 바쁜 부모님 대신 컴퓨터가 유일한 친구였다. 대학입학 준비를 하던 알렉스는 엄마가 갑자기 해고당하고 집을 은행에 뺏길 위기에 처하자, 온라인 범죄 조직인 다크웹에 가입하고 개인정보 도용을 통한 신용카드 사기로 돈을 벌기 시작한다. 또한 장물을 취급하는 사이를 만나 친구가 된다. 단순한 돈벌이가 아니라 큰 일을 벌이고 싶던 알렉스는 은행을 해킹하고, 해커들의 세계에서 명성을 얻는다. 매력적인 여자 해커, 키라가 이들에게 합류하고 세 사람의 사업이 더 번창하는 만큼 정체가 알려질까 불안도 커진다. 자신들의 안전과 더 큰 일을 도모하기 위해 세 사람은 홍콩으로 떠나고, 이 곳에서 다크웹의 수장인 제드를 만난다. 과거의 신용카드 사기 때문에 사이는 마피아에 의해 살해되고, 제드는 알렉스와 키라에게 국제적인 주식 사기 범죄를 저지르길 명령하는데… 제드의 명령을 거부할 수 없는 두 사람, 그들이 과연 이 작전에 성공하고 또 안전하게 둘 만의 장소로 도망칠 수 있을까?"
12, 핸즈 오브 스톤,https://www.kobis.or.kr/common/mast/movie/2016/10/352a550462d54d8881cacb560043f4fe.jpg,['조나단 자쿠보위즈'],"주먹 하나로 세계 정상에 선 ‘로베르토 듀란’28승 무패 24 KO, 연승 행진을 이어가던 ‘로베르토 듀란(에드가 라미레즈)’ 앞에전설적인 복서 트레이너 ‘레이 아르셀(로버트 드 니로)’이 나타난다.“링의 주인이 되면 그 곳은 너의 성전이 될 거야!”전략 없이 주먹만 날리던 망나니 ‘로베르토 듀란’에게 ‘레이 아르셀’은 완벽한 멘토, 그 이상이 된다.세계 정상급 선수로 선 ‘로베르토 듀란’의 다음 목표는 미국의 자존심 ‘슈거 레이(어셔)’.치열한 접전 끝에 챔피언 벨트를 차지한 그는 파나마의 영웅이 된다.“No Mas! 그만!”그러나 ‘슈거 레이’와의 재경기 중 갑자기 경기를 포기하는 ‘로베르토 듀란’. 정상에서 추락한 ‘로베르토 듀란’, 절망한 그의 트레이너 ‘레이 아르셀’.링 아래에서 시작된 핸즈 오브 스톤 ‘로베르토 듀란’의 진짜 이야기가 공개된다!"
13, 숨바꼭질: 어둠의 속삭임,https://www.kobis.or.kr/common/mast/movie/2017/08/ed429e276c564a0a856d9ec6893e1737.jpg,['루이스 퀼레즈'],"“그들을 따라가면 다시 돌아오지 못해”가업을 위해 콜롬비아로 이사를 오게 된 사라 부부와 딸 해나.행복한 순간도 잠시, 어딘가 스산함마저 감도는 저택에선 밤마다 기이한 사건들이 생겨나고,딸 해나는 원인 모를 병에 걸리고 만다.그 후, 보이기 시작하는 붕대를 감은 기괴한 모습의 어둠 속 아이들!그들은 가족을 공포로 몰아넣으며필사적으로 딸 해나를 데려가려 하고, 결국 해나가 실종되는데……사라 부부와 해나의 운명, 그리고 정체를 알 수 없는 아이들의 정체는?!7월, 침묵의 복수가 시작된다!"
14, 라스트 쉬프트,,['안소니 디블라시'],"로렌은 근무 중 순직한 아버지 뒤를 이어 경찰이 되었다. 새 경찰서로 부임을 받은 근무 첫날, 아무도 없는 예전 경찰서 건물에서 로렌은 혼자 보조근무를 하게 된다.그때 다른 소녀들과 납치되었다는 한소녀의 통화를 받게 된다.신고받은 건물로 순찰을 간 로렌은 그곳에서 초자연적인 현상을 겪게된다. 빈 건물에는 소녀들의 끔찍한 모습을 보게 되고 그 건물에는 잔인하게 살해되어간 소녀들의 현상이 점점 늘어가면서 납치된 소녀들의 진실과 아버지와의 죽음이 연결되어있다는 충격적 사실을 알게되는데..."
15, 리틀 뱀파이어,https://www.kobis.or.kr/common/mast/movie/2017/12/5d39e48b0b9c4a939a9fe878df3cfbf6.jpg,"['리처드 클로스', '카르스텐 킬레리히']",뱀파이어 패밀리를 구하기 위한 꿈같은 모험! 지금껏 본 적 없는 소년들의 마법 같은 우정이 펼쳐진다!뱀파이어 덕후인 13살 소년 토니는 부모님과 독일 여행 중 진짜 뱀파이어 루돌프를 만난다. 13살 생일만 300번째 맞이한 루돌프는 뱀파이어 사냥꾼의 공격을 피하던 중 토니를 만나 친구가 된다. 그리고 두 소년은 뱀파이어 사냥꾼에게 붙잡힌 뱀파이어 패밀리를 구하기 위해 일생일대 꿈 같은 모험을 시작하는데…과연 뱀파이어 소년 루돌프와 인간 소년 토니는 힘을 모아 뱀파이어 패밀리를 구해낼 수 있을까?
16, 영웅본색4,https://www.kobis.or.kr/common/mast/movie/2018/02/bb866baf8a2c482cbbe9796ec0d78a42.jpg,['딩성'],"“세상이 아무리 변해도 한 번 형제는 영원한 형제야”밀수업으로 큰돈을 거머쥔 카이와 카이를 친형처럼 믿고 따르는 마크는 세상에 떳떳하지 못한 일을 하지만 의리와 신념만은 끈끈하다. 하지만 형이 세상 전부였던 카이의 동생 차오가 경찰이 된 후 카이와 차오, 마크 세 남자는 피할 수 없는 운명의 소용돌이에 휘말리고 마는데..."
17, 스카이라인 2,https://www.kobis.or.kr/common/mast/movie/2018/11/5507294c2bcf4c3890abfc26e0868399.jpg,['리암 오도넬'],"“푸른 섬광을 피해야 한다!”형사 출신인 마크는 오랜만에 옛 직장을 방문한다.  속 썩이는 아들 트렌트가 폭행 혐의로 구치소에 수감된 것.  옛 동료들과 조우한 마크는 무거운 발걸음으로 트렌트와 함께 집으로 향한다.  마크와 트렌트가 날 선 대화를 나누던 중, 갑자기 엄청난 섬광이 온 도심을 삼켜 버리고 빛에 노출된 사람들이 모두 급속도로 상공으로 빨려 들어가 사라지는 기이한 현상이 시작된다.   정체를 알 수 없는 그들의 무자비한 공격에 순식간에 초토화된 도심, 더 이상 숨을 곳도 도망칠 곳도 없는 상황… 남은 건 처절한 저항뿐이다!"
18, 래미의 초특급 시간여행,https://www.kobis.or.kr/common/mast/movie/2019/02/d63fbea996554eaaa9bb48635719a5b0.jpg,['황위명'],"양떼 친구들의 단 하나뿐인 귀염뽀짝 히어로 래미,원시시대 동물친구들을 위해 사악한 마법을 부리는 용에 맞서라!먼 옛날, 평화로운 원시시대에 무시무시한 용이 나타나,마을의 모든 것들을 돌로 만들어 버리자 동물친구들은 위기에 처하게 된다.한편, 능력자 슬로우 촌장님의 타임머신 카메라를 발견한 래미와 친구들은원시시대 과거의 동물친구들을 구하기 위해 시간여행을 떠나는데…!과연, 래미와 친구들은 전설의 용을 물리치고친구들과 함께 무사히 집으로 돌아올 수 있을까?"
19, 6 언더그라운드,,['마이클 베이'],그들이 돌아온다! 기상천외한 히어로에서 악인에 맞선 억만장자로 변신한 라이언 레이놀즈. 그가 《트랜스포머》 시리즈의 마이클 베이 감독과 함께한 액션 블록버스터.
20, 소림퇴마: 악마사냥꾼,https://www.kobis.or.kr/common/mast/movie/2020/01/b52799edb16b47caa1a943da368e8bd9.jpg,"['은박', '금예']",무림 전체를 불안에 떨게 하는 연이은 의문사의 발생. 이때 퇴마사 종천은 사건의 범인이 꿈 속에서 사람들을 잡아먹는 몽염이라는 것을 알아차린다. 더 이상의 살생을 막기 위해 종천은 자신만의 도술로 무림 최고의 악령과의 맞대결을 결심한다.
21, 카잔자키스,https://www.kobis.or.kr/common/mast/movie/2020/01/cbd26bda504f4cb29dae14335195f525.jpg,['야니스 스마라그디스'],"그리스의 찬란함을 담은 섬, 크레타그곳에서부터 시작된 완전한 자유를 위한 여정전 세계인들이 손꼽는 스테디셀러 『그리스인 조르바』를 써낸 20세기 그리스의 가장 위대한 작가 ‘니코스 카잔자키스’그가 꿈꾸던 자유, 우정, 사랑에 대한 삶의 기행“나는 아무것도 바라지 않는다.나는 아무것도 두렵지 않다.나는 자유다.”"
22, 엘라 벨라 빙고: 친구 찾기 대작전,https://www.kobis.or.kr/common/mast/movie/2020/07/31eb73491ed64891978f905a713da04b.jpg,"['아틀 솔버그 블락세트', '프랭크 모스볼드']","엘라와 친구들의 ‘찐’우정 찾기 대작전!모두 함께 BINGO!햇살 정원 마을의 골목대장 ‘엘라’는 친구 ‘헨리’와 마을 축제에 선보일 마술 공연 준비에 한창이다.하지만, 도시에서 온 ‘조니’가 폭풍 친화력을 시전!‘헨리’의 마음을 사로잡으며 자전거 공연을 제안한다.절친 ‘헨리’를 차지한 ‘조니’에게 묘한 질투심이 불타오르는 ‘엘라’!과연 ‘엘라’는 진짜 우정을 찾고 친구를 지킬 수 있을까..?"
23, 배드캅스,https://www.kobis.or.kr/common/mast/movie/2020/04/2877b06971ad42a587a9d6bf186e0aeb.jpg,['루이스 이즈마엘'],"나쁜 놈 위에, 더 나쁜 경찰! 게임은 이제 시작됐다!오늘은 탐정, 내일은 형사대낮에는 법을 집행하지만 밤이 되면 무법자가 되는 정체불명의 무대뽀 콤비 ‘시드’와 ‘알렉스’는 얼떨결에 마약왕을 잡기 위한 특수 임무에 투입된다.한편 마약왕을 쫓는 피도 눈물도 없는 철두철미한 형사 ‘카뇨’와 미국에서 파견된 FBI요원 ‘샘 포크스’까지 각기 다른 목적으로 마약왕을 잡으려는 프로들의 활약이 시작되는데..!과연 이 게임의 최후의 승자는 누가 될 것인가?"
24, 래미와 친구들 : 푸른푸른 초원의 위기,https://www.kobis.or.kr/common/mast/movie/2020/07/5007f0d60661478c8086ff56a639ebf1.jpg,"['웨미밍 황', '간요종']",귀염뽀짝 히어로들의 좌충우돌 세계 구하기!울피는 양 부족을 잡아먹으려고 날씨 조절 장치란 새로운 무기를 발명한다. 이 장치를 쓰면 원하는 대로 자연재해를 불러일으킬 수 있지만 래미 일행과 맞붙은 울피는 역시나 계획이 어긋나며 목적을 달성하지 못한다. 결국 자신의 무기를 더욱 새롭게 업그레이드 시키려던 울피는 그만 실수로 장치가 고장 나면서 날씨 괴물이 탄생하자 푸른푸른 초원에는 온갖 자연재해가 발생한다. 결국 촌장은 과거 조상들이 만든 방주에 올라 푸른푸른 초원에서 탈출하려고 하지만 방주는 모든 종류의 동물이 다 탑승하였을 때만 출발할 수 있다. 결국 래미와 친구들은 마지막 남은 동물을 찾아 나서는데...
25, 우리가 사랑이라고 믿는 것,https://www.kobis.or.kr/common/mast/movie/2022/02/964d75a8f6e24e4d8ba5cb6364667201.jpg,['윌리암 니콜슨'],"호프 갭이라 불리는 절벽 아래의 작은 마을에 사는 그레이스와 에드워드는 결혼 29년 차 부부다.둘의 아들인 제이미가 오랜만에 고향집으로 온 어느 주말, 에드워드는 사랑하는 사람이 생겼고, 그레이스를 떠나겠다 통보하고 그 자리에서 집을 나간다.충격과 불신, 분노에 휩싸인 세 사람의 관계를 풀어가는 이야기."
26, 명탐정 코난: 비색의 탄환,,['나가오카 치카'],"위험천만한 아카이 일가, 대집결!그들이 모두 모일 때, 운명은 뒤바뀐다! 전 세계인의 축제 WSG(World Sports Games)의 개최를 앞둔 일본. 이를 기념해 시속 1,000km를 자랑하는 진공 초전도 리니어의 개통이 발표된다. 모두가 이를 주목하는 가운데, WSG의 공식 후원사 대표들이 연쇄 납치를 당하고, 코난은 이 사건이 15년 전 미국 보스턴에서 발생한 WSG 연쇄 납치 사건과 관련이 있다는 것을 밝혀내는데…이를 지켜보는 아카이 슈이치와 FBI, 그리고 절대로 만나서는 안 될 위험천만한 가족이 모인다.시속 1,000km로 질주하는 진공 초전도 리니어, 범인과의 목숨을 건 마지막 결판이 펼쳐진다!"
27, 열대왕사,https://www.kobis.or.kr/common/mast/movie/2022/04/041d3b38bb804873b436fff48fc2b038.jpg,['샤이페이 웬'],"에어컨 수리 기사 왕슈밍은 여자친구와 데이트를 하러 가던 길에 길바닥에 누워 있던 한 남자를 차로 치고 달아난다. 다시 돌아가 남자가 죽은 것을 확인하고 시체를 유기한 왕슈밍은 죄책감에 못 이겨 경찰에 자수하려 하지만 여의치 않다. 우연히 행방불명된 남편을 찾아다니던 리앙 부인을 만나게 된 뒤, 왕슈밍은 묘한 분위기의 그녀 주변을 맴돈다."
28, 더 컨트랙터,https://www.kobis.or.kr/common/mast/movie/2022/04/0ff1ee796a04421585803a5a8be60d35.jpg,['타릭 살레'],"국가를 위해 극비 작전에 뛰어든 남자특수부대 중사 출신 ‘제임스 하퍼’는 전역을 명 받고 법의 테두리 밖에서 국가에 충성하는 극비 조직에 합류한다.그에게 주어진 첫번째 미션은 전세계를 혼란에 빠뜨릴 바이러스 테러를 막는 것.그러나 미션 수행 도중 거대한 음모에 휘말리게 되고 충격과 위기를 겪게 되는데…더 이상 물러설 곳은 없다.모든 것을 건, 새로운 미션이 시작된다!"
29, 노랑머리2,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/43/mov_20010021_35111.jpg,['김유민'],"J-명란젓 빨간 눈물을 흘리다. J는 2군 야구선수 M과 아름다운 사랑을 꿈꾸며 살아간다. 누가봐도 잘 어울리는 한 쌍. 하지만 그녀는 성적 소수자인 트랜스젠더라는 아픔을 가지고 있다. M은 그런 그녀를 세상으로부터 지키려 하며 그 사랑을 키워가는데... 그러나 세상은 그것을 인정하지 않으려고 하고, 어느 날, 그의 부모들이 들이닥친다. 난동을 부리기 시작하는 M의 부, 울어 재끼는 M의 모. 그 상황에 J의 얼굴에 날아든 것은 그녀가 평소 제일 싫어했던 명란 젓. J는 명란 젓 빨간 양념 눈물을 흘린다. 그리고 꽉 채워졌던 공기압이 순식간에 터지듯이 자신을 충동적으로 내지르기 시작하는데... Y-내 꿈? 울트라 캡숑 나이스 짱 돈 버는 거! Y는 돈 버는 것이 삶의 유일한 목적이며 숭배의 대상이다. 지금은 겨우 편의점에서 알바를 하는 형편이지만 꿈은 돈을 많이 벌 수 있는 인기 연예스타다. 그것은 천방지축 순진함으로 이리저리 치어본 그녀가 세상을 살아가기 위해 결정한 최선책이다. 그런 그녀에겐 강실장이라는 3류 매니저가 있다. 하지만 몸뚱어리만 죽어라 가지고 노는 강실장에게서 이젠 벗어나고 싶다. 그런 그녀에게 강실장이 내미는 것은 빨간 테이프. 즉 그녀와 첫날 밤을 치른 '몰카'다.  니가 인간이냐! 나, 다 포기했어. 비디오 풀어! 아니 내가 먼저 경찰에 찔러 버릴거야. 너 깜빵이야, 알어?  화가 나지만 도리가 없다. 그저 편의점의 카운터만을 지킬 뿐. 그런 그녀에게 편의점 문을 박차고 뛰어든 이는...  R-제목? '인공위성에서 내려다 본 너의 엉덩이'! R은 캠코더로 졸업작품을 찍고있는 영화과 학생. 마치 자신이 세상을 관망하는 자인 양 세상을 담아 보겠다고 이 구석 저 구석 설치고 다닌다. 그러나 어느덧 Y가 일하는 편의점까지 흘러 들어가게 되는데... 同時 同所 同事... J가 명란젓 국물을 뒤집어 쓰고, 내달음 쳐 도착한 그곳, Y가 돈 몇 푼 벌기 위해 비비고 있는 그곳. R이 생짜다큐를 찍기 위해 우연히 머문 그곳... 그것은 정확하게 한 날 한 시로 일치하며 그들은 마침내 재수없는 샴쌍둥이처럼 딱 붙어버린다. 우연히... 그리고 너무나도 돌발적인 찰나에 그들은 예상치 못한 사건을 벌이고 마는데... 이들의 질주는 여기서부터 시작이다."
30, 흑수선,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/38/mov_20010011_34718.jpg,['배창호'],"한강에서 떠오른 한 노인의 시신. 이 사건을 쫓는 오형사는 사건의 실타래를 하나씩 풀어 간다. 현장에서 발견된 특수 제작된 일본 금속안경,'대량(大良)'이라는 명함 조각, 그리고 양달수의 방에서 발견된 두 장의 사진... 사진의 장소, 거제 옥천 초등학교를 찾는 오형사. 그는 오래된 손지혜의 일기장을 발견하게 되고, 거제 포로수용소를 둘러싸고 있는 엄청난 비밀을 알게 된다. 한국전쟁당시 탈출포로 검거일을 했던 양달수는 탈출 포로 손지혜를 데리고 어느 날, 거제도에서 사라진다. 그리고 손지혜를 사랑했던 황석은 50여년간 비전향 장기수로 형을 살고, 최근에 출감했다는 사실을 알게 된다. 한편, 한국전쟁당시 양달수와 함께 포로를 검거했던 지서주임 김중엽이 죽는 또 다른 살인 사건이 벌어진다. 금속안경테의 주인은 일본인 사업가 마에다 신따로임이 밝혀진다. 오형사는 그가 바로 손지혜와 함께 탈출하다 총살 당한 것으로 기록되어 있는 한동주라는 것을 밝힌다. 그리고 양달수가 살인당한 즈음에 한동주가 한국을 방문했다는 사실을 확인하고 그를 가장 유력한 용의자로 주목하는데..."
31, 내사랑 싸가지,,['신동엽'],"다방면으로 열과 성의를 다하는 편이나 공부에만 관심도, 자질도 없는 무늬만 고3 학생 하영. 백일 기념일에 연하 남친에게 채이고 돌아오던 하영의 발에 빈 콜라캔 하나가 채인다. 하영은 젖 먹던 힘까지 실어 뻥하고 내지르는데 그게 싸가지 명품족 형준의 차, 그것도 하필이면 외제차 렉서스에 맞을 줄이야! 하영은 300만원을 물어내라는 형준을 뒤로한 채 현장을 이탈, 뺑소니에 성공한다.   형준을 따돌리고 안도의 한숨을 쉬는 사이 형준에게서 걸려온 전화 한 통. 알고 보니 칠칠치 못한 하영이 지갑을 흘리고 간 것이었다. 학교까지 쫓아온 형준에게 하영은 몸으로 떼우기로 결심, 유효기간 100일의 노비문서에 서명한다. 이후 시도 때도 가리지 않는 형준의 호출이 시작되고 하영은 집청소, 쇼핑도우미, 레포트 작성과 세차, 잡심부름에 이르기까지 공부보다 더 못할 짓에 직면한다.  300만원을 떠올리며 끓어오르는 속을 달래던 하영에게 운명의 날이 찾아온다. 렉서스 범퍼에 난 자국이 단돈 1만원으로 수리가 가능하다는 사실을 우연히 알게 된 것. 하영은 순식간에 불쌍한 노비에서 복수의 여신으로 돌변, 형준의 애마를 처단하는 것부터 시작해 처절한 복수를 감행한다. 그러나 승리의 희열도 잠시, 그녀의 집에 말끔하고 단정한 차림의 과외선생이 찾아오니 그는 다름 아닌 '싸가지' 형준이었던 것이다. 그날부터 제자와 과외선생의 합법적 관계 하에서 형준의 범상치 않은 '노비'교수법이 시작되는데..."
