,name,poster_link,director,description
10, 프로젝트 마스,https://www.kobis.or.kr/common/mast/movie/2021/01/210742806b2a485e9ace89f51eae055a.jpg,['알렉산더 쿨리코프'],"태양계의 행성들을 차례로 정복하고 ‘프로젝트 마스’ 수행을 위해 화성으로 향한 인류.착륙 도중 예기치 못한 사고로 선장 ‘차파예프’ 홀로 불시착하자 프로젝트의 책임자 ‘코발로프’가 그를 구하려 하지만 정부는 막대한 자본이 투입돼야 하는 구조 작업을 포기한다.한편, 미디어 재벌 ‘로만’이 ‘차파예프’의 실제 화성 생존기를 라이브 쇼로 제작해 모든 수익금을 구조 지원금으로 사용하는 것을 제안하고 홀로 화성 탐사를 진행하던 ‘차파예프’는 정체 모를 존재와 접촉하고 정신적, 신체적 변화를 겪기 시작하는데…"
11, 도둑들: 비트코인 전쟁,https://www.kobis.or.kr/common/mast/movie/2021/02/313e2ed70fa94ef5aa012110e4982a3e.jpg,['잭 쉬'],"블록체인과 가상화폐로 부패한 돈의 질서를 바로잡으려는 청년 사업가 '윤자상'은 정부에서 주관하는 샌드박스 프로젝트에 도전한다. 그는 사첩자산운용 본부장 '서청'의 눈에 띄어 프로젝트에 선정되지만, 얼마 지나지 않아 팀원이 독단으로 진행한 신탁 계약 때문에 전부를 잃을 위기에 처한다. 모든 것이 최상위 경제 포식자인 신신금융의 계략이었다는 것을 깨달은 윤자상은 거물을 잡기 위해 점점 더 판을 키우는데…벌고 싶다면 전부를 걸어라!지금부터 돈의 판도가 완전히 뒤바뀐다!"
12, 챔피언,https://www.kobis.or.kr/common/mast/movie/2021/07/f70a96dc203a4204b05f98427a7e4690.jpg,['아흐메트 카티크시즈'],"진실한 사랑이 빚어낸 감동 실화!지금, 전설적인 명마의 질주가 시작된다!꿈을 찾아 나선 천재 기수 ‘할리스’는 엄청난 잠재력을 가진 경주마 ‘볼드 파일럿’과 그 말을 소중히 여기는 마주 ‘베굼’을 만난다.베굼을 사랑하게 된 할리스는 암의 재발로 그녀가 삶의 의지를 잃어간다는 것을 알게 되고 볼드 파일럿의 첫 우승 순간, 그런 그녀가 기뻐하는 모습을 보게 된다.그녀에게 희망을 주고자 명마 ‘볼드 파일럿’과 함께 그녀를 위한 레이스를 시작하는데…"
13, 용과 주근깨 공주,https://www.kobis.or.kr/common/mast/movie/2021/09/a446e7daeecd48779b9285fa5f87b6bb.jpg,['호소다 마모루'],"“U는 또 하나의 현실, As는 또 한 명의 당신”아름다운 목소리를 지닌 ‘스즈’는 사고로 엄마를 잃은 후 더이상 노래할 수 없게 된다.평범한 나날이 계속되던 중, 우연히 가상세계 U에 접속하게 된 ‘스즈’.그는 그곳에서 신비로운 가수 ‘벨’로 다시 태어나 순식간에 세계적인 스타가 된다.그런데 ‘벨’의 대규모 콘서트가 열리는 어느 날, ‘용’이라 불리는 의문의 존재가 나타난다.큰 상처를 안고 있는 듯한 ‘용’에게 마음이 쓰이는 ‘벨’, 그리고 현실의 ‘스즈’.과연 ‘스즈’의 목소리는 그에게까지 닿을 수 있을까?두 세계가 하나로 이어질 때, 기적이 일어난다!"
14, 더 프레지던트,https://www.kobis.or.kr/common/mast/movie/2021/10/8952cf660c6e4cd38a63b8a4729bafd6.jpg,['올리버 스톤'],"조쉬 브롤린이 그려낸 매혹적인 초상화!조지 W.부시를 지지하든 아니든, 그는 최근 역사에서 가장 논쟁이 되는 인물 중 하나이다. 이 유례없는 시도를 한 거장 올리버 스톤 감독은 미국의 43번째 대통령의 삶을 자신만의 시각으로 담아낸다. 더블유는 관객들에게 조지 W. 부시 대통령의 다사다난한 삶을 보여준다. 그의 투쟁과 승리, 두 부인과의 만남, 그의 믿음과 이라크 침동이라는 결정에 이르게 된 그 결정적인 나날들까지..."
15, 파워 오브 도그,https://www.kobis.or.kr/common/mast/movie/2021/10/75b2aa84a0d944239ec52e84bf155444.jpg,['제인 캠피온'],"1925년, 필과 조지 형제는 미국 몬타나에서 대규모 농장을 운영하고 있다. 어느 날, 과부인 로즈가 운영하고 있는 레스토랑에서 식사를 하게 된 필과 농장 일꾼들은 숫기 없는 로즈의 아들 피터를 조롱하게 된다. 한편 로즈에게 연민의 정을 품고 있던 조지는 그녀에게 청혼을 하고, 로즈와 피터를 집으로 들여오게 되지만 이를 못마땅하게 여긴 필은 로즈 모자를 심리적으로 괴롭히기 시작한다."
16, 작업의 정석,https://www.kobis.or.kr/upload/up_img/cleansing/x00/01/49/mov_20050330_40706.jpg,['오기환'],"작업계의 대표선수 민준과 지원이 만났다. 선수는 선수를 알아보는 법! 작업계의 고수로 소문난 이들에게 민준과 지원은 결코 호락호락한 상대가 아니다. 보통 남녀에게 하는 방법으로 슬쩍 서로를 떠보는 우리의 작업남녀! 하지만 이들에게 평범한 작업버전이 통할 리 없다. 드디어, 그 동안 갈고 닦은 비장의 작업기술을 실전 테스트해볼 상대를 만난 민준과 지원의 작업대결은 슬슬 달아오르기 시작한다. 드디어 적수를 만났다를 외치며 쾌재를 불렀던 두 사람. 치밀한 물 밑 작업을 거쳐 본격 작업 대결에 들어간 민준과 지원이건만, 백발백중 먹혔던 그들의 작업은 자꾸만 삑사리를 친다. 절대지존으로써 작업 내공은 무너질대로 무너지고 최고의 작업 선수라는 자부심마저 흔들리기 시작할 때! 자신만만 지원의 화려한 작업 노하우도, 여유만만 민준의 노련한 작업 테크닉도, 자연스러운 마음의 움직임을 당해낼 비법은 없음을 어렴풋이 깨달아가기 시작한다. 하지만, 진정한 프로는 승부를 보기 전까진 경기를 멈추지 않는 법. 작업의 진검승부를 펼치는 마지막 승자는 누가 될 것인가? 그리고 수많은 작업에서 살아남은 자에게만 주어지는 로맨스의 달콤함을 그들도 누릴 수 있는 걸까?"
17, 우리에게 내일은 없다,https://www.kobis.or.kr/upload/up_img/cleansing/x00/03/95/mov_20070174_44167.jpg,['노동석'],대리운전으로 생계를 유지하는 기수는 드러머를 꿈꾸는 과묵하고 성실한 청년이다. 어린 시절 친구 종대를 성 불구자로 만들었을지도 모른다는 죄책감 때문에 종대의 보호자 역을 자처한 그는 형의 아들마저 돌봐야 하는 처지가 된다. 악당인 김사장 주변을 맴돌며 뒷거래 심부름을 하는 종대를 기수는 불안한 눈으로 바라보지만 종대는 김사장에게 더욱 다가간다. 기수는 그냥 좋은 사람이 되고 싶고 종대와 조카를 위해 무언가를 하고 싶지만 길이 보이지 않는다.
18, 신기전(神機箭),,['김유진'],"조선 왕실을 배경으로 왕부터 부보상까지 한 자리에 모인 사람들, 도저히 한 자리에 모일 수 없을 것 같은 이들이 바로 국가의 운명이 걸린 비밀병기 '신기전'을 사수하기 위한 것이다."
19, 투혼,https://www.kobis.or.kr/upload/up_img/2011/09/mov_F5C0GI_20110915154153_1.jpg,['김상진'],"통산 199승, 최고구속 161km, 3년 연속 MVP에 빛나는 롯데 자이언츠의 간판스타 ‘윤도훈’.하지만 현실은 오만방자에 안하무인, 1년 365일 신문 1면을 장식하는 사건사고가 끊이지 않는 탓에 결국 마운드에서는 패전처리 2군투수로 전락하고, 집에서 역시 쫓겨나 후배 집에 얹혀사는 신세!인내심 하나로 윤도훈 전담 뒷수습을 도맡아 해온 ‘유란’은 도저히 더 이상 그의 막장 내리막길 인생을 눈 뜨고 볼 수 없어,숨겨둔 비장의 히든 카드를 꺼내어 마지막 경고를 하는데....사건사고의 달인 윤도훈 vs 뒷수습 달인 오유란, 그들의 본격 개과천선 프로젝트가 시작된다!"
20, 줄탁동시,https://www.kobis.or.kr/common/mast/movie/2012/02/64dc555b531647e6a4f1d7d83d8419c3.jpg,['김경묵'],"세상 밖을 헤매고, 사람 속을 떠도는…  이제 막 세상에 태어난 두 소년의 이야기  닥치는대로 돈벌이에 몰두 중인 탈북 소년 준(이바울). 주유소의 체불 임금을 받으려다 매니저와 크게 몸싸움을 벌이고, 수시로 그 매니저에게 희롱당하던 조선족 소녀 순희(김새벽)와 함께 주유소를 도망친다. 고궁과 남산을 거닐며 둘이 데이트를 즐기는 것도 잠시, 순희 집에 주유소 패거리들이 들이닥친다.  모텔들을 전전하며 몸을 파는 게이 소년 현(염현준). 유능한 펀드매니저 성훈(임형국)을 만나 그가 마련해준 고급 오피스텔에서 안정된 날들을 보내고 있다. 하지만 준은 왠지 모를 허기와 외로움으로 습관처럼 다른 사람을 만나러 다닌다. 그러던 어느 날 성훈의 아내가 현을 찾아온다.  어떻게든 살고자 몸부림치던 두 소년, 결코 잊지 못할 새로운 아침을 맞이하는데..."
21, 두 번째 엄마,,['이민환'],"노래방 도우미로 일하던 희란은 결혼정보회사를 통해 세민과 만나게 되고 계약결혼을 하자는 제안을 받는다. 세민의 부인이자 아들 세규의 엄마가 되어주는 조건으로 매달 월급을 받는 것이다. 좋은 조건이라 생각했던 희란의 예상과는 달리 주부의 생활은 지루하기만 하다. 세민은 오직 밤에만 희란을 찾으며, 세규는 누나 같은 희란을 몰래 좋아하지만 겉으로는 쌀쌀맞게 대한다. 그러던 어느 날 희란은 세민의 후배 태영을 만나게 되고 세민과는 다른 태영의 매력에 빠져들게 된다. 결국 위태위태하던 세민과 희란의 관계는 파국에 이르게 되는데 … …"
22, 무수단,https://www.kobis.or.kr/common/mast/movie/2016/02/af5fc25d894f4afc810f8cb47f113592.jpg,['구모'],"비무장지대, 그곳이 뚫렸다!대한민국 최전방 비무장지대에서 벌어진 원인불명의 사고최정예 특임대 급파! 24시간 내 돌아오지 못하면 모두 죽는다!비무장지대에서 원인불명의 사망, 실종사건이 연이어 발생하자 남측에서는 특전대 엘리트 출신의 조진호 대위(김민준)와 생화학 주특기 장교 신유화 중위(이지아)를 각각 팀장, 부팀장으로 한 최정예 특임대를 구성해 24시간 내에 사건의 실체를 파악해 올 것을 명한다. 그러나 그곳에 들어선 순간 심상치 않은 흔적들이 발견되고, 대원들도 하나 둘씩 이상한 징후를 감지하기 시작하는데…"
23, 음란한가족,,['신정균'],"지방 소읍의 우체국 직원인 연우는 스물 네 살의 청춘이다. 꿈 많고 설레는 이십대 황금기의 한가운데를 살고 있지만, 순수하고 소심한 성격 탓에 젊은 시절의 질풍노도의 삶과는 거리가 있는 인생을 살고 있다. 술은커녕 아직 커피의 맛도 제대로 모르는 순진한 그녀를 주위에선 어리게만 본다. 그러나 그녀의 가족에 관해 말하자면, 그녀와는 완전 딴판이다. 책임감 제로의 명목상 가장 아빠, 미래가 암울한 대책 없는 삼수생 남동생에 나이가 무색할 정도로 뻔뻔한 할아버지, 통제불능의 엉뚱한 늦둥이 막내 동생까지... 가족 남자들의 유일한 관심사는 오로지 여자, 여자다! 아빠는 외지에서 온 복부인에게 홀딱 반하고, 남동생은 이미 아빠의 손(?)을 탄 다방 여종업원에게 푹 빠져있다. 양로원 신입 할머니에게 공을 들이는 할아버지와 선교원 여교사에 꽂혀있는 막내는 오히려 애교 수준, 유일하게 가족을 책임지고 먹여 살리는 사람은 미용실을 하는 실질적 가장 엄마다. 바람 잘 날 없지만, 그나마 성실한 여자들 덕에 연우의 가족은 그럭저럭 버텨나가는데... 평생 남자 손목 한 번 잡아보지 못할 것 같았던 연우에게 첫사랑의 봄바람이 불어온다. 그녀가 배달하는 우편물들 속에 아날로그 시대의 향수를 자극하는 익명의 편지가 있는 걸 발견하고 기뻐하는 연우. 계속되는 그 익명의 편지의 주인공을 궁금해 하던 연우는, 편지를 쓴 주인공이 다름 아닌 그녀의 우체국 과장, 인규라는 걸 알게 된다. 아무런 준비도 경계심도 없이 그에게 빠져드는 연우. 그러나 인규는 엄연히 처자식을 거느리고 있는 유부남이다. 첫사랑인줄도 모른 채 시작된 24년 인생의 첫사랑, 그것이 하필 유부남이라니~ 운명 같은 현실이 야속하기만 하다. 연우가 이루어질 수 없는 사랑에 괴로워할 즈음... 엄마에게 새로운 애인이 생긴다. 상대는 남동생의 친구~ 앞뒤 안 가리는 녀석의 열정이 메말랐던 엄마의 감성을 깨우고... 정신없이 불어 닥친 거센 바람에 무방비로 노출되는 가족. 설상가상~ 아빠가 몸과 마음과 재산까지 바쳐가며 흠모했던 복부인이 사기꾼으로 밝혀지면서 연우의 가족사에 최대 위기가 닥쳐오는데... 바람 앞에 등불이 된 연우와 가족들은 갈등을 봉합하고 이 위기를 헤쳐 나갈 수 있을까...? 조금은 야릇하고 조금은 별난 음란한 가족들의 불량 애정사~ 그 유쾌한 이야기가 펼쳐진다!"
24, 그대 이름은 장미,https://www.kobis.or.kr/common/mast/movie/2018/12/52d684ae364842fea6cc8a7d2f5f4046.jpg,['조석현'],"아줌마! 아니 아이돌?전 국민을 눈물 나게 빵 터뜨릴 ‘홍장미’ 씨를 소개합니다! 딸에겐 잔소리 1등, 딸을 위해선 오지랖 1등, 대한민국 평범한 엄마 ‘홍장미’ 씨우연한 사고로 과거의 남자 ‘명환’을 만나며 평온했던 일상이 꼬여만 가고,설상가상으로 그녀의 대단했던(?) 과거까지 들통날 위기에 처한다여기에 20년 남사친 ‘순철’까지 끼어들어 강제과거소환을 막으려 애를 쓰기 시작하는데…평범한 엄마 ‘홍장미’ 씨!그녀의 믿을 수 없는 반전과거는 영원한 비밀이 될 수 있을까?!"
25, 후쿠오카,https://www.kobis.or.kr/common/mast/movie/2020/08/ac47e214f98e42ac84b09977770dca66.jpg,['장률'],"헌책방에서 오늘도 몇 시간 째 죽치고 앉아 책을 보던 소담, 제문에게 불쑥 다가와 이상한 제안을 한다. 후쿠오카로 단둘이 여행을 가자는 것. 제문은 그렇게 소담과 함께 후쿠오카로 여행을 떠난다. 해효가 운영하는 후쿠오카의 술집에 나타난 제문 그리고 소담. 세 사람은 서먹한 가운데 술잔을 기울이며, 과거의 추억을 되새기고 서로에 대한 오해와 앙금을 풀기 시작한다."
26, 악몽,https://www.kobis.or.kr/common/mast/movie/2018/09/d1dee4a138d84ec3b73b47ee050f75d3.jpg,['송정우'],몇 년 전 딸(예림)이 죽고 힘겨운 나날을 보내고 있는 영화감독 연우.예림을 잊지 못하는 연우는 딸에 관한 이야기를 시나리오로 쓰고 있다. 시나리오의 제목은 ‘악몽’. 그러던 중 연우는 오래 전부터 꿈속에 나오는 여자(수)를 만나게 되고 그녀와 함께 영화를 만들게 된다. 영화 촬영이 한창 진행 되던 어느 날. 아내(지연)가 연우를 만나기 위해 촬영장을 찾아온다. 지연은 혼자 촬영장을 돌아다니다가 냉동 창고에 갇히는 사고를 당하게 되고 다음날 아침 시신으로 발견이 된다. 하얗게 얼어 있는 지연의 시신을 보고 연우는 충격에 빠지며 마치 악몽 속을 헤매는 듯 한 느낌을 받는다.순간!!!!악몽에서 깨어나듯 거친 숨을 몰아시며 잠에서 깨어나는 연우. 방금 꾼 꿈이 현실처럼 생생하게 느껴지는 가운데 꿈에서 깨어난 지금 눈앞의 현실의 상황과 공간들은 완전히 생소하다. 혼란에 빠져드는 연우. 꿈과 현실 그리고 기억과 자신이 만들고 있는 영화 사이를 넘나들며 정신착란의 상태에 까지 이른다. 결국 연우는 꿈이라고 생각 했던 것들이 현실임을 깨닫고 현재의 자신을 옭아매고 있는 수를 악몽으로 인식하게 되는데…
27, 이장,https://www.kobis.or.kr/common/mast/movie/2020/03/a74c448604fa416185516107d93d6360.jpg,['정승오'],"회사에서 육아휴직을 승인해 주는 동시에 퇴사를 권고받은 날, 혜영(장녀)은 막내 동생인 승락(장남)으로부터 현대화 사업 때문에 아버지의 묘를 강제 이장해야 한다는 통보문자를 전달받는다. 혜영은 흩어져 사는 동생들에게 연락을 취하고 오랜만에 가족들이 모여 아버지의 묘를 이장하러 간다."
28, 히트맨,https://www.kobis.or.kr/common/mast/movie/2021/10/59cc0c98b6c845d6b2afa7f8aedfd5a6.jpg,['최원섭'],"웹툰 작가가 되고 싶어 국정원을 탈출한 비밀 프로젝트 방패연 출신 전설의 암살요원 '준'.그러나 현실은 연재하는 작품마다 역대급 악플만 받을 뿐이다.술김에 그리지 말아야 할 1급 기밀을 그려버리고 예상치 않게 웹툰은 하루아침에 초대박이 나지만, 그로 인해 '준'은 국정원과 테러리스트의 더블 타깃이 되는데...웹툰 작가가 된 전설의 암살요원, 그의 히트 본능이 깨어난다!2020년을 강타할 짠내 폭발 X 대환장 코믹 액션 탄생!"
29, 그대 어이가리,https://www.kobis.or.kr/common/mast/movie/2021/10/31daf8f76169459a9374a19896768a59.jpg,['이창열'],"소리꾼 아버지와 곡비(哭婢) 어머니 사이에서 태어난 동혁은 결국 그 피를 물려받아 대학에서 국악을 가르치는 삶을 살아간다. 그러던 어느 날 사랑하는 아내 연희가 치매에 걸리며 승승장구하던 동혁에게 날벼락 같은 일이 벌어진다. 이후 학교를 그만두고 오로지 아내의 병간호에만 몰두하지만, 생각보다 쉽지가 않다."
30, 워낭소리,,['이충렬'],"평생 땅을 지키며 살아온 농부 최노인에겐 30년을 부려온 소 한 마리가 있다. 소의 수명은 보통 15년, 그런데 이 소의 나이는 무려 마흔 살. 살아 있다는 게 믿기지 않는 이 소는 최노인의 베스트 프렌드이며, 최고의 농기구이고, 유일한 자가용이다. 귀가 잘 안 들리는 최노인이지만 희미한 소의 워낭 소리도 귀신같이 듣고 한 쪽 다리가 불편하지만 소 먹일 풀을 베기 위해 매일 산을 오른다. 심지어 소에게 해가 갈까 논에 농약을 치지 않는 고집쟁이다. 소 역시 제대로 서지도 못 하면서 최노인이 고삐를 잡으면 산 같은 나뭇짐도 마다 않고 나른다. 무뚝뚝한 노인과 무덤덤한 소. 둘은 모두가 인정하는 환상의 친구다. 그러던 어느 봄, 최노인은 수의사에게 소가 올 해를 넘길 수 없을 거라는 선고를 듣는다."
31, 독도야 반갑다!,,['강태원'],"30대 초반의 잉여인간인 성규와 두태, 극심한 생활고에 시달리던 두 사람은 우연한 기회로 소년소녀 국토대장정(인천~독도)에 소대장으로 참여하게 된다. 이들은 국토대장정의 순수한 목적과는 달리 어린 대원들의 부모에게 아이들이 아프다는 거짓말로 돈을 받아내기 위해 14박15일의 긴 여정을 시작한다.  8월의 무더운 날씨와 힘든 여정은 어린 대원들과 성규와 두태에게 조금씩 변화를 주기 시작한다. 그러던 중, 두태는 순수한 아이들과 우정, 성규는 첫사랑 한소리의 딸인 유리를 만나면서 살아온 삶에 대한 반성을 하게 되고 특별한 의미를 가지지 않았던 여정의 끝인 독도를 새로운 마음가짐으로 향하게 된다."
32, 장마,,"['이용남', '음정현']","북한에서 북송(北送) 재일교포의 아들로 태어나 굶주림과 인권 탄압에 시달리다 자유를 찾아 대한민국으로 탈북한 북송 재일교포 2세인 시민사회운동가 이은택의 탈북과정과 탈북 스토리, 좌충우돌 대한민국 정착기, 북한 인권운동가에서 시민사회운동가로 변신하기까지의 우여곡절을 담은 다큐멘터리이다."
33, 시몬 보카네그라,,['바바라 윌리스 스위츠'],플라시도 도밍고가 출연한 베르디의 오페라  시몬 보카네그라 의 뉴욕 메트로 폴리탄 오페라 공연 실황
34, 볼쇼이 발레 인 시네마 파라오의 딸,,[''],"이집트를 여행하던 중, '윌슨'경은 모래폭풍을 만나게 되면서, 이집트의 가장 강력한 파라오의 딸인 ‘아스피시아’가 묻혀 있는 가까운 피라미드로 피신하게 된다.어디선가 스며드는 아편 연기에 잠에 빠질 때, 묻혀 있는 ‘아스피시아’는 되살아나고 그녀를 향한 ‘윌슨’경의 열정은 그를 환상적인 여정으로 이끄는데…"
35, 화양연화,https://www.kobis.or.kr/common/mast/movie/2020/10/e88af418d747465790f697bf23bc144b.jpg,['왕가위'],"느리지만 진한, 드러나진 않지만 깊은 사랑이 시작된다!  홍콩의 지역 매일 신문 편집장인 초 모완(양조위 분), 수출회사의 비서로 근무하는 수 리첸(장만옥 분). 둘은 상하이 지역의 한 건물로 같은 날 이사하게 된다. 이사 날부터 의도치 않게 오가며 자주 부딪히게 되는 두 사람. 둘 다 가정이 있지만 어쩐지 배우자들은 자리를 비우는 날이 더 많고 두 사람의 외로움은 서로에게 낯설지 않게 다가와 둘을 가깝게 한다. 두 사람은 점점 감정이 깊어질수록 겉으로는 더욱 조심스러워지고 예견되어 있는 이별 앞에 마음이 혼란스럽고… 서로의 자리에서 마음으로 바라는 그들의 사랑은 애절하기만 하다."
