,name,poster_link,director,description
16, 가면학원,https://www.kobis.or.kr/common/mast/movie/2011/12/d512581439354fcd9fde33aa66e73d55.jpg,['코마류 타카시'],"중부 고교 11A반 학생인 유키와 미츄구는 중학교 시절 동급생인 서부고교의 토노무라로부터 e-메일로 '가면파티 초대장'을 받는다. 그 날 아침, 학교에 왕따를 당해 등교를 하지 않았던 단다가 가면을 쓰고 나타난다. 단다는 가면을 통해 자유로워지고 대담해진다고 말하며 자신을 왕따시켰던 키토에게 당당하게 맞선다. 단다의 출현으로 호기심이 자극된 유키와 미츄구는 D빌딩의 파티장을 찾아가고, 왕따 학생들이 가면을 쓰고 광란의 시간을 보내는 것을 보고 충격을 받는다. 가면은 왕따로 괴롭힘을 당하는 학생들 사이에서 대단한 유행이 된다. 때를 맞춰 일본의 최고 디자이너 켄 다이몬이 가면을 패션에 도입하여 사회적인 유행이 된다. 이런 와중에 강제로 가면이 벗겨진 토노무라가 투신 자살하는 사건이 발생한다. 다들 이 사건을 가면의 부정적인 면으로 해석하지만 유키와 미츄구는 살인일 가능성도 있다고 생각하고, 삼류 연애신문 기자인 유키의 사촌 야바와 함께 사건을 조사한다. 이들은 가면추종자들의 홈페이지에 나타난 미스테리 인물  D 가 살인범이란 심증을 굳히고 그의 정체를 밝히려 한다. 그러나 가면공방의 도지마, 도지마의 여동생 레이카, 가면모델 히로코, 켄 다이몬, 도지마와 히로코의 신경정신과 의사였던 다이조 조누치 박사 등이 얽히면서 사건은 점점 복잡해져 간다."
17, 우먼 오브 더 나잇,,['쟐만 킹'],"젊고 관능적인 맹인 여성이 진행하는 위험한 유혹의  해적 방송  늦은 밤, 대형 콘테이너 트럭이 도시의 밤길을 질주한다. 이 트럭은 해적방송을 하기 위한 움직이는 방송국이며, 아름다운 금발의 장님, 샘은 자신의 복수를 위해 또 다른 세 명의 여인, 변호사 출신인 샬롯, 단역 배우인 몰리, 그녀 아버지의 정부였던 매리와 함께 빨간 입술을 마이크에 가까이 가져가 댄다.“자고 있나요? 물론 아직 일어나 있겠죠... 내가 그리웠나요? 나도 당신이 보고 싶었지요...” 해적 방송으로 라디오를 통해 그녀의 아버지에게 자신의 이야기를 흘려보내는 샘, 그녀는 왜 이런 방송을 하는 것일까? 방송을 통해 나가는 샘의 이야기는 언제나 지정된 한 사람, 바로 그녀의 아버지에게 하는 이야기이다. 어디선가 샘을 찾고 있을 그녀의 아버지는 마약 조직의 보스이다. 정원사와의 불륜관계였던 샘의 어머니는 어느 날, 음주운전으로 사고를 당해 사망했으며, 샘의 오빠는 납치되어 몸값을 지불하려는 그녀의 아버지의 노력에도 불구하고 살해되었다. 샘의 신변의 위협을 느낀 아버지는 그녀의 안전을 위해 샘을 롤스로이스 트렁크에 숨겨 늦은 밤에 공항으로 피신시키고 그녀를 파리로 보내려 한다. 새로운 신분으로 파리로 가려던 샘은 아버지의 부하를 통해 어머니와 동생의 죽음이 모두 아버지의 짓임을 알게 되는데..."
18, 드랙퀸 가무단,https://www.kobis.or.kr/upload/up_img/cleansing/x00/03/20/mov_20050149_42792.jpg,['주미령'],"로즈의 삶은 모든 것이 이중적이거나 경계선에 놓여 있다. 삶과 죽음이 항상 그와 함께 하는가 하면, 금기와 일상 역시 늘 함께 존재한다. 도사로서의 역할이 주로 죽음과 관련된 반면(영혼을 불러오거나 죽은 이의 명복을 빌어주는 역할), 드랙퀸으로서의 역할은 삶과 관련된 것이다(그것은 자신의 성적 정체성이기도 하지만, 그의 생계수단은 소수의 서민들에게 즐거움을 안겨다 주는 것이다). 그것은 마치 모든 사회적 구조가 이중적일 수 밖에 없는 대만의 현실에 대한 은유처럼 보이기도 하며, 또한 그것이 기묘하게 연관되어 있음을 보여준다."
19, 시티 오브 갓,https://www.kobis.or.kr/common/mast/movie/2020/07/5beaaf5538ad42e8b3601f84a7ce69c3.jpg,"['페르난도 메이렐레스', '카티아 런드']","언제부턴가 사람들은 그곳을 '시티 오브 갓'이라고 불렀다. 신에게 버림 받았음에 역설적으로 '신의 도시'라고 이름 붙여진 무법천지. 이 살벌한 도시에선 어린 소년들마저 갱단의 일원이 되어 권총의 싸늘한 감촉에 익숙해진다. 갱단과 경찰은 쫓고 쫓기는 것을 반복하고 갱단과 갱단 사이에서는 전쟁이 끊이지 않는, 실로 무시무시한 곳, '시티 오브 갓'! 1960년대 '시티 오브 갓'을 주름잡던 텐더 트리오의 까벨레라, 알리까치, 마헤코. 그리고 어렸을 때부터 이들의 영향을 받아온... 결국 1970년대를 장악하게 되는 부스까페, 제빼게노, 베네까지... 과연, '시티 오브 갓'의 운명은 누구 손에 쥐어질 것인가?"
20, 나이트 플라이트,https://www.kobis.or.kr/upload/up_img/cleansing/x00/02/25/mov_20050221_42014.jpg,['웨스 크레이븐'],"세련되고 당찬 미모의 호텔리어 리사는 마이애미행 야간 비행기에 탑승한다. 그녀는 공항 로비에서 만났던 매력적인 남자 잭슨이 옆좌석임을 알게 되고, 반복되는 우연에 묘한 설레임을 느낀다. 그러나 비행기가 이륙하자, 따뜻하고 유머러스하던 잭슨은 갑작스레 돌변하여 정체를 드러내고 그녀의 목을 조여오기 시작한다. 3만 피트 상공의 야간 비행기 안에서 이미 그녀의 모든 것을 알고 있는 낯선 남자로부터, 그녀는 도망칠 수도, 누군가에게 도움을 요청할 수도 없다."
21, 퍼펙트 스트레인저,https://www.kobis.or.kr/upload/up_img/cleansing/x00/03/74/mov_20070437_43651.jpg,['제임스 폴리'],"뉴욕의 타블로이드판 신문기자인 로위나 프라이스는 진실을 밝히려는 사명감으로 똘똘 뭉쳐있다. 어느 상원의원의 동성애 성향을 밝혔으나 신문사의 압박에 의해서 기사가 발표되지 못하자 알 권리를 전할 수 없음에 분노를 터트리고 그러던 중 어린 시절 친구인 그레이스에게 괜찮은 정보를 듣게 된다. 바로 그레이스가 유명한 광고회사의 사장인 해리슨 힐과 관계를 가졌었고 그걸 가지고 협박하는 중이며, 그녀의 목표는 상대방의 파멸이라는 것이다. 로위나는 이 사실을 듣고 그녀는 집으로 돌아가게 되는데 얼마 뒤 그레이스가 참혹하게 살해당한 걸 알게 된다. 이에 로위나는 친구의 죽음이 해리슨 힐과 관련되어 있음을 직감하고 동료 마일스의 도움을 받아 캐서린이란 이름으로 힐의 회사에서 임시직으로 일하는 한편, 베로니카라는 이름으로 힐과 온라인에서 채팅을 하는 등 다양한 각도에서 힐을 조사해나가는데…"
22, 베오울프,https://www.kobis.or.kr/common/mast/movie/2013/08/6bfb3d78197b4e3398e3a632b724a24d.jpg,['로버트 저메키스'],"신과 인간, 괴물과 영웅이 공존하는 암흑의 시대. 호르트가르 성 사람들은 밤마다 용사들을 잔인하게 살인하고, 납치해가는 정체불명의 괴물로 인해 고통 받고 있다. 이때 젊은 용사 하나가 바다를 건너 그들을 구하기 위해 도착한다. 그는 인간들을 구원할 영웅의 운명을 타고난 전사 베오울프! 그가 맞서야 하는 괴물은 인간 세계를 장악하려는 마녀와 온 세상을 지배하기 위해 절대악과 손잡은 왕 사이에서 태어난 괴물 그렌델이었다. 이제 인간을 위해 그들에 맞서 전설의 황금보검을 손에 쥔 태초의 영웅 베오울프. 그에게는 인류의 운명이 걸려 있고 그가 가는 길 앞에는 거대한 시련이 예정되어 있는데…"
23, 데스 센텐스,https://www.kobis.or.kr/upload/up_img/cleansing/36/mov_20070636_1.jpg,['황의유'],"화목한 가정의 가장이자 보험회사의 능력 있는 간부인 '직')케빈 베이컨)은 아들 '브렌든'의 아이스하키 경기를 관람하고 돌아오는 길에 주유소에 들른다. 그리고 그 곳을 찾은 갱단과 마주치면서 눈 앞에서 아들을 잃는 끔찍한 사고를 당한다. 그러나 채 슬픔을 벗어 나기도 전, 아들을 죽인 범인이 가벼운 형을 받게 되자 분노한 '닉'은 스스로 복수하기 위해 일부러 목격 증언을 바꾸는데……스트리트 갱단의 두목 '빌리'(가렛 헤드룬드)는 동생 '조'를 조직에 들어오게 하기 위한 통과 의례로 누군가를 헤칠 것을 지시하고, '브렌든'을 죽음에 이르게 한다. 그러나 경찰에 잡혔다 '닉'의 증언으로 무혐의를 받고 풀려난 그 날, 동생이 죽임을 당하자 무자비한 복수를 계획한다. 한 순간의 분노에 휩싸여 아들을 죽인 범인을 찾아가 살인을 하고 어찌할 바 몰라 하던 '닉'은 아내와 아직 살아있는 아들을 안식처로 일상에 돌아온다, 하지만 끔찍한 비극은 끝나지 않는다. '빌리'는 남은 가족들마저 위협하고, '닉' 역시 죽음의 위기를 맞는데……되풀이 되는 복수의 끝은 어떻게 될 것인가…!!!"
24, 차밍스쿨   볼룸댄스,,['랜달 밀러'],"우연히 교통사고 차량의 운전자 '스티브'를 돕게 된 어느 날, '프랭크'의 삶은 작은 설레임을 맞이하게 된다. '스티브'는 40년 전에 헤어진 첫사랑과의 약속을 지키기 위해 달려가던 중. 그의 순수하고 짜릿한 러브스토리와 황홀했던 첫 키스의 추억을 듣게 된 '프랭크'는 그의 마지막 부탁을 들어주기 위해 볼룸댄스를 가르치는 작은 댄스홀을 찾아간다. 그러나 '스티브'의 첫사랑은 나타나지 않고 '프랭크'는 머뭇거리며 처음 추어 본 볼룸댄스에서 묘한 기쁨을 느낀다. 아내를 잃고 죽음처럼 살아가던 '프랭크'는 삶의 열정과 함께 댄스홀의 파트너 '메레디스'와 수줍은 감정을 키워가고 그가 다니던 정신상담모임의 친구들도 '프랭크'를 따라 댄스홀로 향하게 되는데…"
25, 플라이 미 투더 문,https://www.kobis.or.kr/upload/up_img/cleansing/85/mov_20081485_3.jpg,['벤 스타센'],"호기심 많은 내트의 꿈은 우주로 여행을 떠나는 것이다. 하지만 주변 파리들은 자신의 운명을 받아들이며 내트의 꿈을 무시하기 일쑤 였다. 하지만 이런 내트를 응원하는 파리들이 있었는데 바로 친구 스쿠터와 아이큐 그리고 할아버지 였다. 할아버지는 늘 내트에게 자신이 ��은 적 파일럿당시의 이야기를 들려주며 내트의 꿈을 응원해 왔다. 어느 날 우연히 인류 최초의 역사적인 달나라 탐험이 이루어진다는 소식을 듣고 내트는 스쿠터와 아이큐와 함께 달로 떠나는 우주선에 몰래 몸을 싣는다. 잠시 위험에 빠지는 순간도 있었지만 세 친구의 재치로 무사히 해결하고 달에 착륙하는 기염을 토하는 내트. 우주의 세계는 세 친구에게 황홀하면서 잊지못할 추억을 만들어 줬다. 그런 기쁨도 잠시, 욕심 많은 풉체프와 그의 부하인 이고르의 방해공작은 세 친구를 위험에 빠트리고, 엎친 데 덮친 격으로 인류 최초의 달착륙선도 기기고장을 일으키게 된다."
26, 아이 노우 유 노우,https://www.kobis.or.kr/common/mast/movie/2011/12/3a0c3ba8cb01466db26c26d6e74448da.jpg,['저스틴 케리건'],"아빠 찰리와 단둘이 살고 있는 11살 소년 제이미.비밀 첩보원인 찰리의 생활은 항상 긴장감이 넘치고 불안하기 그지없다. 하지만 아들인 제이미에게만은 한없이 다정하고 그 어떤 위험에서든 아들을 맹렬히 보호하는 아빠이다. 아들 제이미는 그런 아빠를 세상에서 가장 멋지고 자랑스러운 영웅이라고 생각한다.찰리는 영국의 위성사업과 관련된 비밀임무를 수행중에 있고, 제이미는 남다른 사명감을 가지고 아빠를 도와주고 있다. 비밀임무를 수행하던 어느 날, 제이미는 아빠의 이상한 행동을 목격하고 불안감을 느끼기 시작한다. 결국 제이미는 비밀임무 뒤에 숨겨진 또 다른 진실을 알게 되고, 아빠를 지키기 위한 중대한 결심하는데……."
27, 바흐 이전의 침묵,https://www.kobis.or.kr/upload/up_img/cleansing/27/mov_20101027_3.jpg,['페레 포르타벨라'],"요한 세바스찬 바흐의 음악에 대한 이야기들을 다양한 시선으로 담아낸 작품. 피아노 조율사, 바흐의 음악을 하모니카로 연주하는 트럭운전사, 성토마스 교회에서 연주하는 바흐, 바흐분장을 한 라이프치히의 투어 가이드, 아들에게 ‘평균율클라비어곡집’ 연주를 가르치는 바흐, 푸줏간에서 고기를 싸준 종이에서 바흐의 ‘마태수난곡’의 악보를 발견한 멘델스존, 지하철에서 ‘무반주 첼로 모음곡’을 연주하는 여러 명의 첼리스트 등의 인물들을 연결 시켜 바흐의 음악을 통해 이미지와 음악에 대한 깊이 있는 고찰을 보여준다. 페레 포르타베야는 스페인 고전 영화의 제작자로도 널리 알려져 있는 스페인 영화 역사의 산 증인이다. 사회, 정치적인 영화를 주로 제작해왔던 감독은 1929년생으로 이 작품은 그의 최신작이다.  이미지와 음악의 심오한 예술적 관계에 대한 고찰에 관한 페레의 최근 장편으로 작년 전주 영화제에서 상영되었다. 이미지와 음악이라는 각각의 독립적인 개념을 설명하기 위해 그는 바흐의 아름다운 선율을 이용했다. 그는 음악이 단지 이미지를 위해 존재하는 부차적 개념이 아니고, 음악 자체가 미적인 주체라는 점을 보여준다."
28, 엽기적인 그녀 2,https://www.kobis.or.kr/upload/up_img/2011/06/mov_68EG34_20110624131721_1.jpg,['마위호'],"남자친구와의 이별로 괴로워하는 상진은 낯선 도시로 여행을 떠난다. 그곳에서 건우라는 남자를 만나는데…… 그 남자 역시 여자친구와의 갑작스런 이별 통보를 받고 괴로움에 자살을 시도하지만 그것 역시 쉽지가 않다. 동병상련을 느끼던 상진은 건우에게 뜻밖의 제안을 하고 건우와 함께 자신의 도시로 돌아가는데……  건우와 상진의 이상한 인연, 과연 두 사람은 또 어떻게 사랑을 만들어 낼까?"
29, 스트리트 파이터: 춘리의 전설,https://www.kobis.or.kr/upload/up_img/2011/08/mov_B2J4HE_20110811094417_1.jpg,['안드레이 바르코비악'],"세상이 기억하는 액션이 시작된다!  부유한 사업가이자 해커 ‘시앙’은 아름다운 아내와 딸 ‘춘리’와 함께 행복한 나날을 보내고 있다. 그러던 어느 날, 그의 해킹 실력을 이용해 ‘사달루’라는 거대 네트워크 조직의 우두머리가 되려는 ‘바이슨’이 그의 집에 침입하여 ‘시앙’을 납치한다. 눈 앞에서 아버지가 납치 당하는 걸 목격했지만 아무 것도 할 수 없었던 어린 ‘춘리’는 충격과 절망에 빠진다. 그 후 아버지의 뜻대로 피아니스트로 성장한 그녀는 아버지가 납치된 후 병으로 쓰러졌던 어머니의 죽음을 맞게 되고 어머니가 남긴 유품인 중국 고문서에 담긴 뜻을 궁금해 하던 그녀는 운명처럼 한 고서점에 들르게 되고 그 곳 주인으로부터 ‘웹 기사단’의 수장인 ‘젠’을 찾아가라는 말을 듣게 되는데..."
30, 모스크바 히트,https://www.kobis.or.kr/common/mast/movie/2013/03/dfc50a24960c4c7a91eb360a7489d270.jpg,['제프 셀렌타노'],위장잠입하여 뉴욕의 불법 무기 거래를 조사하던 형사가 무자비한 무기 딜러에게 잔인하게 살해당한다. 살해당한 형사의 아버지와 파트너는 미친 살인마를 쫓아 모스크바에 가지만 살인마 추적은 국제 핵무기 암시장과의 충돌로 치닫게 되고 살인마 복수는 점점 미궁속으로 빠져들고 시간은 지체되는데...
31, 이탈리아 횡단밴드,https://www.kobis.or.kr/common/mast/movie/2012/08/8a1c290c76404f939b4dcc15d0cb12f6.jpg,['로코 파팔레오'],"음악과 캠핑으로 남유럽을 매료시킨 아름다운 흥행돌풍!오랜 친구와 훌쩍 떠나 멋진 우정을 가지는 방법이 펼쳐진다! 왕년에 동네밴드로 잘 나가던 네 명의 친구 니콜라, 살바토레, 로코, 프란코는 어느 여름 날, 음악에 꽂혀 10년 만에 재결성을 결심한다. 이탈리아 남부의 음악축제에 참가하기로 마음먹은 그들은 차로 두시간이면 갈 수 있는 거리를 10일 동안 도보로 여행하기로 한다. 한편 이들의 여행을 위성 방송으로 편성하려는 미모의 저널리스트 트로페아가 그들의 여행에 합류하면서 당나귀 한 마리, 네 명의 남자들의 여행이 기록되기 시작한다. 게다가 공연 중 만난 매력적인 여인, 마리아까지 합류한 여행길. 흥겨운 멜로디, 캠프파이어로 남자들의 우정은 새삼 돈독해지기 시작하지만 저널리스트는 비판적인 시작으로 이들을 보도하려고 한다.  과연 이들은 여정의 목적지인 음악축제에 참가할 수 있을까?"
