title,link,author,pubDate,description,isbn,priceSales,priceStandard,mallType,cover,categoryId,categoryName,publisher,customerReviewRank,bestRank
"위로의 미술관 - 지친 하루의 끝, 오직 나만을 위해 열려 있는",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300355187&partner=openAPI&start=api,진병관 (지은이),2022-08-31,베스트셀러 &lt;기묘한 미술관&gt;의 저자이자 프랑스 공인 문화해설사 진병관은 신작 &lt;위로의 미술관&gt;을 통해 모든 좌절을 경험했기에 오히려 모두를 위로할 수 있었던 25명의 화가와 그들의 작품을 소개한다.,K502839261,16920,18800,BOOK,https://image.aladin.co.kr/product/30035/51/coversum/k502839261_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,빅피시,10,1
기묘한 미술관 - 아름답고 서늘한 명화 속 미스터리,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=279202252&partner=openAPI&start=api,진병관 (지은이),2021-09-08,프랑스 공인 문화해설사 진병관이 누구나 안다고 생각하지만 누구도 제대로 알지 못하는 명화 속 미스터리를 소설보다 흥미진진하게 풀어낸 이야기들이 담겨 있다. 익숙하게 바라보았던 그림들이 다시 낯설고 새롭게 느껴지는 신비한 경험을 하게 될 것이다.,K122734505,16020,17800,BOOK,https://image.aladin.co.kr/product/27920/22/coversum/k122734505_2.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,빅피시,9,2
"인생, 예술",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=298252849&partner=openAPI&start=api,윤혜정 (지은이),2022-07-20,"국제갤러리의 디렉터로 문화 예술의 최전선에서 활동하는 저자 윤혜정이 쓴 예술 에세이다. 28명의 현대 예술가와 그 대표작들에 대한 지은이의 사적인 경험이 “감정, 관계, 일, 여성, 일상”이라는 다섯 가지 키워드를 중심으로 펼쳐진다.",8932474745,16200,18000,BOOK,https://image.aladin.co.kr/product/29825/28/coversum/8932474745_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,을유문화사,10,3
기울어진 미술관 - 이유리의 그림 속 권력 이야기,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300671473&partner=openAPI&start=api,이유리 (지은이),2022-08-29,"&lt;화가의 마지막 그림&gt;, &lt;세상을 바꾼 예술 작품들&gt; 등 그림을 매개로 사회의 모순을 드러내고 독자들과 꾸준히 소통해왔던 이유리 작가의 &lt;기울어진 미술관&gt;이 출간됐다. 예술작품 속 여러 권력관계와 그에 숨겨진 ‘마이너들’의 이야기를 들려준다.",K972839661,15120,16800,BOOK,https://image.aladin.co.kr/product/30067/14/coversum/k972839661_2.jpg,51378,국내도서>인문학>교양 인문학,한겨레출판,10,4
방구석 미술관 - 가볍고 편하게 시작하는 유쾌한 교양 미술,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=238280325&partner=openAPI&start=api,조원재 (지은이),2018-08-03,"예술 분야의 베스트셀러로 꾸준히 사랑받아 온 &lt;방구석 미술관&gt;이 2년 만에 10만 부 판매 기록을 돌파했다. 이를 기념하기 위해 특별판으로 출간한 이번 책은 ‘프라이빗 미술관 에디션’으로, 조원재 작가의 메시지와 친필 사인도 함께 수록했다.",K042732197,15120,16800,BOOK,https://image.aladin.co.kr/product/23828/3/coversum/s912837569_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,블랙피쉬,9,5
여름의 피부 - 나의 푸른 그림에 대하여,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=298700638&partner=openAPI&start=api,이현아 (지은이),2022-07-27,"이현아 작가의 첫 책. 유년과 여름, 우울과 고독에 관한 가장 내밀한 이야기를 푸른 그림을 통해 이야기한다. 저자는 에디터로 일하며 써 내려간 그림일기에서 자신이 모으는 그림들이 유난히 ‘푸른 기운’을 머금고 있는 것을 발견하곤 이 책을 썼다.",K072838621,15300,17000,BOOK,https://image.aladin.co.kr/product/29870/6/coversum/k072838621_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,푸른숲,9,6
그림들 (여름 한정 에디션) - 모마 미술관 도슨트북,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=296254779&partner=openAPI&start=api,SUN 도슨트 (지은이),2022-03-25,미국 현지 그림 해설가가 모마 미술관의 대표 작품들을 직접 엄선해 소개한 도슨트북이다. 이번 &lt;그림들&gt; 여름 한정 에디션은 마치 뉴욕 모마 미술관의 뒤뜰에 있을 법한 상상 속의 수영장에서 보내는 나른한 하루를 모티브로 했다.,K752838376,17820,19800,BOOK,https://image.aladin.co.kr/product/29625/47/coversum/k752838376_1.jpg,50988,국내도서>예술/대중문화>미술>화집,나무의마음,10,7
처음 만나는 아트 컬렉팅 - 내 삶에 예술을 들이는 법,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300414559&partner=openAPI&start=api,이소영 (지은이),2022-09-01,"그림 감상부터 소장까지 가장 쉽고 알찬 아트 컬렉팅 안내서. 15년 동안 200여 점을 소장하고, 래리스리스트에 ‘영향력 있는 한국인 컬렉터’로 선정된 이소영 작가가 자신의 오랜 경험을 바탕으로 아트 컬렉팅에 대한 모든 것을 소개하는 책이다.",K772839363,19800,22000,BOOK,https://image.aladin.co.kr/product/30041/45/coversum/k772839363_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,카시오페아,10,8
터보832의 아트 컬렉팅 비밀노트 - 컬렉터가 알려주는 미술 시장 생존 법칙,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=299834124&partner=openAPI&start=api,터보832 (지은이),2022-08-16,초보 컬렉터들이 미술 시장에서 허비하는 시간을 줄이고 미술품을 향유해나갈 방법을 찾기를 바라는 마음에서 탄생했다. 미술 시장을 미리 경험한 선배 컬렉터의 노하우로 아트 컬렉팅의 판단력을 키워보자.,896053627X,18000,20000,BOOK,https://image.aladin.co.kr/product/29983/41/coversum/896053627x_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,마로니에북스,10,9
"알고 보면 반할 민화 - 생활의 단면 유쾌한 미학, 오천 년 K-민화의 모든 것",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=293528766&partner=openAPI&start=api,윤열수 (지은이),2022-06-15,"민화계의 거목 윤열수가 소개하는 오천 년 K-민화의 모든 것이다. ‘민화란 무엇인가’부터 시작해 민화의 역사, 종류, 구성과 색채, 그리고 그림 각각에 담긴 의미까지, 흥미진진한 민화 이야기를 140여 컷의 생생한 도판과 함께 만날 수 있다.",K442837114,19800,22000,BOOK,https://image.aladin.co.kr/product/29352/87/coversum/k442837114_1.jpg,50984,국내도서>예술/대중문화>미술>한국미술,태학사,10,10
방구석 미술관 2 : 한국 - 가볍게 시작해 볼수록 빠져드는 한국 현대미술,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=255669158&partner=openAPI&start=api,조원재 (지은이),2020-11-18,"2018년 출간 이후 지금까지 예술 분야 1위를 굳건히 지키고 있는 명실상부 최고의 미술 교양서 &lt;방구석 미술관&gt;. 높게만 느껴지는 미술 문지방을 가볍게 넘으며 새로운 미술 교양의 지평을 연 이 책이 2탄, ‘한국’ 편으로 더 강력해져서 돌아왔다.",K132732197,16650,18500,BOOK,https://image.aladin.co.kr/product/25566/91/coversum/k132732197_3.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,블랙피쉬,9,11
옛 그림으로 본 서울 - 서울을 그린 거의 모든 그림,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=231789488&partner=openAPI&start=api,최열 (지은이),2020-04-05,"수록 작품 125점, 수록 화가 41명, 원고지 약 2천 매, 집필 기간 20년, 서울을 그린 현전하는 거의 모든 옛 그림을 집대성한 최초의 저작이다. 이 숫자만으로도 이미 서울을 그린 현전하는 그림의 총 집대성이라 할 수 있는 이 책의 의의는 충분하다.",K042638737,33300,37000,BOOK,https://image.aladin.co.kr/product/23178/94/coversum/k042638737_2.jpg,51560,국내도서>인문학>문화/문화이론>한국학/한국문화>한국민속/한국전통문화,혜화1117,10,12
서랍에서 꺼낸 미술관 - 내 삶을 바꾼 아웃사이더 아트,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=298452278&partner=openAPI&start=api,이소영 (지은이),2022-07-29,tvN ‘유퀴즈 온 더 블록’ 출연 등 다양한 방송활동으로 화제를 모은 미술 에세이스트 이소영이 이번에는 숨겨진 미술사의 비밀을 가득 안고 독자들을 찾아왔다. &lt;서랍에서 꺼낸 미술관&gt;은 저자의 오랜 관심사 ‘아웃사이더 아트’를 찾아다닌 마음의 여정을 기록한 책이다.,8936479148,16200,18000,BOOK,https://image.aladin.co.kr/product/29845/22/coversum/s802838026_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,창비,10,13
"묻지 않은 질문, 듣지 못한 대답 - 시각예술가 박혜수 작가 노트",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=301181908&partner=openAPI&start=api,박혜수 (지은이),2022-09-16,"'꿈', '실연', '첫사랑', '나이 듦', '죽음'이라는 키워드를 중심으로, 지난 10여 년간 한국사회의 무의식을 탐험해온 시각예술가의 작가 노트이자 사회학 에세이. 작가는 보통은 사람들이 묻지 않는 질문들을 던지며, 독자들이 그 대답을 찾아내는 감각을 '경험'하도록 만든다.",K672839080,16650,18500,BOOK,https://image.aladin.co.kr/product/30118/19/coversum/k672839080_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,돌베개,0,14
미술관을 빌려드립니다 : 프랑스 편 - 당신을 위한 특별한 초대,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=301199661&partner=openAPI&start=api,이창용 (지은이),2022-10-05,"그림 읽어주는 남자, 이창용 도슨트가 들려주는 매혹적인 명작들에 담긴 비밀스러운 의미와 가치. 고대 메소포타미아에서 서양미술사 전 시대를 망라하는 미술작품을 찾아 떠나는 이창용 작가는 루브르 박물관에서 시작해서 로댕 미술관까지 이어진다.",K052839085,17550,19500,BOOK,https://image.aladin.co.kr/product/30119/96/coversum/k052839085_2.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,더블북,0,15
"한경아르떼 프리즈 서울 2022 - 세계 3대 아트페어 프리즈, 서울에서 만나다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300341159&partner=openAPI&start=api,한경arte 특별취재팀 (지은이),2022-08-29,"아시아 최초 개최 프리즈 서울 2022를 소개하는 단 한 권의 책이다. 프리즈의 역사부터 프리즈 서울 총괄 디렉터, 아시아 VIP 총괄 인터뷰, 글로벌 갤러리의 간판급 작가의 작품 소개, 관람 전 알아두면 좋은 미술계 트렌드 등을 다채롭게 담았다.",K562839167,19800,22000,BOOK,https://image.aladin.co.kr/product/30034/11/coversum/k562839167_1.jpg,50989,국내도서>예술/대중문화>미술>도록,한국경제신문,7,16
색이름 사전 - 모든 색에는 아름다운 이름과 이야기가 있다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=294992134&partner=openAPI&start=api,"아라이 미키 (지은이), 정창미 (옮긴이), 이상명 (감수)",2022-06-24,"일본의 그래픽디자이너이자 수채화가 아라이 미키와 지노출판 감수.편집진의 콜라보로 탄생한 색채 그림책이다. 3년여 동안의 번역 및 감수, 편역, 보완 과정을 거쳐 한국 독자들에게 꼭 맞게, 우리말로 새롭게 풀어쓰고 구성했다.",K502837046,19800,22000,BOOK,https://image.aladin.co.kr/product/29499/21/coversum/k502837046_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,지노,10,17
난처한 미술 이야기 7 - 르네상스의 완성과 종교개혁 : 미술의 시대가 열리다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=295049515&partner=openAPI&start=api,양정무 (지은이),2022-05-25,"16세기 로마에서 꽃핀 르네상스 전성기와 알프스산맥 북쪽 지역에서 시작된 종교개혁이 미술에 미친 영향을 살펴본다. 또한, 종교개혁으로 인한 혼란 속에서 로마, 피렌체, 베네치아의 각 지역 미술이 어떻게 변화했는지를 자세히 살펴본다.",K672837146,22500,25000,BOOK,https://image.aladin.co.kr/product/29504/95/coversum/k672837146_2.jpg,51378,국내도서>인문학>교양 인문학,사회평론,9,18
토베 얀손,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300891983&partner=openAPI&start=api,"폴 그라벳 (지은이), 황유진 (옮긴이)",2022-09-03,"토베 얀손이 그린 다양한 드로잉과 만화, 벽화, 그림책 등 희귀한 시각자료뿐 아니라 작가의 모습이 담긴 사진까지 넉넉히 담아, 창작 세계에서 끈질기고 강인하게 살아온 그녀의 삶과 예술을 조명한다.",K132839672,16200,18000,BOOK,https://image.aladin.co.kr/product/30089/19/coversum/k132839672_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,북극곰,0,19
겁내지 않고 그림 그리는 법,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=267223294&partner=openAPI&start=api,이연 (지은이),2021-03-24,"53만 구독자에게 그리는 삶을 선물한 이연이, &lt;겁내지 않고 그림 그리는 법&gt;을 통해 더 많은 시작을 응원하려 한다. 글과 그림, 영상으로 꾸준히 전해왔던 진심을 책 한 권에 눌러 담았다. 이 책을 읽는다고 해서 그림 실력이 일취월장하는 마법 따위는 일어나지 않을 것이다. 하지만 마지막 장을 덮을 때쯤에는 망설여왔던 첫걸음을 뗄 수 있으리라.",K282730189,13500,15000,BOOK,https://image.aladin.co.kr/product/26722/32/coversum/k282730189_2.jpg,51371,국내도서>에세이>한국에세이,미술문화,8,20
파리는 그림 - 명화로 읽는 예술의 도시,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300813310&partner=openAPI&start=api,"제라르 드니조 (지은이), 김두완 (옮긴이)",2022-09-10,"반 고흐의 ‘그랑드자트 다리’에서 클로드 모네의 ‘생라자르역’과 ‘루브르’, 조르주 쇠라의 ‘에펠탑’, 마르크 샤갈의 ‘창밖의 파리’로 이어지는, 명화 속에서 더욱 흥미롭고 아름다운 모습을 드러낸 파리를 한 권의 책으로 만나 보자.",K632839474,21600,24000,BOOK,https://image.aladin.co.kr/product/30081/33/coversum/k632839474_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,에이치비프레스,8,21
벌거벗은 미술관 - 양정무의 미술 에세이,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=259678499&partner=openAPI&start=api,양정무 (지은이),2021-08-13,다양한 학문의 경계를 넘나들며 미술사를 풀어내는 우리나라 최고의 미술 안내자 양정무가 미술에 대한 우리의 오래된 고정관념을 환기하며 미술작품을 통한 사유와 감성의 확대를 모색한 책이다.,8936478788,16200,18000,BOOK,https://image.aladin.co.kr/product/25967/84/coversum/8936478788_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,창비,9,22
난처한 미술 이야기 3 - 초기 기독교 문명과 미술 : 더 이상 인간은 외롭지 않았다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=100442037&partner=openAPI&start=api,양정무 (지은이),2017-06-28,"미술 작품을 제대로 감상하는 법은 물론 미술에 담긴 역사, 정치, 경제, 예술의 흐름을 쉽고 재미있게, 또한 깊이 있게 다룬 책이다. 3권이 다루는 범위는 서양 중세 초기의 기독교 미술이다. 이야기는 5세기 초, 로마제국이 풀지 못한 숙제로부터 시작된다.",8964359402,15300,17000,BOOK,https://image.aladin.co.kr/product/10044/20/coversum/8964359402_2.jpg,51378,국내도서>인문학>교양 인문학,사회평론,9,23
난처한 미술 이야기 5 - 이탈리아 르네상스 문명과 미술 : 갈등하는 인간이 세계를 바꾸다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=176344356&partner=openAPI&start=api,양정무 (지은이),2018-12-19,"미술작품을 제대로 감상하는 법은 물론 미술에 담긴 역사, 정치, 경제, 예술의 흐름을 쉽고 재미있게, 또한 깊이 있게 다룬 책이다.",K592534211,18000,20000,BOOK,https://image.aladin.co.kr/product/17634/43/coversum/k592534211_2.jpg,51378,국내도서>인문학>교양 인문학,사회평론,9,24
"난처한 미술 이야기 1 - 원시, 이집트, 메소포타미아 문명과 미술 : 미술하는 인간이 살아남는다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=83404802&partner=openAPI&start=api,양정무 (지은이),2016-05-09,"미술 작품을 제대로 감상하는 법은 물론 미술에 담긴 역사, 정치, 경제, 예술의 흐름을 쉽고 재미있게, 또한 깊이 있게 다룬 책이다. 일대일 강의 형식의 구어체로 구성되어 마치 재미난 이야기를 듣는 듯 편안하게 즐길 수 있다.",8964358295,19800,22000,BOOK,https://image.aladin.co.kr/product/8340/48/coversum/8964358295_3.jpg,51378,국내도서>인문학>교양 인문학,사회평론,9,25
난처한 미술 이야기 4 - 중세 문명과 미술 : 지상에 천국을 훔쳐오다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=100442038&partner=openAPI&start=api,양정무 (지은이),2017-06-28,"미술 작품을 제대로 감상하는 법은 물론 미술에 담긴 역사, 정치, 경제, 예술의 흐름을 쉽고 재미있게, 또한 깊이 있게 다룬 책이다. 4권에서는 흔히 암흑기로 알려진 유럽의 중세가 사실은 찬란한 빛의 미술을 꽃피운 시대였음을 이야기한다.",8964359410,17100,19000,BOOK,https://image.aladin.co.kr/product/10044/20/coversum/8964359410_2.jpg,51378,국내도서>인문학>교양 인문학,사회평론,9,26
"그림, 색에 관한 모든 것",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=179612640&partner=openAPI&start=api,백남원 (지은이),2019-02-14,"그림 그리는 사람에게 필요한 색 지식을 빠짐없이 다뤘고, 의미 있는 지식이 되도록 체계적으로 설명했으며, 작품의 질 향상에 실질적 도움이 되도록 실전적 관점에서 서술했다. 이 책을 정독하면 색을 어떻게 관찰하고, 어떻게 혼색하며, 어떻게 표현하고, 어떻게 배색해야 하는지를 명확히 알게 될 것이다.",K652534339,15120,16800,BOOK,https://image.aladin.co.kr/product/17961/26/coversum/k652534339_1.jpg,50987,국내도서>예술/대중문화>미술>미술 실기,연두m&b,8,27
난처한 미술 이야기 6 - 초기 자본주의와 르네상스의 확산 : 시장이 인간과 미술을 움직이다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=234076079&partner=openAPI&start=api,양정무 (지은이),2020-02-28,"난생 처음 한번 공부하는 미술 이야기 시리즈 6권. 귀로 듣듯 술술 읽히는 미술 강의를 따라가다 보면 어느덧 역사, 정치, 경제, 예술의 흐름이 머릿속에 마술처럼 들어온다.",K822637418,22500,25000,BOOK,https://image.aladin.co.kr/product/23407/60/coversum/k822637418_2.jpg,51378,국내도서>인문학>교양 인문학,사회평론,9,28
알고 보면 더 재밌는 디자인 원리로 그림 읽기,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=218904582&partner=openAPI&start=api,김지훈 (지은이),2019-11-29,그림을 읽는다는 게 뭘까? 이 책은 우리에게 내재된 그림(디자인)을 판단하는 능력이 어떠한 디자인 원리에 기반하는지 알아보아 조금 더 명확한 방식으로 그림을 이해하고 표현할 수 있도록 돕는다.,8931461666,16200,18000,BOOK,https://image.aladin.co.kr/product/21890/45/coversum/8931461666_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,영진.com(영진닷컴),9,29
"반 고흐, 프로방스에서 보낸 편지 - 마지막 3년의 그림들, 그리고 고백",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300486722&partner=openAPI&start=api,"마틴 베일리 (지은이), 이한이 (옮긴이)",2022-08-29,"영혼의 화가, 태양의 화가, 한국인이 가장 사랑하는 화가로 불리는 ‘빈센트 반 고흐’. '해바라기', '별이 빛나는 밤', '꽃 피는 아몬드나무' 등 이름만 들어도 아는 그의 대표작들이 탄생했던 프로방스 시절로 독자들을 초대하는 미술책이다.",8968333912,13500,15000,BOOK,https://image.aladin.co.kr/product/30048/67/coversum/8968333912_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,허밍버드,10,30
삶의 미술관 - 그림으로 만나는 생의 모든 순간,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=300470419&partner=openAPI&start=api,장혜숙 (지은이),2022-09-20,"삶이란 무엇일까? 예술은, 미술이란 무엇일까? 언뜻 하나로 모아지지 않는 이야기들을 한 권의 책에 담기 위해 작가는 자신의 경험을 보따리 풀 듯 하나씩 꺼내놓았다. 30여 명의 화가가 그린 50여 작품을 선정해 세상에 하나뿐인 미술관을 지어냈다.",K502839464,18000,20000,BOOK,https://image.aladin.co.kr/product/30047/4/coversum/k502839464_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,J&jj(디지털북스),0,31
내가 사랑한 화가들 - 살면서 한 번은 꼭 들어야 할 아주 특별한 미술 수업,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=269367262&partner=openAPI&start=api,정우철 (지은이),2021-04-25,국내 최고의 지식인들이 진행하는 EBS 클래스e에서 시청률 1위를 기록하며 미술의 대중화에 앞장서고 있는 정우철 도슨트가 첫 책을 출간했다. 수많은 화가 중에서도 특별히 사랑하는 열한 명의 화가를 직접 골라 그들의 인생과 대표작들을 쉽고 재미있게 소개하고 있다.,K072730711,15120,16800,BOOK,https://image.aladin.co.kr/product/26936/72/coversum/k072730711_1.jpg,50979,국내도서>예술/대중문화>미술>미술가,나무의철학,9,32
알랭 드 보통의 영혼의 미술관,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=31862489&partner=openAPI&start=api,"알랭 드 보통, 존 암스트롱 (지은이), 김한영 (옮긴이)",2013-09-23,"알랭 드 보통이 섬세한 필치로 그려낸 삶과 사랑, 그리고 예술. 예술작품이 우리의 고단한 삶을 보듬어 안고 한편으로 우리 삶을 더욱 아름답게 만들어주는 예술의 치유 기능에 대해, 알랭 드 보통이 특유의 철학적 글쓰기를 통해 써내려간 독특한 책이다.",8954621988,29700,33000,BOOK,https://image.aladin.co.kr/product/3186/24/coversum/8954621988_2.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,문학동네,8,33
"난처한 미술 이야기 2 - 그리스.로마 문명과 미술 : 인간, 세상의 중심에 서다",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=83404892&partner=openAPI&start=api,양정무 (지은이),2016-05-09,"미술 작품을 제대로 감상하는 법은 물론 미술에 담긴 역사, 정치, 경제, 예술의 흐름을 쉽고 재미있게, 또한 깊이 있게 다룬 책이다. 2권은 지금까지 서구 사회의 정신적 바탕을 이루고 있는 그리스.로마 문명과 미술이 어떻게 성장하여 꽃을 피웠는지 그 과정을 살핀다.",8964358309,19800,22000,BOOK,https://image.aladin.co.kr/product/8340/48/coversum/8964358309_2.jpg,51378,국내도서>인문학>교양 인문학,사회평론,9,34
"그림의 말들 - 인생에 질문이 찾아온 순간, 그림이 들려준 이야기",http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=301060498&partner=openAPI&start=api,태지원 (지은이),2022-09-21,"“어른이 된다는 건 삶이 던지는 어려운 질문들을 끊임없이 마주하고 흔들리는 과정이다!” 관계, 욕망, 행복 앞에서 질문하는 당신에게 명화 속 인물들이 건네는 말.",K982839889,16650,18500,BOOK,https://image.aladin.co.kr/product/30106/4/coversum/k982839889_1.jpg,51514,국내도서>인문학>심리학/정신분석학>교양 심리학,클랩북스,10,35
한국의 그림책 작가들에게 묻다,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=281360948&partner=openAPI&start=api,"최혜진 (지은이), 해란 (사진)",2021-10-15,"&lt;그림책에 마음을 묻다&gt;, &lt;유럽의 그림책 작가들에게 묻다&gt;, &lt;북유럽 그림이 건네는 말&gt; 등의 책을 집필해온 최혜진 작가가 ‘한국 그림책 작가들의 돌파하는 힘’이라는 주제로 펴낸 책이다.",K932734658,16200,18000,BOOK,https://image.aladin.co.kr/product/28136/9/coversum/k932734658_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,한겨레출판,10,36
365일 모든 순간의 미술,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=289610313&partner=openAPI&start=api,김영숙 (지은이),2022-02-28,예술 분야 스테디셀러 &lt;1페이지 미술 365&gt;의 김영숙 작가가 매일 아름다운 것을 발견하며 수집한 365편의 눈부신 명화를 소개한다. 작가는 219명의 예술가가 탄생시킨 명화를 요일마다 7가지 테마로 나누어 보여주며 독자들의 삶에 생기를 부여한다.,K902836517,19800,22000,BOOK,https://image.aladin.co.kr/product/28961/3/coversum/k902836517_2.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,빅피시,10,37
90일 밤의 미술관 : 루브르 박물관 - 루브르에서 여행하듯 시작하는 교양 미술 감상,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=271834460&partner=openAPI&start=api,"이혜준, 임현승, 정희태, 최준호 (지은이)",2021-05-31,유럽 각지에 있는 미술관의 작품들을 소개한 &lt;90일 밤의 미술관&gt; ‘루브르 박물관’편. 국내 최초 지식 가이드 그룹 유로자전거나라에서 10년 넘게 루브르의 작품들을 해설하고 오랜 시간 미술사를 공부한 프랑스 국가 공인 가이드 4명이 이 책을 위해 모였다.,K312731355,17820,19800,BOOK,https://image.aladin.co.kr/product/27183/44/coversum/k312731355_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,동양북스(동양문고),10,38
명화로 보는 단테의 신곡 (양장),http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=286925084&partner=openAPI&start=api,"단테 알리기에리 (지은이), 이선종 (편역)",2022-01-27,"『신곡』은 토마스 아퀴나스의 신학, 스콜라 철학, 프톨레마이오스의 우주관, 신비주의, 그리스·로마 신화, 성서 등 폭넓은 내용을 담고 있다. 그뿐만 아니라 현실 세계의 사물을 빌려 하느님의 존엄과 심판, 그리고 사랑과 구원의 진리를 투영하고 있다.",8965781817,24300,27000,BOOK,https://image.aladin.co.kr/product/28692/50/coversum/8965781817_1.jpg,51523,국내도서>인문학>신화/종교학>그리스로마 신화,미래타임즈,10,39
어떤 그림 - 존 버거와 이브 버거의 편지,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=272796316&partner=openAPI&start=api,"존 버거, 이브 버거 (지은이), 신해경 (옮긴이)",2021-06-01,"말년의 존 버거가 화가인 아들 이브 버거와 나눈 편지 모음으로, ‘그림이란 무엇인가’를 둘러싼 근원적 질문과 불완전한 응답들이다. 존 버거가 세상을 떠나기 직전인 2015-2016년경에 쓴 글이기에 그의 마지막 생각들을 담은 소중한 기록이기도 하다.",8930106994,12350,13000,BOOK,https://image.aladin.co.kr/product/27279/63/coversum/8930106994_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,열화당,10,40
풍경의 깊이 - 강요배 예술 산문,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=247906029&partner=openAPI&start=api,강요배 (지은이),2020-09-11,"한국 현대미술의 거장 강요배의 삶과 예술을 응축한 산문집이다. 강요배가 평생 그려 온 2,000여 점의 그림과, 그림에 담긴 뜻을 표현해 온 수많은 글과 말 가운데 독자에게 그 요체를 전할 수 있는 부분을 골라내어 실었다.",8971995955,34200,38000,BOOK,https://image.aladin.co.kr/product/24790/60/coversum/8971995955_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,돌베개,9,41
브람스의 밤과 고흐의 별 - 39인의 예술가를 통해 본 클래식과 미술 이야기,http://www.aladin.co.kr/shop/wproduct.aspx?ItemId=292283162&partner=openAPI&start=api,김희경 (지은이),2022-04-12,"클래식 음악 그리고 미술과 진정한 친구가 되는 가장 빠르고 쉬운 길로 독자를 안내한다. 작품 감상과 분석에 앞서 ‘예술가들은 과연 어떤 마음이었을까’ 짐작하며 공감해보는 것, 그리고 그들의 삶과 철학 속으로 성큼 들어가보는 방법이다.",8947547980,15120,16800,BOOK,https://image.aladin.co.kr/product/29228/31/coversum/8947547980_1.jpg,50978,국내도서>예술/대중문화>미술>미술 이야기,한국경제신문,9,42
